Date,StartWindow,Ticker,AllocationBucket,PlainEnglishExplanation,Score,RankInScoreTable,EligibleAfterFiltersAndCorrelation,AboveSMA50,AboveSMA126,PositiveMom63,PositiveMom126,Mom21,Mom126Skip21,Mom63,Mom126,RS63VsSPY,RS126VsSPY,Vol63Ann,DownsideVol63Ann,OptimizerUsed,OptimizerFallbackReason,OptimizerRawWeight,OptimizerWeightAfterCap,ScoreRankPct,CenteredScoreRank,ScoreTiltMultiplier,ScoreTiltPreCapWeight,RiskWeightAfterScoreTilt,CashWeight,SignalBreadth,BreadthCashWeight,VolCashWeight,ActiveSleeveVol,RiskWeightBeforeCashScaling,CashScaledTargetWeight,PreviousFinalWeight,WeightBeforeTurnoverCap,WeightAfterTurnoverCapBeforePrune,WeightAfterPruningFinal,FinalWeight,FinalWeightPct,WeightChangeFromPrevious,TurnoverContributionOneWay,TurnoverBeforePrune,TurnoverAfterPrune,PrunedOrReducedByCleanup,TradeableDisplayCandidate,InFinalPortfolio
2022-11-02,2022-01-01,SGOV,Cash / risk control,SGOV is the SGOV/cash sleeve. It receives the cash allocation created by breadth and volatility risk controls.,,,False,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.5,0.11481741573033707,0.5,0.353601614007955,0.27846604184159457,0.0,0.5,0.0,0.5,0.5,0.5,0.5,50.0,0.5,0.25,,,False,True,True
2022-11-02,2022-01-01,TUR,Selected and allocated,"TUR passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",40.59240258636448,1.0,True,True,True,True,True,0.12612244704221287,0.12091303282884591,0.36449038786405996,0.2622853274507284,0.4541221184857237,0.3487358795226887,0.434684979031359,0.2680186279382495,Classic_CVaR_Sharpe,,0.1199999999978504,0.12,1.0,0.45000000000000007,1.1575,0.13520879976637787,0.12000000000000001,0.5,0.11481741573033707,0.5,0.353601614007955,0.27846604184159457,0.12000000000000001,0.060000000000000005,0.0,0.060000000000000005,0.060000000000000005,0.060000000000000005,0.060000000000000005,6.000000000000001,0.060000000000000005,0.030000000000000002,,,False,True,True
2022-11-02,2022-01-01,XLE,Selected and allocated,"XLE passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",30.41004694186442,2.0,True,True,True,True,True,0.0948149976918693,0.028333208333778837,0.226695064432487,0.12583461910841875,0.31632679505415073,0.21228517118037904,0.3506060982096459,0.22408099490224762,Classic_CVaR_Sharpe,,0.11999999984056216,0.12,0.9,0.3500000000000001,1.1225,0.13112041273240532,0.12000000000000001,0.5,0.11481741573033707,0.5,0.353601614007955,0.27846604184159457,0.12000000000000001,0.060000000000000005,0.0,0.060000000000000005,0.060000000000000005,0.060000000000000005,0.060000000000000005,6.000000000000001,0.060000000000000005,0.030000000000000002,,,False,True,True
2022-11-02,2022-01-01,MLPA,Selected and allocated,"MLPA passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",26.81301937223035,3.0,True,True,True,True,True,0.04613534124197005,0.030757000628887754,0.0934109277995776,0.07831132659045092,0.18304265842124134,0.1647618786624112,0.2385089355963783,0.1653165862848146,Classic_CVaR_Sharpe,,0.1199999989909632,0.12,0.8,0.2500000000000001,1.0875000000000001,0.12703202569843278,0.12000000000000001,0.5,0.11481741573033707,0.5,0.353601614007955,0.27846604184159457,0.12000000000000001,0.060000000000000005,0.0,0.060000000000000005,0.060000000000000005,0.060000000000000005,0.060000000000000005,6.000000000000001,0.060000000000000005,0.030000000000000002,,,False,True,True
2022-11-02,2022-01-01,IXC,Selected and allocated,"IXC passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",26.30264224175896,4.0,True,True,True,True,True,0.07181415520343992,0.0030244971321296,0.16285882947966668,0.07505585404202852,0.2524905601013304,0.1615064061139888,0.3275837993437415,0.2165107227794416,Classic_CVaR_Sharpe,,0.11999999946596127,0.12,0.7,0.15000000000000002,1.0525,0.12294363866446022,0.12000000000000001,0.5,0.11481741573033707,0.5,0.353601614007955,0.27846604184159457,0.12000000000000001,0.060000000000000005,0.0,0.060000000000000005,0.060000000000000005,0.060000000000000005,0.060000000000000005,6.000000000000001,0.060000000000000005,0.030000000000000002,,,False,True,True
2022-11-02,2022-01-01,XOP,Selected and allocated,"XOP passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",25.188229355549463,5.0,True,True,True,True,True,0.04842541379268184,0.030650246053365304,0.16562984955546667,0.0805599106940289,0.2552615801771304,0.1670104627659892,0.4320166628577605,0.28798943359197676,Classic_CVaR_Sharpe,,0.11999999976801722,0.12,0.6,0.050000000000000044,1.0175,0.11885525163048767,0.12,0.5,0.11481741573033707,0.5,0.353601614007955,0.27846604184159457,0.12,0.06,0.0,0.06,0.06,0.06,0.06,6.0,0.06,0.03,,,False,True,True
2022-11-02,2022-01-01,EWW,Selected and allocated,"EWW passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",24.383700589314152,6.0,True,True,True,True,True,0.11791931690537738,-0.06197507200821839,0.11865907978201795,0.04863618674078829,0.2082908104036817,0.13508673881274857,0.22816571786578504,0.1484855654199525,Classic_CVaR_Sharpe,,0.11999999923501081,0.12,0.5,-0.04999999999999993,0.9825,0.11476686459651513,0.12,0.5,0.11481741573033707,0.5,0.353601614007955,0.27846604184159457,0.12,0.06,0.0,0.06,0.06,0.06,0.06,6.0,0.06,0.03,,,False,True,True
2022-11-02,2022-01-01,OIH,Selected and allocated,"OIH passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",24.295959826825587,7.0,True,True,True,True,True,0.18966504817151386,-0.10304488653320953,0.2962699745565407,0.06707614827015496,0.38590170517820443,0.15352670034211524,0.48580518183109705,0.303461874580078,Classic_CVaR_Sharpe,,0.1199999992823198,0.12,0.3,-0.24999999999999994,0.9125,0.10659009052857003,0.12,0.5,0.11481741573033707,0.5,0.353601614007955,0.27846604184159457,0.12,0.06,0.0,0.06,0.06,0.06,0.06,6.0,0.06,0.03,,,False,True,True
2022-11-02,2022-01-01,KIE,Selected and allocated,"KIE passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",23.550452127658872,8.0,True,True,True,True,True,0.06467669364382966,-0.02491339820356997,0.08519072658329319,0.038151979217020626,0.17482245720495693,0.12460253128898091,0.24187866430751895,0.1475545362055371,Classic_CVaR_Sharpe,,0.11999999883798382,0.12,0.4,-0.1499999999999999,0.9475,0.11067847756254257,0.12,0.5,0.11481741573033707,0.5,0.353601614007955,0.27846604184159457,0.12,0.06,0.0,0.06,0.06,0.06,0.06,6.0,0.06,0.03,,,False,True,True
2022-11-02,2022-01-01,XLV,Selected and allocated,"XLV passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",18.347851968400438,10.0,True,True,True,False,True,0.029001661894854758,-0.01733168496057369,-0.00273508936254363,0.011167329266986492,0.08689664125912011,0.09761788133894678,0.20089990116157522,0.13894475877243326,Classic_CVaR_Sharpe,,0.03999999809576795,0.04000000000000007,0.1,-0.44999999999999996,0.8425,0.03280443882020837,0.04000000000000007,0.5,0.11481741573033707,0.5,0.353601614007955,0.27846604184159457,0.04000000000000007,0.020000000000000035,0.0,0.020000000000000035,0.020000000000000035,0.020000000000000035,0.020000000000000035,2.0000000000000036,0.020000000000000035,0.010000000000000018,,,False,True,True
