Month,Strategy,SPY,QQQ,VTI
2022-11-30,0.03230195719724405,0.08752362547988568,0.10418554888478515,0.08346588246399111
2022-12-31,-0.022127180287417447,-0.05762808532853414,-0.09013690079632253,-0.05855252440879932
2023-01-31,0.0329627288428318,0.06288713067879281,0.10642955179530733,0.06925047484928348
2023-02-28,-0.024586851262813347,-0.02514257699047573,-0.003597692242727879,-0.024017815620782756
2023-03-31,-0.011610301438381376,0.03707793801918102,0.09492720184581094,0.027071020327658513
2023-04-30,0.005482209302468455,0.015974838889005083,0.005078958165905201,0.010778953659530632
2023-05-31,-0.01961593125954275,0.004616047664556255,0.0788380366816055,0.004265479159739627
2023-06-30,0.046129103514211955,0.06479979668455815,0.06303864867936548,0.06728719835211927
2023-07-31,0.03538460548982725,0.032733332056572806,0.038600812377946436,0.03663540088591399
2023-08-31,-0.03197456992349734,-0.016252081919150507,-0.014829968726197018,-0.019312613963266112
2023-09-30,-0.037464723161911295,-0.047434475693711176,-0.05079862937437696,-0.04801077219463412
2023-10-31,-0.014265904144635244,-0.02170844297221386,-0.020654735004490554,-0.026458401596184178
2023-11-30,0.028672888679814212,0.09134369676079213,0.10818814530467336,0.0941534058928617
2023-12-31,0.022198147560200665,0.04565532665995864,0.05586956535607035,0.052939036472575696
2024-01-31,0.013197421768752715,0.015926520963537083,0.018192100063913585,0.011170852522456531
2024-02-29,0.02428289534832695,0.052186893968558135,0.052833502346504746,0.052987170573517206
2024-03-31,0.024528408591034445,0.03270195827868161,0.012749661048174099,0.032597011679792676
2024-04-30,-0.029922131413646635,-0.04031968626469773,-0.04373770040214353,-0.04343978075527666
2024-05-31,0.04885084901615877,0.050579662758127863,0.061518238532537683,0.04758466679403739
2024-06-30,0.01402273005180632,0.03528009671159382,0.06470117240529527,0.030789231050366794
2024-07-31,0.010893017277110006,0.012109231177765523,-0.01678108618656926,0.018915062131170002
2024-08-31,-0.005436711214502621,0.02336562243215945,0.011038622544558896,0.02131563111480017
2024-09-30,0.025929061159752465,0.02100455365794529,0.026216031228837533,0.02030862632448871
2024-10-31,-0.02047649496575843,-0.008923430203221061,-0.008646356455964899,-0.007522171198015348
2024-11-30,0.03253779701508175,0.05963319334082584,0.053508284212568036,0.0670035685537731
2024-12-31,-0.0365397978020896,-0.024059966165139612,0.00454037610265301,-0.030404585598722944
2025-01-31,0.03336286277615663,0.026856237114319503,0.021634043053751384,0.03033011696740484
2025-02-28,-0.0007369979261068194,-0.012694839644185163,-0.0270347304314843,-0.01888809100086375
2025-03-31,-0.014060914198587016,-0.0557192122565362,-0.07586185742076368,-0.058553272919559585
2025-04-30,0.008458540330991138,-0.008670167189502864,0.013968199973197093,-0.007349567604889917
2025-05-31,0.019141074593967522,0.0628450516589718,0.09178281584449732,0.06253187433761243
2025-06-30,0.022895146504135155,0.05138623000675224,0.06385836460931893,0.0516338613884233
2025-07-31,0.0014213594473315716,0.023031446515752618,0.024236921367891684,0.022900112766552905
2025-08-31,0.039916407142420285,0.020519484044388303,0.009539710876868002,0.0235130960165999
2025-09-30,0.056761615952851896,0.0356204341852997,0.0537622142132157,0.034199413686634594
2025-10-31,0.02255651932436442,0.02383739357630077,0.04780390877637597,0.022092225582582836
2025-11-30,0.02571023479721446,0.0019500049129079766,-0.01561031253441747,0.00265338472003962
2025-12-31,0.05391854420748032,0.0007975029584423865,-0.006699365349315256,-0.0002646637543580743
2026-01-31,0.10210301327888605,0.014737728839574249,0.012306465049553017,0.015808116238933634
2026-02-28,0.08424228547308732,-0.00864195834022441,-0.023445318098410328,-0.005285298864133425
2026-03-31,-0.07224599683782185,-0.04937956664344345,-0.04838259103173426,-0.05004837597028311
2026-04-30,0.06233041625733282,0.10505268686597291,0.15690076873760828,0.10401787801166806
2026-05-31,0.026579277297798187,0.05262575303750294,0.10568488508947715,0.05183814948583665
2026-06-30,-0.02515924242995149,-0.010292566443839246,-0.001490831230687828,-0.0038534790698642185
2026-07-31,-0.03463190492561341,0.0003481791700579162,-0.06573877318676946,-0.004945457376460016
2026-08-31,0.033331787070560726,0.026799402582165177,0.04181749725958772,0.03373078872372082
2026-09-30,-0.0009869683221561676,-0.003924137687930429,-0.01351917281849302,-0.004790650540515751
