Month,Strategy,SPY,QQQ,VTI,StrategyMinusSPY,StrategyMinusQQQ,StrategyMinusVTI
2026-03-31,-0.07224599683782185,-0.04937956664344345,-0.04838259103173426,-0.05004837597028311,-0.022866430194378395,-0.02386340580608759,-0.022197620867538737
2023-09-30,-0.037464723161911295,-0.047434475693711176,-0.05079862937437696,-0.04801077219463412,0.00996975253179988,0.013333906212465663,0.010546049032722826
2024-12-31,-0.0365397978020896,-0.024059966165139612,0.00454037610265301,-0.030404585598722944,-0.01247983163694999,-0.04108017390474261,-0.006135212203366658
2026-07-31,-0.03463190492561341,0.0003481791700579162,-0.06573877318676946,-0.004945457376460016,-0.03498008409567133,0.03110686826115605,-0.029686447549153394
2023-08-31,-0.03197456992349734,-0.016252081919150507,-0.014829968726197018,-0.019312613963266112,-0.015722488004346835,-0.017144601197300324,-0.01266195596023123
2024-04-30,-0.029922131413646635,-0.04031968626469773,-0.04373770040214353,-0.04343978075527666,0.010397554851051094,0.013815568988496896,0.013517649341630023
2026-06-30,-0.02515924242995149,-0.010292566443839246,-0.001490831230687828,-0.0038534790698642185,-0.014866675986112243,-0.02366841119926366,-0.02130576336008727
2023-02-28,-0.024586851262813347,-0.02514257699047573,-0.003597692242727879,-0.024017815620782756,0.0005557257276623817,-0.02098915902008547,-0.0005690356420305909
2022-12-31,-0.022127180287417447,-0.05762808532853414,-0.09013690079632253,-0.05855252440879932,0.03550090504111669,0.06800972050890508,0.036425344121381875
2024-10-31,-0.02047649496575843,-0.008923430203221061,-0.008646356455964899,-0.007522171198015348,-0.011553064762537368,-0.01183013850979353,-0.012954323767743081
2023-05-31,-0.01961593125954275,0.004616047664556255,0.0788380366816055,0.004265479159739627,-0.024231978924099007,-0.09845396794114825,-0.02388141041928238
2023-10-31,-0.014265904144635244,-0.02170844297221386,-0.020654735004490554,-0.026458401596184178,0.007442538827578615,0.00638883085985531,0.012192497451548934
2025-03-31,-0.014060914198587016,-0.0557192122565362,-0.07586185742076368,-0.058553272919559585,0.041658298057949184,0.06180094322217666,0.04449235872097257
2023-03-31,-0.011610301438381376,0.03707793801918102,0.09492720184581094,0.027071020327658513,-0.0486882394575624,-0.10653750328419231,-0.03868132176603989
2024-08-31,-0.005436711214502621,0.02336562243215945,0.011038622544558896,0.02131563111480017,-0.02880233364666207,-0.016475333759061517,-0.026752342329302792
2026-09-30,-0.0009869683221561676,-0.003924137687930429,-0.01351917281849302,-0.004790650540515751,0.0029371693657742615,0.012532204496336852,0.003803682218359583
2025-02-28,-0.0007369979261068194,-0.012694839644185163,-0.0270347304314843,-0.01888809100086375,0.011957841718078344,0.02629773250537748,0.01815109307475693
2025-07-31,0.0014213594473315716,0.023031446515752618,0.024236921367891684,0.022900112766552905,-0.021610087068421047,-0.022815561920560112,-0.021478753319221333
2023-04-30,0.005482209302468455,0.015974838889005083,0.005078958165905201,0.010778953659530632,-0.010492629586536628,0.00040325113656325406,-0.0052967443570621775
2025-04-30,0.008458540330991138,-0.008670167189502864,0.013968199973197093,-0.007349567604889917,0.017128707520494002,-0.005509659642205955,0.015808107935881055
2024-07-31,0.010893017277110006,0.012109231177765523,-0.01678108618656926,0.018915062131170002,-0.0012162139006555162,0.027674103463679267,-0.008022044854059995
2024-01-31,0.013197421768752715,0.015926520963537083,0.018192100063913585,0.011170852522456531,-0.002729099194784368,-0.00499467829516087,0.0020265692462961837
2024-06-30,0.01402273005180632,0.03528009671159382,0.06470117240529527,0.030789231050366794,-0.021257366659787502,-0.05067844235348895,-0.016766500998560474
2025-05-31,0.019141074593967522,0.0628450516589718,0.09178281584449732,0.06253187433761243,-0.043703977065004285,-0.0726417412505298,-0.0433907997436449
