Date,DailyReturn,EquityCurve
2022-11-03,0.006166819781447801,1.0061668197814477
2022-11-04,0.008896796653233334,1.0151184813762737
2022-11-07,0.008049220611212347,1.0232893939793901
2022-11-08,-3.718732648276795e-05,1.0232513405826098
2022-11-09,-0.016404623175801263,1.0064652879262186
2022-11-10,0.013486246532684477,1.0200387269257807
2022-11-11,0.005844542599192483,1.0260003867181244
2022-11-14,-0.001965647808125839,1.0239836313068358
2022-11-15,0.005223242223429143,1.0293321458459779
2022-11-16,-0.00522186296047352,1.02395711443956
2022-11-17,-0.002596093978123617,1.0212988255409066
2022-11-18,-0.00022911276863329466,1.021064832939385
2022-11-21,-0.003703908712886643,1.0172829020082388
2022-11-22,0.014233266842683993,1.031762161007022
2022-11-23,-0.003248498273045828,1.0284104834087966
2022-11-25,0.0013886899777088393,1.0298386267400772
2022-11-28,-0.008773163322571312,1.020803684271794
2022-11-29,0.004829355183921198,1.0257335078361978
2022-11-30,0.006403660708035811,1.032301957197244
2022-12-01,-0.0024165259967118893,1.0298073726812202
2022-12-02,-0.0014338446536152501,1.0283307888856477
2022-12-05,-0.015359830967236166,1.0125358017899595
2022-12-06,-0.00680225424281513,1.0056482758362315
2022-12-07,-0.004714859848009128,1.0009067851592717
2022-12-08,3.518739261366166e-05,1.0009420044592907
2022-12-09,-0.008421972480276041,0.9925120984433822
2022-12-12,0.01230247399309912,1.004722452722318
2022-12-13,0.008587804570390115,1.0133508127937803
2022-12-14,-0.003596431809863726,1.0097063656960974
2022-12-15,-0.007047835155997179,1.0025901216747104
2022-12-16,-0.004701294963990098,0.9978766497847349
2022-12-19,-0.000973573473458521,0.9969051435487208
2022-12-20,0.006124297530232133,1.0030104872572319
2022-12-21,0.009805476393809156,1.0128454829127755
2022-12-22,-0.008746123813376448,1.0039870109154012
2022-12-23,0.009627514512265104,1.013652910433115
2022-12-27,-0.0005532753039265803,1.013092081311019
2022-12-28,-0.011326397722809927,1.001617397468261
2022-12-29,0.009300486473446817,1.0109329265249833
2022-12-30,-0.0014569718791931762,1.009460025679286
2023-01-03,-0.004956822428282779,1.004456311583544
2023-01-04,0.003691977712064892,1.0081647418986535
2023-01-05,-0.001781454478530479,1.0063687423041014
2023-01-06,0.016434088296317782,1.0229074950737813
2023-01-09,-0.001631013690987075,1.0212391189447028
2023-01-10,0.002365909628193809,1.0236552784089021
2023-01-11,0.001774914072127164,1.0254721785675573
2023-01-12,0.00876247047942049,1.0344578482597226
2023-01-13,0.002240339334635523,1.0367753848672012
2023-01-17,0.002921352961885063,1.0398041717085924
2023-01-18,-0.007464175805693868,1.0320428905674655
2023-01-19,0.0006019582851022559,1.0326641373360235
2023-01-20,0.00743625388952712,1.0403432900438636
2023-01-23,0.0014358272945838636,1.0418370433354458
2023-01-24,0.0010230617125685016,1.042902906925218
2023-01-25,0.001700850435183619,1.044676728788316
2023-01-26,0.004310633403604856,1.0491799471913996
2023-01-27,-0.0038639750510695106,1.0451259420513697
2023-01-30,-0.00689653913250371,1.0379181900936176
2023-01-31,0.004640435764381013,1.0427345827834296
2023-02-01,-0.0026097257400281245,1.0400133315027222
2023-02-02,-0.004985257506891691,1.0348285972345808
2023-02-03,-0.0035909007573141326,1.0311126304410807
2023-02-06,-0.00561949531287764,1.0253182978472681
2023-02-07,0.003682321229785669,1.0290938491827188
2023-02-08,-0.00536944542969055,1.023568185917502
2023-02-09,-0.0030607192668786554,1.0204353310499004
2023-02-10,0.005252967922035199,1.0257956451104169
2023-02-13,0.004753656636749047,1.0306719253867442
2023-02-14,0.003927748035519204,1.0347201450169468
2023-02-15,0.0024909662678861267,1.0372975979948862
2023-02-16,-0.0013898130189924707,1.0358559482886234
2023-02-17,-0.006766745884582191,1.0288465743135213
2023-02-21,-0.009430572602666817,1.0191439619974527
2023-02-22,-0.0017918147830310962,1.0173178447803088
2023-02-23,0.002825874117616524,1.020192656947263
2023-02-24,-0.005731284086824462,1.0143456430070061
2023-02-27,0.005219664106067349,1.0196401865509557
2023-02-28,-0.002494177744814054,1.0170970226899423
2023-03-01,0.009598507858098666,1.0268596364546805
2023-03-02,-0.0016280878751984453,1.025187818731038
2023-03-03,0.01170357556276459,1.0371861818335824
2023-03-06,-0.00023678892459309597,1.0369405876329831
2023-03-07,-0.011455066155546733,1.0250623646022758
2023-03-08,0.0014880833748371711,1.0265877428652117
2023-03-09,-0.012564064759885592,1.0136896279821483
2023-03-10,-0.011147826912969186,1.002389191465931
2023-03-13,-0.014602293788097735,0.9877520100021318
2023-03-14,0.0069473106567566395,0.9946142300674523
2023-03-15,-0.025244220485791224,0.969505969145324
2023-03-16,0.010607756382569644,0.9797902522774649
2023-03-17,-0.01513251023787722,0.9649635662539038
2023-03-20,0.008157638422750078,0.9728353901185305
2023-03-21,0.015444681815988246,0.9878605231782441
2023-03-22,-0.007310604537636356,0.9806386655549455
2023-03-23,-0.003171841616586966,0.977528235024704
2023-03-24,0.0002264208491641173,0.9777495677977601
2023-03-27,0.00862817228354651,0.9861857595188824
2023-03-28,0.005960209007633393,0.9920636327659667
2023-03-29,0.009128070101762907,1.0011192591512639
2023-03-30,0.0015605139271698608,1.0026815196979275
2023-03-31,0.0025997287426710878,1.0052882196644313
2023-04-03,0.0017004030549303357,1.006997614824234
2023-04-04,-0.0024475885021317707,1.0045328990405162
2023-04-05,-0.00784863327001283,0.9966486887082844
2023-04-06,0.0009039208896324197,0.9975495802776325
2023-04-10,0.004686555217288349,1.0022246514675865
2023-04-11,0.004202832844974878,1.0064368341508179
2023-04-12,0.002246827034884062,1.0086981236386912
2023-04-13,0.0054912194359711935,1.0142371063802436
2023-04-14,-0.003025048898060058,1.0111689895392164
2023-04-17,0.0015437801715965076,1.0127300121754004
2023-04-18,0.00132776795362892,1.0140746826312452
2023-04-19,-0.0019507297295119404,1.0120964969998911
2023-04-20,0.0002611410616020422,1.0123607969535613
2023-04-21,-0.0029383772234787314,1.00938609904585
2023-04-24,0.0022348245947793294,1.0116418999256263
2023-04-25,-0.008913709223481293,1.002624418191399
2023-04-26,-0.002943355009245984,0.999673338587723
2023-04-27,0.00906295505575083,1.008733333125776
2023-04-28,0.002048199360836131,1.0107994200939383
2023-05-01,-0.0010299927128243145,1.0097583040571145
2023-05-02,-0.004390857425863744,1.0053245993094178
2023-05-03,0.0020295810320163725,1.0073649870471957
2023-05-04,-0.0008710253683557753,1.006487546588284
2023-05-05,0.0063467708259369844,1.0128754923856396
2023-05-08,0.0011376176610870053,1.0140277574342598
2023-05-09,0.0005558205826081597,1.0145913749331776
2023-05-10,0.001555450802213239,1.016169521901236
2023-05-11,-0.0054286226234359,1.010653121045397
2023-05-12,-0.0003924001193089172,1.010256540640119
2023-05-15,0.004613434432551548,1.0149172929504184
2023-05-16,-0.005349408084170291,1.0094880861787452
2023-05-17,0.0018572098546799816,1.0113629174005785
2023-05-18,-0.0011201603414187197,1.0102300287697248
2023-05-19,-0.0007897655292451206,1.0094321839163942
2023-05-22,-0.0019073901962010527,1.0075068028650622
2023-05-23,-0.006371354044655246,1.0010876203216101
2023-05-24,-0.0048629546211896605,0.9962193766521514
2023-05-25,-0.001958639235774302,0.9942681422936018
2023-05-26,0.006441544742085109,1.000672765017816
2023-05-30,-0.0037817062528101675,0.9968885145653313
2023-05-31,-0.0059353341188019045,0.99097164815219
2023-06-01,0.0098767312351648,1.0007592087826576
2023-06-02,0.007650082447145465,1.008415099239585
2023-06-05,-0.001845476010534348,1.006554093365278
2023-06-06,0.01016002533343672,1.0167807084533436
2023-06-07,-0.003279575763861584,1.013446099084738
2023-06-08,0.005655800093962953,1.019177947627168
2023-06-09,0.0006855300317257873,1.0198766247179392
2023-06-12,0.0035725128891663325,1.0235201471051034
2023-06-13,0.00464439840818478,1.0282737824470634
2023-06-14,0.004683341474034565,1.03308953969906
2023-06-15,0.00657125678494382,1.039878236346262
2023-06-16,-0.0015267376765616073,1.0382906150637956
2023-06-20,-0.0069810245556999875,1.0310422827840824
2023-06-21,0.0008910239767965967,1.031960966179134
2023-06-22,-0.0040574004637345005,1.0277738872764028
2023-06-23,-0.008695255655928325,1.0188371305700472
