Month,Strategy_Rolling12M,SPY_Rolling12M,QQQ_Rolling12M,VTI_Rolling12M,StrategyMinusSPY_Rolling12M,StrategyMinusQQQ_Rolling12M,StrategyMinusVTI_Rolling12M
2021-10-31,0.4111715293647389,0.4262239488703692,0.441003445219444,0.4381236798451651,-0.015052419505630299,-0.029831915854705127,-0.026952150480426207
2021-11-30,0.22293758633569993,0.275968747735186,0.3214364121820352,0.2675143149271586,-0.05303116139948605,-0.09849882584633529,-0.04457672859145867
2021-12-31,0.16188184170716524,0.2872876069678869,0.27419745703655507,0.25681830741341605,-0.12540576526072167,-0.11231561532938983,-0.0949364657062508
2022-01-31,0.06676796156398135,0.23194845078828252,0.15971206699744545,0.18461767591367684,-0.16518048922430117,-0.0929441054334641,-0.11784971434969549
2022-02-28,0.05551617503622985,0.1632406057923217,0.10928470999429796,0.12000020087739016,-0.10772443075609184,-0.053768534958068104,-0.06448402584116031
2022-03-31,0.07362631707985456,0.1545516056156766,0.14146852323853643,0.11580764961140155,-0.08092528853582204,-0.06784220615868186,-0.04218133253154699
2022-04-30,0.03259303104493427,0.0002917129958599496,-0.0687573159482755,-0.03470131784804442,0.03230131804907432,0.10135034699320977,0.0672943488929787
2022-05-31,0.021544792346987363,-0.003990270615280678,-0.07238954724337221,-0.0414985943084748,0.02553506296226804,0.09393433959035957,0.06304338665546216
2022-06-30,-0.05466336481620648,-0.10616808440185688,-0.2048157143522552,-0.14169841297007635,0.051504719585650394,0.15015234953604872,0.08703504815386987
2022-07-31,-0.03998658996133342,-0.047119327269056877,-0.12989922877855808,-0.07749682427348181,0.007132737307723458,0.08991263881722467,0.037510234312148394
2022-08-31,-0.05574534324221592,-0.11241316186756678,-0.2079674512126134,-0.13657326034683615,0.05666781862535086,0.15222210797039748,0.08082791710462023
2022-09-30,-0.060301168412913886,-0.15508981041325942,-0.24871578918549708,-0.17965031369961892,0.09478864200034554,0.1884146207725832,0.11934914528670504
2022-10-31,-0.06060901708877242,-0.1463163109388781,-0.2756300817406424,-0.16869001492098834,0.08570729385010567,0.21502106465187,0.10808099783221592
2022-11-30,-0.009433001822087839,-0.09155964179763121,-0.2504375385286345,-0.1127590686294554,0.08212663997554337,0.24100453670654665,0.10332606680736756
2022-12-31,-0.04901868844614399,-0.18175355707528518,-0.3257700735596186,-0.1952345482926512,0.1327348686291412,0.27675138511347463,0.1462158598465072
2023-01-31,-0.0023934610447728932,-0.08187308192304066,-0.18250606545594317,-0.08399927174932253,0.07947962087826776,0.18011260441117027,0.08160581070454964
2023-02-28,-0.012775752001435214,-0.07773487739071427,-0.1472796622388921,-0.08320202088733475,0.06495912538927906,0.1345039102374569,0.07042626888589953
2023-03-31,-0.039930433551189415,-0.0781903748653826,-0.1079719352149553,-0.0881104411056729,0.03825994131419319,0.06804150166376588,0.048180007554483484
2023-04-30,-0.01843611912386567,0.026642753595435442,0.03763262810059831,0.014345140078118268,-0.04507887271930111,-0.05606874722446398,-0.03278125920198394
2023-05-31,-0.03676905543664699,0.029059376914489343,0.13748443084347084,0.021238939999134177,-0.06582843235113633,-0.17425348628011783,-0.05800799543578117
2023-06-30,0.07170782980516699,0.19421772855440644,0.3274364502397218,0.1877195685010935,-0.12250989874923945,-0.2557286204345548,-0.11601173869592651
2023-07-31,0.08973371614972137,0.12931279017556596,0.22492742629719742,0.1259876525141166,-0.039579074025844596,-0.13519371014747605,-0.03625393636439522
2023-08-31,0.05048225125197536,0.15821665303989008,0.27204505264860734,0.14700796528566906,-0.10773440178791471,-0.22156280139663198,-0.0965257140336937
2023-09-30,0.044631040449912396,0.21566026704808783,0.34961613406102443,0.20298039912528365,-0.17102922659817543,-0.30498509361111203,-0.15834935867537125
2023-10-31,-0.0110845152900233,0.09987670925708203,0.270905939780115,0.0832684051271535,-0.11096122454710533,-0.2819904550701383,-0.0943529204171768
2023-11-30,0.015966400994385177,0.13712889807968076,0.33442042837766284,0.1270035521817039,-0.12116249708529558,-0.31845402738327766,-0.11103715118731872
2023-12-31,0.07371803358576745,0.26175786176827476,0.5485559786119092,0.26046986174168296,-0.1880398281825073,-0.47483794502614174,-0.1867518281559155
2024-01-31,0.056887187784867566,0.20601044588273587,0.42505945858415495,0.19200372225621032,-0.1491232580978683,-0.3681722707992874,-0.13511653447134275
2024-02-29,0.11837812395831993,0.3016759731540153,0.5057676293526407,0.28605280421256074,-0.18329784919569536,-0.3873895053943208,-0.16767468025424082
2024-03-31,0.16579457726635605,0.29618356051335093,0.3927555840394992,0.2929720670966727,-0.13038898324699488,-0.22696100677314313,-0.12717748983031663
2024-04-30,0.1102683718215891,0.22436297337214461,0.3251089499452007,0.22361627959422137,-0.11409460155055551,-0.21484057812361157,-0.11334790777263226
2024-05-31,0.19501164979803365,0.2803801693818231,0.3038355338688352,0.27639687474790153,-0.08536851958378944,-0.10882388407080157,-0.08138522494986788
2024-06-30,0.16018482106957688,0.244883983555799,0.30587507404969294,0.23274818827199906,-0.08469916248622211,-0.14569025298011606,-0.07256336720242218
2024-07-31,0.1388427716966687,0.2200233202639179,0.23624065090022994,0.21167587420656275,-0.08118054856724921,-0.09739787920356124,-0.07283310250989405
2024-08-31,0.19076744719421668,0.2691559884413899,0.2687022437985571,0.26187341394619,-0.0783885412471732,-0.07793479660434044,-0.07110596675197334
2024-09-30,0.27200124019577987,0.3603413119788348,0.37163983880261076,0.3524316206277536,-0.08834007178305492,-0.09963859860683089,-0.0804303804319737
2024-10-31,0.27212133655055926,0.3781193255698314,0.3884585679494075,0.3787374886816939,-0.10599798901927215,-0.11633723139884822,-0.10661615213113462
2024-11-30,0.28172510242641624,0.33807606631609666,0.3199497952858097,0.3445257803921036,-0.05635096388968042,-0.03822469285939345,-0.06280067796568733
2024-12-31,0.1781731070966519,0.2488645481531,0.25578255243556725,0.23810248301663428,-0.07069144105644809,-0.07760944533891534,-0.059929375919982375
2025-01-31,0.2135349927566963,0.2623005156168483,0.260027603836291,0.26156152276487665,-0.04876552286015201,-0.04649261107959468,-0.04802653000818036
2025-02-28,0.1597749544920566,0.18446252309693612,0.16444170785927814,0.1754490581560082,-0.02468756860487953,-0.004666753367221554,-0.01567410366395161
2025-03-31,0.09972264488945815,0.08304744904293226,0.06255752419415983,0.07168900495452601,0.01667519584652588,0.037165120695298315,0.02803363993493213
2025-04-30,0.152822875980285,0.11876531749697428,0.12667814576858993,0.11212272502059273,0.03405755848331071,0.026144730211695055,0.04070015095969226
2025-05-31,0.13606324236029899,0.13182683623128377,0.15880047912634887,0.1279911133374234,0.004236406129015213,-0.022737236766049884,0.008072129022875574
2025-06-30,0.150032659850027,0.14943497334246914,0.15788323255262893,0.15080147388897225,0.0005976865075578708,-0.007850572702601921,-0.0007688140389452425
2025-07-31,0.12982562090304084,0.1618391446602736,0.2061878973559439,0.1553019746915032,-0.032013523757232765,-0.07636227645290306,-0.025476353788462358
2025-08-31,0.14148017899771936,0.1586081467953686,0.20439958861581387,0.15778783987522504,-0.017127967797649246,-0.0629194096180945,-0.01630766087750568
