Date,StartWindow,Ticker,AllocationBucket,PlainEnglishExplanation,Score,RankInScoreTable,EligibleAfterFiltersAndCorrelation,AboveSMA50,AboveSMA126,PositiveMom63,PositiveMom126,Mom21,Mom63,Mom126,RS63VsSPY,RS126VsSPY,Vol63Ann,OptimizerUsed,OptimizerFallbackReason,OptimizerRawWeight,OptimizerWeightAfterCap,ScoreRankPct,CenteredScoreRank,ScoreTiltMultiplier,ScoreTiltPreCapWeight,RiskWeightAfterScoreTilt,CashWeight,SignalBreadth,BreadthCashWeight,VolCashWeight,ActiveSleeveVol,RiskWeightBeforeCashScaling,CashScaledTargetWeight,PreviousFinalWeight,WeightBeforeTurnoverCap,WeightAfterTurnoverCapBeforePrune,WeightAfterPruningFinal,FinalWeight,FinalWeightPct,WeightChangeFromPrevious,TurnoverContributionOneWay,TurnoverBeforePrune,TurnoverAfterPrune,PrunedOrReducedByCleanup,TradeableDisplayCandidate,InFinalPortfolio
2021-10-29,2021-01-01,XOP,Selected and allocated,"XOP passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",26.241164628253365,4.0,True,True,True,True,True,0.07174496603156344,0.28928868610303393,0.2942372353358871,0.24492450261550247,0.18209516908740442,0.3976779440625065,Classic_CVaR_Sharpe,,0.1199999998887467,0.12,0.8666666666666667,0.33333333333333337,1.1166666666666667,0.13799258560665079,0.12,0.0,0.8082627118644068,0.0,0.0,0.12712555918503984,0.12,0.12,0.0,0.12,0.12,0.12,0.12,12.0,0.12,0.06,,,False,True,True
2021-10-29,2021-01-01,CIBR,Selected and allocated,"CIBR passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",22.874009394403362,6.0,True,True,True,True,True,0.09309846097553542,0.09575969205837476,0.2522704107200955,0.051395508570843296,0.14012834447161282,0.17005083878697194,Classic_CVaR_Sharpe,,0.11999997865881093,0.11999997984906652,0.8,0.2666666666666667,1.0933333333333333,0.13510913575659023,0.12,0.0,0.8082627118644068,0.0,0.0,0.12712555918503984,0.12,0.12,0.0,0.12,0.12,0.12,0.12,12.0,0.12,0.06,,,False,True,True
2021-10-29,2021-01-01,KCE,Selected and allocated,"KCE passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",21.975008503904608,8.0,True,True,True,True,True,0.10407610071638596,0.12118809048280776,0.1926467120948152,0.0768239069952763,0.08050464584633255,0.1718536744308357,Classic_CVaR_Sharpe,,0.11999999987153771,0.12,0.7333333333333333,0.19999999999999996,1.07,0.13222573128279078,0.12,0.0,0.8082627118644068,0.0,0.0,0.12712555918503984,0.12,0.12,0.0,0.12,0.12,0.12,0.12,12.0,0.12,0.06,,,False,True,True
2021-10-29,2021-01-01,JMOM,Selected and allocated,"JMOM passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",18.798225183601385,15.0,True,True,True,True,True,0.07822085931288614,0.06168786994134412,0.1712384116598371,0.01732368645381266,0.059096345411354445,0.12983395693453795,Classic_CVaR_Sharpe,,0.1199999992130785,0.12,0.4,-0.1333333333333333,0.9533333333333334,0.11780859547314068,0.12,0.0,0.8082627118644068,0.0,0.0,0.12712555918503984,0.12,0.12,0.0,0.12,0.12,0.12,0.12,12.0,0.12,0.06,,,False,True,True
2021-10-29,2021-01-01,KSA,Selected and allocated,"KSA passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",17.60213573380894,23.0,True,True,True,True,True,0.030259779576142343,0.06528732295802953,0.16179071793851074,0.020923139470498064,0.04964865169002808,0.1018801955188036,Classic_CVaR_Sharpe,,0.1199999999647668,0.12,0.3333333333333333,-0.2,0.93,0.11492516831121066,0.12,0.0,0.8082627118644068,0.0,0.0,0.12712555918503984,0.12,0.12,0.0,0.12,0.12,0.12,0.12,12.0,0.12,0.06,,,False,True,True
2021-10-29,2021-01-01,SMIN,Selected and allocated,"SMIN passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",16.18785487395304,27.0,True,True,True,True,True,-0.01813139697858346,0.04086584044847075,0.2363223703558588,-0.003498343039060714,0.12418030410737613,0.1664510843807216,Classic_CVaR_Sharpe,,0.119999999911837,0.12,0.2,-0.3333333333333333,0.8833333333333333,0.10915831398735062,0.12,0.0,0.8082627118644068,0.0,0.0,0.12712555918503984,0.12,0.12,0.0,0.12,0.12,0.12,0.12,12.0,0.12,0.06,,,False,True,True
2021-10-29,2021-01-01,EIS,Selected and allocated,"EIS passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",16.470057953553425,26.0,True,True,True,True,True,0.05597359139629088,0.06382395300891908,0.1278296205085998,0.019459769521387615,0.015687554260117142,0.12863409081250163,Classic_CVaR_Sharpe,,0.11999999935958883,0.12,0.13333333333333333,-0.4,0.86,0.1062748868254206,0.11771862106393273,0.0,0.8082627118644068,0.0,0.0,0.12712555918503984,0.11771862106393273,0.11771862106393273,0.0,0.11771862106393273,0.11771862106393273,0.11771862106393273,0.11771862106393273,11.771862106393273,0.11771862106393273,0.058859310531966365,,,False,True,True
2021-10-29,2021-01-01,BBCA,Selected and allocated,"BBCA passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",15.897200086732532,29.0,True,True,True,True,True,0.07157522072923372,0.055073409504894144,0.11114121305888092,0.010709226017362683,-0.001000853189601747,0.13299779211952747,Classic_CVaR_Sharpe,,0.11999999987642351,0.12,0.06666666666666667,-0.4666666666666667,0.8366666666666667,0.1033914596634906,0.11452470498855472,0.0,0.8082627118644068,0.0,0.0,0.12712555918503984,0.11452470498855472,0.11452470498855472,0.0,0.11452470498855472,0.11452470498855472,0.11452470498855472,0.11452470498855472,11.452470498855472,0.11452470498855472,0.05726235249427736,,,False,True,True
2021-10-29,2021-01-01,XLY,Selected and allocated,"XLY passed the latest signal filters, survived the correlation filter, was sized by Classic CVaR, adjusted by the score tilt, then scaled by the cash sleeve and turnover/pruning rules.",20.474884549147397,11.0,True,True,True,True,True,0.11255562361009619,0.10511236912569011,0.14493938364835834,0.06074818563815865,0.03279731739987568,0.1427301958398055,Classic_CVaR_Sharpe,,0.040000019754181416,0.04000002015093355,0.6666666666666666,0.1333333333333333,1.0466666666666666,0.043114123093355036,0.04775667394751258,0.0,0.8082627118644068,0.0,0.0,0.12712555918503984,0.04775667394751258,0.04775667394751258,0.0,0.04775667394751258,0.04775667394751258,0.04775667394751258,0.04775667394751258,4.775667394751258,0.04775667394751258,0.02387833697375629,,,False,True,True
2021-10-29,2021-01-01,LIT,Selected but not final,"LIT passed the latest signal/correlation process but did not survive final sizing, cash scaling, turnover, or pruning into the final portfolio.",30.544554962663387,1.0,True,True,True,True,True,0.13008724491457646,0.12318225117142467,0.4838779941037801,0.07881806768389321,0.3717359278552974,0.32030577199658095,Classic_CVaR_Sharpe,,9.730386000810543e-10,0.0,1.0,0.4666666666666667,1.1633333333333333,0.0,0.0,0.0,0.8082627118644068,0.0,0.0,0.12712555918503984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False
