Month,Strategy,SPY,QQQ,VTI,StrategyMinusSPY,StrategyMinusQQQ,StrategyMinusVTI
2026-03-31,-0.06635883751524907,-0.04937956664344345,-0.04838259103173426,-0.05004837597028311,-0.01697927087180562,-0.017976246483514813,-0.01631046154496596
2022-06-30,-0.06311054169557873,-0.08246034147300929,-0.08907910376541128,-0.08231277114235991,0.019349799777430565,0.025968562069832557,0.019202229446781183
2024-12-31,-0.04570812092393883,-0.024060069540820517,0.004540315416478036,-0.03040448479120783,-0.021648051383118316,-0.05024843634041687,-0.015303636132731002
2024-04-30,-0.042796583994127,-0.04031951134517664,-0.04373789996336119,-0.04343960487451537,-0.0024770726489503625,0.000941315969234191,0.0006430208803883675
2023-09-30,-0.037681778895347295,-0.04743440535507726,-0.05079862937437696,-0.04801077559750122,0.009752626459729963,0.013116850479029663,0.010328996702153925
2021-11-30,-0.037633687788069525,-0.008034775238057512,0.01996852662326476,-0.014604676455044374,-0.029598912550012013,-0.057602214411334285,-0.02302901133302515
2026-07-31,-0.03689036433095105,0.0003481791700579162,-0.06573877318676946,-0.004945457376460016,-0.03723854350100897,0.028848408855818408,-0.03194490695449104
2022-04-30,-0.035817594617456594,-0.08776888943997996,-0.1359573835907224,-0.09131620701386012,0.051951294822523364,0.10013978897326581,0.055498612396403524
2026-06-30,-0.035348513833067696,-0.010292566443839246,-0.001490831230687828,-0.0038534790698642185,-0.02505594738922845,-0.03385768260237987,-0.03149503476320348
2022-09-30,-0.03224711343793896,-0.09244600260760771,-0.10535531029965761,-0.09230505829540703,0.06019888916966876,0.07310819686171866,0.06005794485746807
2023-08-31,-0.03104349168146725,-0.016252013848231273,-0.014830207909557469,-0.019312478973723013,-0.014791477833235978,-0.01621328377190978,-0.011731012707744237
2022-01-31,-0.02920600904607651,-0.05274125215796843,-0.08747010580946712,-0.06059480139641815,0.023535243111891924,0.058264096763390616,0.03138879235034164
2023-05-31,-0.026441387512571968,0.004616277344481334,0.07883792508793608,0.004265556061506359,-0.031057664857053302,-0.10527931260050805,-0.030706943574078327
2023-02-28,-0.019101492854196156,-0.025142653534367954,-0.003597692242727546,-0.024017817500206595,0.006041160680171798,-0.01550380061146861,0.004916324646010439
2022-12-31,-0.018311738317770443,-0.057628312203272025,-0.09013677520627361,-0.05855282565636999,0.03931657388550158,0.07182503688850317,0.040241087338599546
2025-03-31,-0.017445231301609243,-0.055719310915217424,-0.07586185742076412,-0.05855327913065267,0.03827407961360818,0.05841662611915488,0.041108047829043426
2023-10-31,-0.0154606987918674,-0.021708515210485557,-0.02065473500449011,-0.026458329114406487,0.006247816418618157,0.00519403621262271,0.010997630322539087
2024-10-31,-0.01536797147127833,-0.00892343020321995,-0.008646230813232014,-0.007522171198014682,-0.006444541268058379,-0.006721740658046316,-0.007845800273263648
2023-03-31,-0.006782024730976555,0.03707777693297021,0.09492720184581072,0.027070942321190117,-0.04385980166394676,-0.10170922657678727,-0.03385296705216667
2025-02-28,-0.004486875872737883,-0.012694736490296732,-0.02703461588361189,-0.018888297179816216,0.008207860617558849,0.022547740010874007,0.014401421307078333
2022-02-28,-0.001385837269125778,-0.02951683942801031,-0.044759686281259814,-0.024866535161032766,0.028131002158884533,0.043373849012134036,0.023480697891906988
2022-05-31,-0.0007282671618703551,0.0022570557320114037,-0.015865711081862632,-0.002513666253558866,-0.002985322893881759,0.015137443919992277,0.001785399091688511
2025-04-30,0.0027068579041698015,-0.00867016718950353,0.013968265440644556,-0.007349568432990172,0.011377025093673332,-0.011261407536474755,0.010056426337159974
2023-04-30,0.005074102550541415,0.01597491903384407,0.005079151934219706,0.01077918953347079,-0.010900816483302656,-5.049383678290553e-06,-0.005705086982929375
