Ticker,Score,Mom21,Mom63,Mom126,RS63VsSPY,RS126VsSPY,Vol63Ann,AboveSMA50,AboveSMA126,PositiveMom63,PositiveMom126,OutperformSPY63,OutperformSPY126,Date,StartWindow,Eligible,Rank
EEMV,10.937244672011122,0.012202857524442612,0.04602033089351609,0.0097180208200911,0.01057317095560295,-0.08258599832804303,0.09644684575588308,True,True,True,True,True,False,2021-10-22,2021-01-01,False,83
SHYG,10.916296177517042,-0.0028627115817799753,0.0048337853648103835,0.016047857141120003,-0.03061337457310276,-0.07625616200701413,0.018834007485794974,True,True,True,True,False,False,2021-10-22,2021-01-01,False,84
VGK,10.914837729987939,0.016381360249404953,0.01941261863281718,0.04873975953648668,-0.016034541305095962,-0.04356425961164745,0.12099073519072082,True,True,True,True,False,False,2021-10-22,2021-01-01,False,85
XLI,10.84304452973452,0.03916709022376064,0.020861053627770687,0.03301636412229603,-0.014586106310142455,-0.059287655025838104,0.13317894826752757,True,True,True,True,False,False,2021-10-22,2021-01-01,False,86
BOTZ,10.74475953623724,-0.042816450053437705,0.10842305655598627,0.06144989278216961,0.07297589661807313,-0.030854126365964518,0.21144735476903473,True,True,True,True,True,False,2021-10-22,2021-01-01,False,87
FNDF,10.713156860446725,0.016867243916190766,0.02801463716372732,0.03275190472374856,-0.0074325227741858235,-0.05955211442438557,0.11873989669846872,True,True,True,True,False,False,2021-10-22,2021-01-01,False,88
AVDE,10.706997199955929,0.008251693848678077,0.02614482089476855,0.0389433327356834,-0.009302339043144592,-0.05336068641245073,0.11369813419881572,True,True,True,True,False,False,2021-10-22,2021-01-01,False,89
PFFD,10.670705545357496,0.0023453662576000678,0.01011064872608336,0.02414045028097611,-0.025336511211829782,-0.06816356886715802,0.057379809007278085,True,True,True,True,False,False,2021-10-22,2021-01-01,False,90
GSIE,10.601128810858537,0.0031152361469808376,0.017484559813252698,0.047593558942117475,-0.017962600124660444,-0.044710460206016656,0.11026392966307344,True,True,True,True,False,False,2021-10-22,2021-01-01,False,91
XLP,10.555882790510912,0.009487471558291327,0.0008972392037163157,0.050338402600010435,-0.034549920734196826,-0.041965616548123696,0.09808966712608784,True,True,True,True,False,False,2021-10-22,2021-01-01,False,92
EWA,10.514236471368328,0.04776969942605902,0.025898816562794913,0.02604934758204691,-0.009548343375118229,-0.06625467156608722,0.15570508077391929,True,True,True,True,False,False,2021-10-22,2021-01-01,False,93
XT,10.49995951755732,-0.0061414420844003725,0.03073269178639504,0.04423658531705699,-0.004714468151518103,-0.048067433831077144,0.11790950728334891,True,True,True,True,False,False,2021-10-22,2021-01-01,False,94
XLU,10.424789140210084,0.0323917806956846,0.013449058473723463,0.039511009137678244,-0.02199810146418968,-0.05279301001045589,0.13873929849315514,True,True,True,True,False,False,2021-10-22,2021-01-01,False,95
EWW,10.378167897700868,0.005277121999733625,0.012469417690816886,0.07655766876437697,-0.022977742247096256,-0.015746350383757157,0.1596548136655359,True,True,True,True,False,False,2021-10-22,2021-01-01,False,96
AVDV,10.285922405492249,0.008455219381206636,0.029597576256633618,0.030241318447278287,-0.005849583681279524,-0.062062700700855844,0.12295059358274346,True,True,True,True,False,False,2021-10-22,2021-01-01,False,97
ESGD,10.177431701048878,0.0013630818181147308,0.0208464072531076,0.03700902176733334,-0.01460075268480554,-0.05529499738080079,0.11379188930661693,True,True,True,True,False,False,2021-10-22,2021-01-01,False,98
QQQJ,10.120845614288145,0.009854872002849513,0.036395187251911265,0.030774250427858973,0.0009480273139981232,-0.06152976872027516,0.14354196432275082,True,True,True,True,True,False,2021-10-22,2021-01-01,False,99
EFG,10.019567141157,-0.009871077677556905,0.02015515020595693,0.04932799754802386,-0.015292009731956213,-0.04297602160011027,0.12281700311047687,True,True,True,True,False,False,2021-10-22,2021-01-01,False,100
VEA,9.991457947955508,0.004812393540850168,0.017485242536273038,0.03334604348276882,-0.017961917401640104,-0.058957975665365314,0.11482501266490851,True,True,True,True,False,False,2021-10-22,2021-01-01,False,101
SCHA,9.966871511293464,0.021679571059479708,0.05125323852745689,0.011554365173827241,0.01580607858954375,-0.08074965397430689,0.1602849500024849,True,True,True,True,True,False,2021-10-22,2021-01-01,False,102
VXUS,9.892533548969379,0.011586742598678645,0.025062020864295098,0.019379246027096286,-0.010385139073618044,-0.07292477312103784,0.11866410661500307,True,True,True,True,False,False,2021-10-22,2021-01-01,False,103
SMH,9.719076549097668,-0.019200538366089037,0.05814321565315228,0.060242828675276305,0.02269605571523914,-0.032061190472857826,0.2014187183970127,True,True,True,True,True,False,2021-10-22,2021-01-01,False,104
XHB,9.677341860022231,0.029188198371685514,0.05085818734159386,0.015964664013442764,0.015411027403680722,-0.07633935513469137,0.18871256501379052,True,True,True,True,True,False,2021-10-22,2021-01-01,False,105
XME,9.652863884324109,0.07591889687986653,0.04039511908216742,0.06952854645405893,0.004947959144254277,-0.022775472694075205,0.3218243996216638,True,True,True,True,True,False,2021-10-22,2021-01-01,False,106
EWD,9.640333872271398,0.045239905323594565,0.00515457145558651,0.041060795427921404,-0.030292588482326632,-0.05124322372021273,0.17713550509245493,True,True,True,True,False,False,2021-10-22,2021-01-01,False,107
EWL,9.568496326886317,0.028660354214107064,-0.0006054322253528088,0.08300932492546775,-0.03605259216326595,-0.009294694222666378,0.11259655982801059,True,True,False,True,False,False,2021-10-22,2021-01-01,False,108
VNQI,9.53050326107072,0.019662820046816742,0.007640152524702959,0.022029956523987648,-0.027807007413210183,-0.07027406262414648,0.1201400337338477,True,True,True,True,False,False,2021-10-22,2021-01-01,False,109
EFV,9.50509943357758,0.014957258219049141,0.013578992149500424,0.017362871073391295,-0.021868167788412718,-0.07494114807474284,0.11701066502354669,True,True,True,True,False,False,2021-10-22,2021-01-01,False,110
VSGX,9.417918545469565,0.006948848612136516,0.02362832090077638,0.01347541771630345,-0.011818839037136764,-0.07882860143183068,0.11974942492415641,True,True,True,True,False,False,2021-10-22,2021-01-01,False,111
ANGL,9.37749640798805,-0.008779319694539045,0.005772367562321357,0.043259162505420834,-0.029674792375591785,-0.0490448566427133,0.03635412758179733,False,True,True,True,False,False,2021-10-22,2021-01-01,False,112
VBK,9.178989580164115,0.0044172980303387455,0.04359531864807975,0.008166376506273831,0.008148158710166609,-0.0841376426418603,0.15024294010386136,True,True,True,True,True,False,2021-10-22,2021-01-01,False,113
FEZ,8.739613780982664,0.0036027246768037813,0.015104129842623548,0.018557035847879266,-0.020343030095289594,-0.07374698330025486,0.13653454364040443,True,True,True,True,False,False,2021-10-22,2021-01-01,False,114
USHY,8.72451802872882,-0.00737788022936825,0.0029553767170065193,0.023000188915111908,-0.03249178322090662,-0.06930383023302222,0.02817345585625885,False,True,True,True,False,False,2021-10-22,2021-01-01,False,115
FNDC,8.573729928232128,-0.008277014680800998,0.01021961554267814,0.018133535071739315,-0.025227544395235002,-0.07417048407639482,0.11805585806223215,True,True,True,True,False,False,2021-10-22,2021-01-01,False,116
EWM,8.061948911233662,0.053550199856128966,0.06838303449605498,-0.017918247876905657,0.03293587455814184,-0.11022226702503979,0.12180868214839688,True,True,True,False,True,False,2021-10-22,2021-01-01,False,117
TDIV,7.472730200221265,-0.008907366853622811,0.01516725825142018,0.039047199571133895,-0.020279901686492963,-0.053256819577000236,0.12189085389373118,False,True,True,True,False,False,2021-10-22,2021-01-01,False,118
THD,7.057046547035051,0.02154775770341355,0.06172366362776294,-0.00327421921736315,0.026276503689849795,-0.09557823836549728,0.13007163212870176,True,True,True,False,True,False,2021-10-22,2021-01-01,False,119
SCZ,6.860193524855266,-0.012545261275168085,0.01786430575180331,0.022033544597954036,-0.01758285418610983,-0.0702704745501801,0.11921679158323302,False,True,True,True,False,False,2021-10-22,2021-01-01,False,120
BLOK,6.511241782281833,0.09394398351734301,0.15368989673110045,-0.0272119872937584,0.11824273679318731,-0.11951600644189253,0.36574314719835116,True,True,True,False,True,False,2021-10-22,2021-01-01,False,121
SDIV,6.11609380999088,0.03201389403196275,0.0333052638646858,-0.0069646715360472955,-0.002141896073227345,-0.09926869068418143,0.13025641414751182,True,True,True,False,False,False,2021-10-22,2021-01-01,False,122
ICVT,5.552697090007675,-0.002709892580592732,0.0336470094729544,-0.0004389009884526729,-0.0018001504649587385,-0.0927429201365868,0.11559237493708696,True,True,True,False,False,False,2021-10-22,2021-01-01,False,123
EFAV,5.24128206000357,-0.01158892183044713,-0.0035050193695420617,0.04397173183541314,-0.038952179307455204,-0.04833228731272099,0.08447174060166665,False,True,False,True,False,False,2021-10-22,2021-01-01,False,124
ICLN,5.128897965375723,0.05887632727221459,0.060306001876056836,-0.03458337839084735,0.024858841938143694,-0.12688739753898148,0.20823461266868643,True,True,True,False,True,False,2021-10-22,2021-01-01,False,125
TAN,5.121057904909977,0.0980878370182603,0.09836067761174738,-0.0263128901325832,0.06291351767383424,-0.11861690928071733,0.3384204225626627,True,True,True,False,True,False,2021-10-22,2021-01-01,False,126
FDN,4.423088673195631,-0.017967173717286622,-0.015428701166974479,0.046942140982981995,-0.05087586110488762,-0.045361878165152136,0.1745992487270876,True,True,False,True,False,False,2021-10-22,2021-01-01,False,127
ARKW,4.079376337672733,0.0398287539570934,0.049818220362596755,-0.013667770920411382,0.014371060424683613,-0.10597179006854551,0.2399043380265789,True,True,True,False,True,False,2021-10-22,2021-01-01,False,128
GLDM,2.958338573604006,0.027649742244255204,-0.0033519255430750627,0.009049764968909857,-0.038799085480988205,-0.08325425417922427,0.13610977373595115,True,False,False,True,False,False,2021-10-22,2021-01-01,False,129
XRT,2.8326775660024395,-0.005054777791850373,-0.005686770619319104,0.010591869698781231,-0.041133930557232246,-0.0817121494493529,0.2155346665203837,True,True,False,True,False,False,2021-10-22,2021-01-01,False,130
EMXC,2.7096997130669696,-0.006965796681935976,0.008887380515326893,0.007215285284432271,-0.02655977942258625,-0.08508873386370186,0.13541353928644562,False,False,True,True,False,False,2021-10-22,2021-01-01,False,131
ARKQ,2.662223941977649,0.003795836662910501,0.045796781882314175,-0.03914674195375245,0.010349621944401033,-0.13145076110188658,0.20037967284286057,True,True,True,False,True,False,2021-10-22,2021-01-01,False,132
ARKF,2.595337097833124,0.020184489803827255,0.045714305059701976,-0.020487290348213172,0.010267145121788834,-0.1127913094963473,0.255097581591817,True,True,True,False,True,False,2021-10-22,2021-01-01,False,133
VWO,2.332681923958708,0.02758471066230128,0.04793371038547778,-0.01731047702205457,0.012486550447564637,-0.1096144961701887,0.1634328685832177,True,False,True,False,True,False,2021-10-22,2021-01-01,False,134
VWOB,1.7238058482795147,-0.00846963138629564,-0.01168074460872981,0.012393684807792571,-0.04712790454664295,-0.07991033434034156,0.04660480034749221,False,False,False,True,False,False,2021-10-22,2021-01-01,False,135
EAGG,1.6305389268173285,-0.009694117533643465,-0.01546791707049655,0.005571760718152019,-0.05091507700840969,-0.08673225842998211,0.03172616227647029,False,False,False,True,False,False,2021-10-22,2021-01-01,False,136
BND,1.6099729188214482,-0.009898495331292945,-0.015614109082600525,0.006738277198838238,-0.05106126902051367,-0.08556574194929589,0.03386981157807474,False,False,False,True,False,False,2021-10-22,2021-01-01,False,137
SUSC,1.3526412055221653,-0.014709989574290816,-0.019149466840968965,0.01783666709135079,-0.05459662677888211,-0.07446735205678334,0.04925765370495523,False,False,False,True,False,False,2021-10-22,2021-01-01,False,138
HYD,1.3097845783341846,-0.014793308631466107,-0.02444578981606982,0.003726628130620746,-0.05989294975398296,-0.08857739101751338,0.01998237398843598,False,False,False,True,False,False,2021-10-22,2021-01-01,False,139
BBJP,1.154228761326884,-0.05780645339241508,0.015982922060344462,0.013104241793501004,-0.01946423787756868,-0.07919977735463313,0.1484938847223843,False,False,True,True,False,False,2021-10-22,2021-01-01,False,140
