Month,Strategy_Rolling12M,SPY_Rolling12M,QQQ_Rolling12M,VTI_Rolling12M,StrategyMinusSPY_Rolling12M,StrategyMinusQQQ_Rolling12M,StrategyMinusVTI_Rolling12M
2024-04-30,0.11111132350691588,0.22436297337214461,0.3251089499452007,0.22361627959422137,-0.11325164986522873,-0.2139976264382848,-0.11250495608730549
2024-05-31,0.19591738250837554,0.2803801693818231,0.3038355338688352,0.27639687474790153,-0.08446278687344755,-0.10791815136045968,-0.080479492239526
2024-06-30,0.16106545261453964,0.244883983555799,0.30587507404969294,0.23274818827199906,-0.08381853094125935,-0.1448096214351533,-0.07168273565745942
2024-07-31,0.13884187572265771,0.2200233202639179,0.23624065090022994,0.21167587420656275,-0.0811814445412602,-0.09739877517757223,-0.07283399848390504
2024-08-31,0.19076602255319153,0.2691559884413899,0.2687022437985571,0.26187341394619,-0.07838996588819835,-0.07793622124536559,-0.07110739139299849
2024-09-30,0.2719993461435193,0.3603413119788348,0.37163983880261076,0.3524316206277536,-0.0883419658353155,-0.09964049265909147,-0.08043227448423429
2024-10-31,0.27211914744653876,0.3781193255698314,0.3884585679494075,0.3787374886816939,-0.10600017812329265,-0.11633942050286872,-0.10661834123515512
2024-11-30,0.28172407924984033,0.33807606631609666,0.3199497952858097,0.3445257803921036,-0.056351987066256326,-0.03822571603596936,-0.06280170114226324
2024-12-31,0.17894200930571724,0.2488645481531,0.25578255243556725,0.23810248301663428,-0.06992253884738275,-0.07684054312985,-0.05916047371091704
2025-01-31,0.21612224395062696,0.2623005156168483,0.260027603836291,0.26156152276487665,-0.04617827166622135,-0.04390535988566402,-0.045439278814249695
2025-02-28,0.16638187171000274,0.18446252309693612,0.16444170785927814,0.1754490581560082,-0.018080651386933377,0.0019401638507245966,-0.00906718644600546
2025-03-31,0.10692928038179006,0.08304744904293226,0.06255752419415983,0.07168900495452601,0.023881831338857795,0.04437175618763023,0.035240275427264045
2025-04-30,0.15955037570294084,0.11876531749697428,0.12667814576858993,0.11212272502059273,0.04078505820596656,0.032872229934350905,0.04742765068234811
2025-05-31,0.13871039545452213,0.13182683623128377,0.15880047912634887,0.1279911133374234,0.006883559223238356,-0.02009008367182674,0.010719282117098716
2025-06-30,0.15243225756956957,0.14943497334246914,0.15788323255262893,0.15080147388897225,0.0029972842271004385,-0.0054509749830593535,0.0016307836805973253
2025-07-31,0.13301204526477028,0.1618391446602736,0.2061878973559439,0.1553019746915032,-0.02882709939550332,-0.07317585209117361,-0.022289929426732913
2025-08-31,0.14062952739155943,0.1586081467953686,0.20439958861581387,0.15778783987522504,-0.017978619403809182,-0.06377006122425444,-0.017158312483665616
2025-09-30,0.1624554387946,0.1751934806719082,0.23672868525579638,0.1735503104446645,-0.012738041877308204,-0.07427324646119637,-0.011094871650064508
2025-10-31,0.2167481872615038,0.2140406569789206,0.3071509531674457,0.20856770179279494,0.0027075302825831926,-0.09040276590594187,0.008180485468708865
2025-11-30,0.15516813537519392,0.14795189516051788,0.2213914850056189,0.1356800094819377,0.00721624021467604,-0.06622334963042498,0.019488125893256214
2025-12-31,0.28743525580063856,0.1771906798121443,0.20772548258556633,0.17098255750738112,0.11024457598849424,0.07970977321507222,0.11645269829325744
2026-01-31,0.3624627039294155,0.16329797011714242,0.19669901984491833,0.15447800904617415,0.19916473381227306,0.16576368408449715,0.20798469488324134
2026-02-28,0.4665359402120315,0.1680730751501267,0.2011136775620408,0.17048471079828453,0.2984628650619048,0.2654222626499907,0.29605122941374695
2026-03-31,0.39352875143953336,0.17591532446518343,0.23682881709422854,0.18105871238048787,0.21761342697434993,0.15669993434530483,0.2124700390590455
2026-04-30,0.475513690535033,0.31081335981091907,0.4111765210633218,0.31356406241735213,0.16470033072411394,0.0643371694717112,0.16194962811768088
2026-05-31,0.49455876193794235,0.29820983576947135,0.4291456392530817,0.30034370656129794,0.196348926168471,0.06541312268486066,0.1942150553766444
2026-06-30,0.3983534018270052,0.2220513148327199,0.34135794117211904,0.2317335674331944,0.1763020869942853,0.05699546065488614,0.16661983439381078
2026-07-31,0.33978007128653576,0.19495525949745263,0.22352425778436924,0.1982033362781528,0.14482481178908313,0.11625581350216652,0.14157673500838297
