Date,StartWindow,Turnover,TurnoverBeforePrune,ExtraTurnoverFromPrune,SignalBreadth,CashWeight,BreadthCashWeight,VolCashWeight,ActiveSleeveVol,EligibleAssets,EligibleCount
2021-10-29,2021-01-01,,,0.0,0.8082627118644068,0.0,0.0,0.0,0.12712555918503984,"LIT,QCLN,XOP,CIBR,KCE,BLOK,XLY,EIDO,ICLN,JMOM,KSA,EPOL,EIS,SMIN,BBCA",15
2021-11-30,2021-01-01,0.07695356732129482,0.19999999999999996,0.0,0.5063559322033898,0.23940677966101698,0.23940677966101698,0.0,0.11072881524137856,"SMH,LIT,UAE,XLY,QCLN,TMFC,VGLT,SCHP,XHB,EIDO,BLOK",11
2021-12-31,2021-01-01,0.1742526564129982,0.2,0.0,0.7447033898305084,0.0,0.0,0.0,0.11260189059400341,"XHB,SMH,XLP,VNQ,XLV,FTCS,XLU,XLB,EWL,EIS,XLY,DIV,EWW,UAE,EWT",15
2022-01-31,2021-01-01,0.11227983483256371,0.2,0.0,0.44385593220338987,0.34357344632768355,0.34357344632768355,0.0,0.10794481799075922,"XLE,UAE,KSA,MLPA,SPYD,XLP,GNR,FNDE,EZA,BKLN,THD,XLU,DIVO",13
2022-02-28,2021-01-01,0.15961818236277744,0.2,0.0,0.15783898305084745,0.5,0.5,0.0,0.1091733705757954,"XLE,XME,PICK,KSA,EZA,UAE,EIDO,GDX,GLDM,THD,EWW,EWM,XAR,SLV,SPYD",15
2022-03-31,2021-01-01,0.15643385246615507,0.2,0.0,0.5540254237288136,0.15995762711864403,0.15995762711864403,0.0,0.13476315615836834,"OIH,XOP,XME,UAE,GDX,PICK,GNR,ECH,XLU,EWW,EZA,KSA,MLPA,EWA,EIDO",15
2022-04-29,2021-01-01,0.24458627786831305,0.2,0.04458627786831304,0.0826271186440678,0.5,0.5,0.0,0.15488941414554802,"UAE,KSA,XLE,XME,EIDO,MLPA,XLP,TUR,XOP,IXC",10
2022-05-31,2021-01-01,0.2369490173432996,0.2,0.036949017343299584,0.1292372881355932,0.5,0.5,0.1823530490826698,0.2201439139448332,"XOP,ECH,XLU,SPYD,EWW,EWP,EIDO,XLE,IXC,MLPA",10
2022-06-30,2021-01-01,0.30939772451171377,0.2,0.10939772451171376,0.0211864406779661,0.5,0.5,0.0,0.1631307400933036,"MCHI,EWH,IXC,VGIT,TUR,GLDM,XLE,SUSB,GOVT,MLPA",10
2022-07-29,2021-01-01,0.2711614450312096,0.2,0.07116144503120958,0.28919491525423724,0.5,0.5,0.3318103428915111,0.2693845947555198,"ICLN,XLE,XLU,ECH,PHO,DIV,XLV,AVUV,MLPA,IXC",10
2022-08-31,2021-01-01,0.20648329121706643,0.2,0.0064832912170664225,0.08898305084745763,0.5,0.5,0.20456289506239456,0.2262906757588575,"TUR,TAN,XLU,SMIN,XOP,ICLN,QCLN,INDA,MLPA,XLE",10
2022-09-30,2021-01-01,0.21384654556145516,0.2,0.013846545561455148,0.025423728813559324,0.5,0.5,0.0,0.12738084765872085,"TUR,MLPA,EIDO,BKLN,SMIN,SUSB,SHYG,INDA,XLE,VGIT",10
2022-10-31,2021-01-01,0.24862643940808657,0.2,0.04862643940808656,0.18008474576271188,0.5,0.5,0.25220459715814136,0.24070755091023982,"TUR,XLE,KIE,EWW,IBB,XLV,IXC,XOP,MLPA,DIVO",10
2022-11-30,2021-01-01,0.18994576006124425,0.2,0.0,0.6419491525423728,0.1203455677340951,0.013418079096045308,0.1203455677340951,0.20462580917865367,"IBB,EWW,FEZ,KIE,TAN,XLP,EWS,XLE,PHO,INDA,BKLN,MLPA",12
2022-12-30,2021-01-01,0.21676595337617846,0.19999999999999996,0.016765953376178505,0.6027542372881356,0.1064026633494709,0.07874293785310736,0.1064026633494709,0.20143300860171987,"TUR,OIH,EPOL,SLV,THD,PICK,ECH,XLI,EWM,EBND,EWS,EWN,SHYG,EZA,VWOB",15
2023-01-31,2021-01-01,0.2227538952773442,0.2,0.0227538952773442,0.909957627118644,0.12290407632107303,0.0,0.12290407632107303,0.2052227072781283,"PICK,EWW,EWI,MCHI,GDX,OIH,EWH,THD,JETS,EWT,ECH,DVYE,EWS,XHB,EWY",15
