StartWindow,Total Return,CAGR,Annual Volatility,Sharpe,Max Drawdown,EV,MAR,Calmar,PF,GtP,Sortino,Daily Observations,StrategyVersion,CorrelationMode,FastCorrLookbackDays,SlowCorrLookbackDays,UseScoreTiltedCVaR,ScoreTiltStrength,SMA50EligibilityMode,Mom63EligibilityMode,ShortMomentumScoreMode,RelativeStrengthScoreMode,VolatilityScoreMode,RebalanceMode,IncludeLatestAsOfRebalance,AverageTurnover,MedianTurnover,AverageExtraTurnoverFromPrune,FinalHoldings,FinalCashWeight,CAGREdgeVsSPY,SharpeEdgeVsSPY,MaxDDEdgeVsSPY,VolEdgeVsSPY,CAGREdgeVsQQQ,SharpeEdgeVsQQQ,MaxDDEdgeVsQQQ,VolEdgeVsQQQ,CAGREdgeVsVTI,SharpeEdgeVsVTI,MaxDDEdgeVsVTI,VolEdgeVsVTI
2020-01-01,1.280164504181358,0.150126939580139,0.13320489456722,0.9668818848632398,-0.13772479721223618,0.0005904499981435031,1.090050177011994,1.594651843277974,1.2207612036577236,0.22076120365772361,1.3707835734923497,1485.0,V5.16_mom126_skip21_score_tilted_cvar_with_attribution,fast_slow,63,126,True,0.35,hard,hard,mom126_skip21,none,total63,rolling_asof_monthly,False,0.22738112952086384,0.21940858711439293,0.010826579328417036,16,0.21121120061827162,-0.01613663921626518,0.08186933447250355,0.107239073502851,-0.03374661150720959,-0.031016031840863878,0.20220873865540112,0.2134623246105788,-0.0913236993405675,-0.010833054950733834,0.12312372661517568,0.11590852964412501,-0.03720203031604749
2021-01-01,0.6640260762146533,0.11169023000114708,0.12652028732076376,0.7423778486963568,-0.1158879915453298,0.0004520867409429902,0.9637774243197513,1.594651843277974,1.1725068824870712,0.17250688248707122,1.0282133220475371,1212.0,V5.16_mom126_skip21_score_tilted_cvar_with_attribution,fast_slow,63,126,True,0.35,hard,hard,mom126_skip21,none,total63,rolling_asof_monthly,False,0.22646637871145653,0.2137173122698902,0.010131594559468613,16,0.21121120061827162,-0.013589713442863083,0.09060052176640732,0.12907587916975816,-0.04693970672887848,-0.027382223895250357,0.15180493622231794,0.2352991302774846,-0.10569186462785174,-0.004399882785816711,0.1459572626660588,0.13774533531103172,-0.050275874746923105
2022-01-01,0.7479459450783903,0.15788012539225083,0.12942517344652257,1.043290486715103,-0.10762630527113237,0.0006151906833262267,1.4669287865500813,1.7936393107246462,1.2392983252393692,0.23929832523936928,1.4601627832586284,960.0,V5.16_mom126_skip21_score_tilted_cvar_with_attribution,fast_slow,63,126,True,0.35,hard,hard,mom126_skip21,none,total63,rolling_asof_monthly,False,0.22865374244483683,0.21999093018950372,0.012548618118207368,16,0.22793397691922945,-0.06336955947720235,-0.20037247052063645,0.07992603962314093,-0.024766556382548516,-0.1427934822129524,-0.2320453064880752,0.12005677919926927,-0.07786384907045829,-0.05997569146536774,-0.1681354667908086,0.08540963327810047,-0.02684316638355841
2023-01-01,0.7290354840293725,0.2148500781665681,0.13762793695730813,1.338306548976859,-0.11588727859981351,0.0008102713069529354,1.8539574038018167,1.8539574038018167,1.31009784013345,0.31009784013345,1.882240978634905,709.0,V5.16_mom126_skip21_score_tilted_cvar_with_attribution,fast_slow,63,126,True,0.35,hard,hard,mom126_skip21,none,total63,rolling_asof_monthly,False,0.2172656192494811,0.2133375740137235,0.01167189144546946,16,0.2112283814871823,-0.025864903349149593,-0.00885671269856747,0.07166506629445968,-0.016446199629843256,-0.05917686535410982,0.15758405722563062,0.11179580587058802,-0.06853218910144604,-0.027898637288058303,-0.008708638577546335,0.07714865994941966,-0.017849376749964257
