Month,Strategy_Rolling12M,SPY_Rolling12M,QQQ_Rolling12M,VTI_Rolling12M,StrategyMinusSPY_Rolling12M,StrategyMinusQQQ_Rolling12M,StrategyMinusVTI_Rolling12M
2022-10-31,-0.021105473103354533,-0.1512142620431064,-0.2811040981142102,-0.17537313075968786,0.13010878893975186,0.2599986250108557,0.15426765765633332
2022-11-30,0.039246463247852414,-0.09155978468877135,-0.25043769804685156,-0.11275927829622734,0.13080624793662377,0.289684161294704,0.15200574154407975
2022-12-31,0.0011469142297584334,-0.1817534329118956,-0.32577046960105605,-0.1952344267689614,0.18290034714165404,0.3269173838308145,0.19638134099871984
2023-01-31,0.055404439816496565,-0.08187315401256456,-0.18250585354022075,-0.08399926572840455,0.13727759382906113,0.23791029335671732,0.1394037055449011
2023-02-28,0.026138661674587116,-0.07773467186730643,-0.14727958510392702,-0.08320181260083714,0.10387333354189354,0.17341824677851414,0.10934047427542426
2023-03-31,-0.010106938550250577,-0.07819029767668706,-0.10797216649115626,-0.08811023382146699,0.06808335912643648,0.09786522794090569,0.07800329527121641
2023-04-30,-0.0010659912505954772,0.02664299321423491,0.037632220483947654,0.014345220664787162,-0.02770898446483039,-0.03869821173454313,-0.015411211915382639
2023-05-31,-0.040808557795653844,0.029059059154683986,0.13748444481665167,0.02123886313065837,-0.06986761695033783,-0.17829300261230552,-0.06204742092631221
2023-06-30,0.07697942675913527,0.1942176432150382,0.3274368214935217,0.1877197717933501,-0.11723821645590293,-0.25045739473438644,-0.11074034503421482
2023-07-31,0.07501605553500168,0.1293129565672193,0.22492688604850275,0.1259877991847067,-0.054296901032217626,-0.14991083051350107,-0.050971743649705026
2023-08-31,0.03328276344347536,0.15821665303989074,0.2720451855692567,0.14700813983029248,-0.12493388959641538,-0.23876242212578136,-0.11372537638681712
2023-09-30,0.0379530103688992,0.215660068157427,0.34961613406102177,0.2029802732020085,-0.1777070577885278,-0.31166312369212257,-0.1650272628331093
2023-10-31,-0.020983553137851718,0.09987698318742577,0.2709060825117051,0.08326840512715195,-0.12086053632527749,-0.29188963564955683,-0.10425195826500366
2023-11-30,-0.016717037046756866,0.1371289982954964,0.3344208187701252,0.12700366096542393,-0.15384603534225327,-0.35113785581688206,-0.1437206980121808
2023-12-31,0.025084879637028212,0.2617576730114246,0.5485564049691143,0.26046983994811623,-0.2366727933743964,-0.5234715253320861,-0.23538496031108802
2024-01-31,0.00889615565733215,0.20601054057631996,0.4250594585841523,0.19200355072915487,-0.1971143849189878,-0.41616330292682013,-0.18310739507182272
2024-02-29,0.05918881181605107,0.3016759731540166,0.5057676293526396,0.28605262092385253,-0.24248716133796555,-0.44657881753658857,-0.22686380910780146
2024-03-31,0.09761727670753606,0.2961835145080485,0.39275529338702686,0.292972021355721,-0.1985662378005124,-0.2951380166794908,-0.19535474464818492
2024-04-30,0.05846727257488382,0.22436280333661762,0.325109205411823,0.22361629686437334,-0.1658955307617338,-0.26664193283693916,-0.16514902428948952
2024-05-31,0.13217475926372257,0.2803803642329188,0.3038357397173814,0.2763972248721771,-0.14820560496919621,-0.17166098045365885,-0.14422246560845453
2024-06-30,0.09820222674506951,0.24488407251581235,0.30587485452726026,0.23274833238160775,-0.14668184577074284,-0.20767262778219076,-0.13454610563653824
2024-07-31,0.0666509963064279,0.22002323584381434,0.23624095103955267,0.2116756215418285,-0.15337223953738643,-0.16958995473312477,-0.1450246252354006
2024-08-31,0.09513944189196355,0.26915626979592955,0.26870216165236815,0.2618733245081799,-0.174016827903966,-0.1735627197604046,-0.16673388261621636
2024-09-30,0.16625990257485457,0.36034141242814743,0.37163992534504087,0.3524315199369945,-0.19408150985329287,-0.2053800227701863,-0.18617161736213994
2024-10-31,0.15707076282250965,0.37811932556983185,0.38845847958177404,0.3787374886816912,-0.2210485627473222,-0.2313877167592644,-0.22166672585918157
2024-11-30,0.15529021534071474,0.33807615886047016,0.31994961029152,0.34452610812992535,-0.1827859435197554,-0.16465939495080528,-0.1892358927892106
2024-12-31,0.08961670545958667,0.2488647630411518,0.2557826472739053,0.2381024008311854,-0.15924805758156513,-0.16616594181431865,-0.14848569537159872
2025-01-31,0.10768882320904849,0.2623005156168481,0.2600277521802119,0.261561474288728,-0.1546116924077996,-0.1523389289711634,-0.1538726510796795
2025-02-28,0.08523988176721886,0.18446239934400976,0.1644417078592797,0.175449256124401,-0.0992225175767909,-0.07920182609206083,-0.09020937435718213
2025-03-31,0.04854673654498942,0.08304731925689768,0.06255774593804642,0.07168899629802383,-0.034500582711908256,-0.014011009393056995,-0.02314225975303441
