Date,DailyReturn,EquityCurve
2021-11-03,0.002498754433618125,1.0024987544336181
2021-11-04,0.0039732007462613085,1.00648188323286
2021-11-05,0.006050671941178629,1.0125717749230416
2021-11-08,0.007443521782893644,1.0201088749864247
2021-11-09,-0.00390941394028603,1.0161208471299432
2021-11-10,-0.011537126576598005,1.004397732299485
2021-11-11,0.008535452827900528,1.0129707217639774
2021-11-12,0.006095130939738899,1.0191449109512505
2021-11-15,0.0006870889346544953,1.0198451541423745
2021-11-16,0.0018825685205577447,1.0217650825254063
2021-11-17,-0.008424546906749781,1.0131571746599919
2021-11-18,-0.002589155830943401,1.0105339528535588
2021-11-19,-0.009102404923332495,1.00133566362591
2021-11-22,-0.011161121775661179,0.9901596343458687
2021-11-23,0.009153184547721375,0.9992227482107408
2021-11-24,-0.00025803398594348177,0.9989649147821745
2021-11-26,-0.03143071907060268,0.9675667291842674
2021-11-29,0.0043737739800304935,0.9717986473683168
2021-11-30,-0.007146316379800125,0.964853866776761
2021-12-01,-0.010276681444992348,0.9549383709469271
2021-12-02,0.017746851868857886,0.9718855207600108
2021-12-03,-0.012560321197680378,0.9596783264518902
2021-12-06,0.01217583682668174,0.9713632131608715
2021-12-07,0.017471663254074222,0.9883345441186137
2021-12-08,0.003017165759776783,0.991316513264333
2021-12-09,-0.008834921528613211,0.9825583096596242
2021-12-10,0.003945411377270387,0.9864349063933868
2021-12-13,-0.013499908360965762,0.9731181255530184
2021-12-14,-0.003957535324645789,0.9692669761960891
2021-12-15,0.004942647649531554,0.9740577213377533
2021-12-16,-0.004769466404020724,0.9694119857602558
2021-12-17,-0.007548350709486155,0.962094524109758
2021-12-20,-0.01878633255195228,0.9440202964334199
2021-12-21,0.01800697470265477,0.9610192460300891
2021-12-22,0.006877464425632372,0.9676286217070091
2021-12-23,0.0061778223321692464,0.973606459415437
2021-12-27,0.013324190666900692,0.9865789775152143
2021-12-28,-0.0020670004881451188,0.9845397182870966
2021-12-29,0.0004824576623184754,0.9850147170180412
2021-12-30,-0.0016585523624794932,0.983381018532054
