Date,StartWindow,Ticker,AllocationBucket,PlainEnglishExplanation,Score,RankInScoreTable,EligibleAfterFiltersAndCorrelation,AboveSMA50,AboveSMA126,PositiveMom63,PositiveMom126,Mom21,Mom63,Mom126,RS63VsSPY,RS126VsSPY,Vol63Ann,OptimizerUsed,OptimizerFallbackReason,OptimizerRawWeight,OptimizerWeightAfterCap,ScoreRankPct,CenteredScoreRank,ScoreTiltMultiplier,ScoreTiltPreCapWeight,RiskWeightAfterScoreTilt,CashWeight,SignalBreadth,BreadthCashWeight,VolCashWeight,ActiveSleeveVol,RiskWeightBeforeCashScaling,CashScaledTargetWeight,PreviousFinalWeight,WeightBeforeTurnoverCap,WeightAfterTurnoverCapBeforePrune,WeightAfterPruningFinal,FinalWeight,FinalWeightPct,WeightChangeFromPrevious,TurnoverContributionOneWay,TurnoverBeforePrune,TurnoverAfterPrune,PrunedOrReducedByCleanup,TradeableDisplayCandidate,InFinalPortfolio
2026-07-01,2023-01-01,XLF,Not selected,XLF was not selected for final allocation in this rebalance.,12.462249141077397,63.0,False,True,True,True,True,0.06824510296931252,0.11189100435317911,0.0013494973640055807,-0.029189020368833862,-0.08993480920761865,0.13460480626485255,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
2026-07-01,2023-01-01,EWI,Not selected,EWI was not selected for final allocation in this rebalance.,12.45720907566065,64.0,False,True,True,True,True,0.01356153881966704,0.10616001945056741,0.10453887355180824,-0.034920005271445564,0.013254566980184013,0.21047853849603126,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
2026-07-01,2023-01-01,XHB,Not selected,XHB was not selected for final allocation in this rebalance.,12.140989112629692,66.0,False,True,True,True,True,0.08121671971200839,0.1369068646194438,0.08730435978980333,-0.0041731601025691845,-0.003979946781820898,0.3357642574535378,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
2026-07-01,2023-01-01,SMIN,Not selected,SMIN was not selected for final allocation in this rebalance.,12.069566133468806,67.0,False,True,True,True,True,0.05104784246899996,0.15648163635748968,0.017241415521363823,0.015401611635476709,-0.0740428910502604,0.213135603909891,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
2026-07-01,2023-01-01,TMFC,Not selected,TMFC was not selected for final allocation in this rebalance.,12.003018758976939,68.0,False,True,True,True,True,-0.02700640441505786,0.1487441676552903,0.05672383153519722,0.007664142933277329,-0.03456047503642701,0.15915028660385314,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
2026-07-01,2023-01-01,EWS,Not selected,EWS was not selected for final allocation in this rebalance.,11.93877070397797,69.0,False,True,True,True,True,0.008512739510663225,0.061629639103900624,0.08994993945949226,-0.07945038561811235,-0.0013343671121319733,0.15951655713094,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
2026-07-01,2023-01-01,BBJP,Not selected,BBJP was not selected for final allocation in this rebalance.,11.855900344357869,70.0,False,True,True,True,True,-0.007389780517477407,0.06468506151624442,0.13797281326946798,-0.07639496320576855,0.046688506697843746,0.22016601993533652,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
2026-07-01,2023-01-01,QCLN,Not selected,QCLN was not selected for final allocation in this rebalance.,11.77420941027799,71.0,False,False,True,True,True,-0.12866950805058763,0.2723395313283554,0.3289228539561595,0.13125950660634245,0.23763854738453527,0.47506344672050016,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
2026-07-01,2023-01-01,VEA,Not selected,VEA was not selected for final allocation in this rebalance.,11.708345666819355,72.0,False,True,True,True,True,-0.02198071518797451,0.08582058096453227,0.12837578373058345,-0.05525944375748071,0.03709147715895922,0.21946867223129485,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
2026-07-01,2023-01-01,VXUS,Not selected,VXUS was not selected for final allocation in this rebalance.,11.683664941637524,73.0,False,True,True,True,True,-0.02356897253112522,0.0884558322070077,0.12194540059251047,-0.052624192515005275,0.030661094020886237,0.21201418824999194,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
2026-07-01,2023-01-01,HYD,Not selected,HYD was not selected for final allocation in this rebalance.,11.674084903630227,74.0,False,True,True,True,True,0.007674959643490853,0.029964894588383473,0.026670096558505607,-0.1111151301336295,-0.06461421001311862,0.038954077665222984,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
2026-07-01,2023-01-01,VUG,Not selected,VUG was not selected for final allocation in this rebalance.,11.499460008117206,75.0,False,True,True,True,True,-0.04191964304648954,0.17219257441875513,0.053846359120166554,0.031112549696742153,-0.037437947451457676,0.19334853191496293,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
2026-07-01,2023-01-01,EFV,Not selected,EFV was not selected for final allocation in this rebalance.,11.444686514186294,76.0,False,True,True,True,True,-0.001393515575334181,0.04198955586082698,0.09417624562936866,-0.099090468861186,0.0028919390577444304,0.15924377598065928,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
2026-07-01,2023-01-01,EWL,Not selected,EWL was not selected for final allocation in this rebalance.,11.356101341175039,77.0,False,True,True,True,True,0.02987997095919548,0.06899807072729813,0.05709466074932923,-0.07208195399471484,-0.034189645822295,0.18400944000590247,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
2026-07-01,2023-01-01,ANGL,Not selected,ANGL was not selected for final allocation in this rebalance.,11.226623872464568,78.0,False,True,True,True,True,0.0065741814062521,0.0246499699963727,0.018416208473513107,-0.11643005472564028,-0.07286809809811112,0.04613911093336006,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
2026-07-01,2023-01-01,USMV,Not selected,USMV was not selected for final allocation in this rebalance.,11.217838855112312,79.0,False,True,True,True,True,0.002719198946840473,0.04881379235618266,0.027841869460593305,-0.09226623236583031,-0.06344243711103092,0.0849256292431226,,,0.0,0.0,,,,0.0,0.0,0.0,0.8146067415730337,0.0,0.0,0.14726235897610118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20332772509813635,False,False,False
