Date,StartWindow,SignalBreadth,CashWeight,BreadthCashWeight,VolCashWeight,ActiveSleeveVol,RiskWeight,EligibleAssets,EligibleCount
2023-10-20,2023-01-01,0.34480337078651685,0.5,0.5,0.0,0.10864698816246737,0.5,"URA,SMIN,XOP,MLPA,BKLN,XLC,INDA,IXC,XLE,OIH",10
2023-11-21,2023-01-01,0.8504213483146068,0.0,0.0,0.0,0.1632036980230622,1.0,"URA,IGV,ARKW,EPOL,SMH,SMIN,EWP,XHB,KIE,DVYE,XLC,XLF,EWT,XAR,EWD",15
2023-12-21,2023-01-01,0.9483848314606742,0.01938073250902539,0.0,0.01938073250902539,0.18355747838868225,0.9806192674909746,"BLOK,ARKF,KBE,XHB,EPOL,CIBR,XME,EWD,XRT,SMH,XAR,SMIN,URA,XLF,EWA",15
2024-01-19,2023-01-01,0.8577949438202246,0.0,0.0,0.0,0.11716824928320549,1.0,"URA,SMH,CIBR,XHB,SMIN,FDN,JEPQ,JQUA,INDA,BBJP,XLF,KBE,KIE,ANGL,PFFD",15
2024-02-21,2023-01-01,0.8904494382022472,0.0,0.0,0.0,0.13274856143264482,1.0,"BLOK,SMH,XHB,ARKF,EPOL,XLF,XBI,INDA,JMOM,EWD,XLC,FDN,KIE,EWN,IHI",15
2024-03-21,2023-01-01,0.9283707865168539,0.0,0.0,0.0,0.14243136033746004,1.0,"SMH,BLOK,ARKF,XHB,XLF,BOTZ,XLI,KCE,XRT,KIE,EWI,BBJP,EWN,MGC,XLC",15
2024-04-19,2023-01-01,0.7282303370786516,0.0,0.0,0.0,0.10869350801765966,1.0,"SLVP,SLV,GLDM,JETS,EWI,EPOL,XME,XLE,PICK,XLB,XLU,AVDV,INDA,DVYE,TUR",15
2024-05-21,2023-01-01,0.9515449438202246,0.0,0.0,0.0,0.13925862974556513,1.0,"SLVP,SLV,SMH,TUR,XLU,XME,GLDM,KCE,BLOK,DVYE,PHO,EWU,PICK,URA,EWN",15
2024-06-21,2023-01-01,0.7808988764044944,0.0,0.0,0.0,0.10905601356878472,1.0,"SMH,EWT,SMIN,TUR,VUG,EZA,XLC,FNDE,SLV,VT,USMV,XYLD,HEFA,XLP,XLU",15
2024-07-19,2023-01-01,0.9209971910112359,0.0,0.0,0.0,0.11561946329029962,1.0,"BLOK,KBE,TUR,SLVP,KCE,XBI,TDIV,TMFC,XHB,EWT,SPYD,EIS,ARKW,EWM,MLPA",15
2024-08-21,2023-01-01,0.9178370786516854,0.0,0.0,0.0,0.09145996113022153,1.0,"GDX,EZA,EWM,XLU,SPYD,EWL,USMV,VGLT,EFAV,XLP,TMFC,SMIN,EWS,XLC,KIE",15
2024-09-20,2023-01-01,0.9178370786516854,0.0,0.0,0.0,0.12387467505608453,1.0,"THD,EWM,GDX,XLU,EWS,VNQ,GLDM,EIDO,EZA,KBE,SMIN,KCE,XHB,INDA,EWP",15
2024-10-21,2023-01-01,0.8936095505617978,0.0,0.0,0.0,0.13108008307175797,1.0,"GDXJ,EZA,KCE,XLU,THD,SLV,XAR,URA,GLDM,EWH,JETS,BLOK,ARKQ,KIE,SPYD",15
2024-11-21,2023-01-01,0.7219101123595506,0.0,0.0,0.0,0.10596206623585112,1.0,"ARKF,ARKQ,IGV,KCE,JETS,XLY,XLC,EWS,VBK,EIS,XAR,KIE,SPYD,MLPA,BBCA",15
2024-12-20,2023-01-01,0.5765449438202247,0.12242509363295885,0.12242509363295885,0.0,0.08271483171219801,0.8775749063670412,"ARKQ,ARKW,EIS,JETS,FDN,UAE,XYLD,XLC,ICVT,XAR,BKLN,SHYG,RYLD,BNDX,XRT",15
2025-01-21,2023-01-01,0.7313904494382023,0.0,0.0,0.0,0.12307627282731202,1.0,"ARKQ,JETS,ARKW,EIS,XAR,MLPA,UAE,XLF,XYLD,WCLD,IHI,JMOM,XLC,EWS,XLE",15
2025-02-21,2023-01-01,0.7988061797752809,0.0,0.0,0.0,0.09013951040355127,1.0,"MCHI,EPOL,EIS,GLDM,EWG,EWS,XLC,ECH,UAE,MLPA,EWP,IHI,CIBR,HEFA,XYLD",15
2025-03-21,2023-01-01,0.382373595505618,0.4460440074906366,0.4460440074906366,0.0,0.14038704353375053,0.5539559925093633,"EPOL,MCHI,ECH,EWP,GDXJ,GLDM,EWG,MLPA,DVYE,EWS,EFAV,EWL,HEFA,AVDV,EWQ",15
2025-04-21,2023-01-01,0.1790730337078652,0.5,0.5,0.0,0.1569368069448717,0.5,"GDXJ,GLDM,EPOL,EWP,ECH,EBND,SUSB,VGIT,BNDX,EWW,XLP,SLV,EZA",13
2025-05-21,2023-01-01,0.6179775280898877,0.08827453106616956,0.053370786516853855,0.08827453106616956,0.19742785096317597,0.9117254689338304,"EWP,EPOL,GDX,ECH,GLDM,EWW,EFAV,UAE,XAR,EWS,EWH,ICLN,EZA,EIS,EBND",15
2025-06-20,2023-01-01,0.7275280898876405,0.0,0.0,0.0,0.16454384454882215,1.0,"EWY,GDX,EWP,EPOL,XAR,EIS,SLV,VNQI,EWH,EWW,BBCA,EBND,EZA,SUSB,BNDX",15
2025-07-21,2023-01-01,0.9441713483146068,0.0,0.0,0.0,0.12371573436373519,1.0,"ARKW,URA,PBW,EPOL,XME,EWY,XAR,EWH,EWP,UAE,EWS,EZA,AVDV,SMH,SDIV",15
2025-08-21,2023-01-01,0.9515449438202246,0.0,0.0,0.0,0.11284144986846138,1.0,"SLVP,EWP,XME,PBW,ARKW,EWH,ICLN,XAR,EPOL,EZA,EWS,VNQI,SDIV,VPL,SMH",15
2025-09-19,2023-01-01,0.9747191011235955,0.0,0.0,0.0,0.16134617297013396,1.0,"URA,SLVP,PBW,XME,BLOK,ARKW,LIT,SMH,EWY,TAN,EZA,SLV,XAR,EWW,XLC",15
