Date,DailyReturn,EquityCurve
2023-11-01,0.0020727962217725127,1.0020727962217726
2023-11-02,0.0059998526309153165,1.0080850853245524
2023-11-03,0.001332065168704848,1.0094279203538041
2023-11-06,-0.00423821300561148,1.0051497498135333
2023-11-07,-0.0026970136932740834,1.0024388471744952
2023-11-08,-0.004543288050672683,0.9978844787385971
2023-11-09,0.0015262339439698239,0.9994074839022087
2023-11-10,0.002646557568713878,1.0020524733429592
2023-11-13,0.0027481976392723234,1.0048063115846273
2023-11-14,0.009416216079570126,1.014267784932624
2023-11-15,-0.0026090575373990776,1.0116215019234045
2023-11-16,0.0004128813085612342,1.0120391815328873
2023-11-17,0.005147209082071555,1.0172483587994856
2023-11-20,0.0025371738571308695,1.019829294741641
2023-11-21,-0.000737919799982965,1.0190767425124485
2023-11-22,0.00036186702619043153,1.0194455127827213
2023-11-24,0.0023211958044236534,1.021811845429831
2023-11-27,-4.9664773631370816e-05,1.021761097375834
2023-11-28,0.0009846304057596566,1.0227671544197325
2023-11-29,-0.0027645973913302687,1.0199396150126854
2023-11-30,0.004736632659864183,1.0247706943042436
2023-12-01,0.008042784898440151,1.0330127045687578
2023-12-04,0.0003876427049285444,1.0334131444077823
2023-12-05,-0.0028262912408326003,1.0304924178895813
2023-12-06,-0.004561373763792648,1.0257919568108327
2023-12-07,0.0009018259806546841,1.0267170426482313
2023-12-08,0.0020253038102653834,1.028796456586771
2023-12-11,-0.001513480780390817,1.0272393929227928
2023-12-12,-0.00020229006570279156,1.0270315925985058
2023-12-13,0.008198675186453905,1.0354518910324475
2023-12-14,0.0062715626282016795,1.0419457924155473
2023-12-15,-0.00526425944714547,1.0364607194344102
2023-12-18,0.006247802728118113,1.0429363215448797
2023-12-19,0.0011164060748825306,1.044100661989968
2023-12-20,-0.009623422784306602,1.0340528398902642
2023-12-21,0.011485355382126741,1.0459293042403013
2023-12-22,0.0020777894515497533,1.0481025251157186
2023-12-26,0.00380374008568722,1.052089234704411
2023-12-27,0.001339685219425752,1.0534987031016616
2023-12-28,-0.0027288935203290815,1.0506238173170923
2023-12-29,-0.0021125076579809744,1.0484043664573528
2024-01-02,-0.007199583800283126,1.0408562913644603
2024-01-03,-0.00501666794798213,1.0356346609691167
2024-01-04,0.0013780794963186211,1.0370618478610751
2024-01-05,1.7938529210011195e-05,1.0370804512253256
2024-01-08,0.007845475706852501,1.0452168407114655
2024-01-09,0.0010432738182770158,1.046307288075802
2024-01-10,0.002191083612046178,1.0485998348278693
2024-01-11,-0.0004258293923581777,1.0481533101973777
2024-01-12,0.0069213736599198295,1.0554079709101356
2024-01-16,-0.008792689004336829,1.0461280968492246
2024-01-17,-0.006803520984260427,1.0390107423900865
2024-01-18,0.003897572146699158,1.0430603617197474
2024-01-19,0.006389149063578001,1.0497246298530842
2024-01-22,0.0012219031582787175,1.0510072916936246
2024-01-23,-0.0035352792244432952,1.0472916874505618
2024-01-24,0.002858202175623062,1.0502850588301451
2024-01-25,0.0010372162382893783,1.0513744315479965
2024-01-26,0.0037058424436046344,1.0552706595405479
2024-01-29,0.006028353943647009,1.061632204582604
2024-01-30,0.0018869037505632165,1.0636354023711496
2024-01-31,-0.004158724875236711,1.0592120353651262
2024-02-01,0.011666558365532301,1.0715693943971876
2024-02-02,0.0016195267900225565,1.073304829738782
2024-02-05,-0.00619899310559225,1.0666514204990323
2024-02-06,0.0025290810942886965,1.0693490684408125
2024-02-07,0.007694677337230443,1.0775773644833324
2024-02-08,-0.00101247244878322,1.0764863470903605
2024-02-09,0.004172990094210163,1.0809785139533212
2024-02-12,0.0025575857241777467,1.083743209168751
2024-02-13,-0.01579523763871309,1.0666252276405892
2024-02-14,0.014896629067157129,1.082514348010423
2024-02-15,0.005115466877957171,1.0880519143025835
2024-02-16,-0.002530881300720896,1.0852981840584615
2024-02-20,-0.0034962645380968117,1.081503694504277
2024-02-21,-0.0036578621790336733,1.0775477030436647
2024-02-22,0.009578441540402018,1.087868930724263
2024-02-23,-0.0008901124501803156,1.086900605044861
2024-02-26,0.004953496306720396,1.092284563177723
2024-02-27,0.004080279101867008,1.0967413890541489
2024-02-28,-0.007077781184729175,1.0889788934861877
2024-02-29,0.0037180274326004746,1.0930277468856924
2024-03-01,0.012130778409165243,1.106287024278232
2024-03-04,-0.0015847041862542828,1.1045338865996592
2024-03-05,-0.009999012647704988,1.0934896382977306
2024-03-06,0.009794105083351632,1.1041993907227747
2024-03-07,0.011019059529814275,1.1163666295419337
2024-03-08,-0.008830700500386498,1.106508330187823
2024-03-11,-0.005071180528838393,1.100897026688777
2024-03-12,0.006822524819301874,1.1084079239768567
2024-03-13,-0.00469795236574354,1.1032006763482007
