Date,StartWindow,Turnover,TurnoverBeforePrune,ExtraTurnoverFromPrune,SignalBreadth,CashWeight,BreadthCashWeight,VolCashWeight,ActiveSleeveVol,EligibleAssets,EligibleCount
2023-10-31,2023-01-01,,,0.0,0.21558988764044942,0.5,0.5,0.0,0.10041396658835713,"URA,MLPA,XOP,EPOL,SMIN,BKLN,KIE,GLDM,OIH,IXC",10
2023-11-30,2023-01-01,0.19732023707188887,0.19999999999999996,0.0,0.834620786516854,0.0,0.0,0.0,0.14048905331318354,"URA,ARKW,IGV,SMIN,BLOK,EWP,EPOL,MLPA,KIE,XLF,XME,XAR,DVYE,INDA,EWD",15
2023-12-29,2023-01-01,0.20779472259831347,0.2,0.007794722598313458,0.9557584269662921,0.02422382456879202,0.0,0.02422382456879202,0.184468533391334,"BLOK,ARKF,KBE,EPOL,XHB,EWD,CIBR,URA,SMH,XRT,SMIN,XME,XAR,XBI,DVYE",15
2024-01-31,2023-01-01,0.21560503265037767,0.2,0.01560503265037766,0.8799157303370786,0.0,0.0,0.0,0.12435625425657365,"URA,SMH,CIBR,SMIN,FDN,ARKF,XLF,XLC,JMOM,XHB,KIE,EWN,PFFD,BBJP,IHI",15
2024-02-29,2023-01-01,0.23929605887134853,0.2,0.039296058871348516,0.8872893258426966,0.0,0.0,0.0,0.15656664709659182,"BLOK,SMH,ARKW,XBI,XHB,JMOM,XRT,KCE,EIS,CIBR,KIE,EWD,XLC,BBJP,EWN",15
2024-03-28,2023-01-01,0.22422798632070629,0.20000000000000004,0.024227986320706246,0.9252106741573034,0.0,0.0,0.0,0.12257457412805792,"BLOK,SMH,XHB,ARKF,JMOM,KIE,XLF,EWI,EWN,XLI,KCE,GLDM,HEFA,XLC,XRT",15
2024-04-30,2023-01-01,0.1797814930086603,0.2,0.0,0.7650983146067416,0.0,0.0,0.0,0.08593978670813822,"SLVP,TUR,HEFA,GLDM,INDA,DVYE,EWU,SMIN,XLU,EPOL,AVDV,SLV,XLE,XLP,EWP",15
2024-05-31,2023-01-01,0.22032970246355596,0.2,0.02032970246355595,0.8620084269662922,0.0,0.0,0.0,0.11966580774002734,"SLVP,SMH,SLV,XLU,TUR,EWN,EWI,XME,EWD,EWU,KCE,HEFA,TDIV,AVDV,XLC",15
2024-06-28,2023-01-01,0.25178718275291223,0.19999999999999998,0.05178718275291225,0.7714185393258427,0.0,0.0,0.0,0.10884095788078346,"SMH,TUR,TMFC,SMIN,EWT,TDIV,XLC,MLPA,EZA,FNDE,HEFA,VT,XYLD,USMV,IGV",15
2024-07-31,2023-01-01,0.25753877734666275,0.19999999999999998,0.05753877734666277,0.9167837078651685,0.0,0.0,0.0,0.11823621757127405,"SLVP,KBE,XHB,BLOK,KCE,XLU,VNQ,TDIV,KIE,XAR,IBB,EZA,EWM,GLDM,EWL",15
2024-08-30,2023-01-01,0.14965229643311326,0.2,0.0,0.9231039325842697,0.0,0.0,0.0,0.10369055665800483,"KBE,EWM,GDX,EZA,SPYD,XLF,XLU,KIE,USMV,EWL,EWS,EFAV,KCE,XAR,BBCA",15
2024-09-30,2023-01-01,0.23852884891296305,0.20000000000000004,0.038528848912963015,0.9504915730337078,0.0,0.0,0.0,0.13836221946567528,"THD,MCHI,EWH,XLU,EZA,EWM,EWS,XHB,VNQ,GDX,GLDM,VNQI,KCE,DVYE,EWP",15
2024-10-31,2023-01-01,0.24726919768774425,0.20000000000000004,0.04726919768774421,0.7861657303370786,0.0,0.0,0.0,0.130117608139096,"JETS,BLOK,KCE,GDXJ,GLDM,KBE,XLF,EIS,EZA,XLC,IGV,XLU,SPYD,ARKQ,QYLD",15
2024-11-29,2023-01-01,0.2060210740075561,0.20000000000000004,0.006021074007556054,0.8009129213483146,0.0,0.0,0.0,0.10673446622127611,"ARKF,ARKQ,WCLD,IGV,KCE,JETS,VBK,XAR,MLPA,KIE,XLC,EIS,EWS,VOE,BBCA",15
2024-12-31,2023-01-01,0.1080719645216169,0.2,0.0,0.545997191011236,0.17333801498127333,0.17333801498127333,0.0,0.09340887304221945,"ARKQ,JETS,EIS,ARKW,UAE,FDN,XYLD,XLC,BKLN,EWS,RYLD,SHYG,XRT,MLPA",14
2025-01-31,2023-01-01,0.21398606221640937,0.2,0.013986062216409356,0.7756320224719101,0.0,0.0,0.0,0.09858348128157937,"ARKW,ARKQ,FDN,EIS,JETS,XLY,XLC,IHI,MLPA,XLF,EWS,UAE,EWG,XAR,EPOL",15
2025-02-28,2023-01-01,0.235995216527869,0.19999999999999996,0.03599521652786905,0.7029494382022472,0.0,0.0,0.0,0.09004936646083386,"MCHI,UAE,EWP,EWI,EPOL,EWS,ECH,GLDM,MLPA,XLC,HEFA,XLF,EWD,REM,XYLD",15
2025-03-31,2023-01-01,0.15164628680711914,0.19999999999999996,0.0,0.30126404494382025,0.5,0.5,0.0,0.09426410646301646,"GDXJ,EPOL,GLDM,EWP,ECH,MLPA,SLV,EWI,IXC,EWS,MCHI,KIE,EFAV,DIV,SCHP",15
2025-04-30,2023-01-01,0.16386176893691617,0.2,0.0,0.35077247191011235,0.49871254681647936,0.49871254681647936,0.0,0.09156779415022112,"EPOL,GLDM,EWP,GDX,UAE,ECH,EWW,EWS,EBND,VGIT,SUSB,SCHP,BNDX,BBJP,EZA",15
