Date,Strategy,SPY,QQQ,VTI
2023-11-01,0.0,0.0,0.0,0.0
2023-11-02,0.0,0.0,0.0,0.0
2023-11-03,0.0,0.0,0.0,0.0
2023-11-06,-0.004238213005611446,0.0,0.0,0.0
2023-11-07,-0.00692379618037442,0.0,0.0,0.0
2023-11-08,-0.011435627430595563,0.0,0.0,-0.0001387974405371306
2023-11-09,-0.00992684692938084,-0.007798613319965453,-0.0076954375255546825,-0.00865182907150075
2023-11-10,-0.0073065613325414835,0.0,0.0,0.0
2023-11-13,-0.004578443567874513,-0.0009533242913074558,-0.003118746129836758,-0.0005978531247734509
2023-11-14,0.0,0.0,0.0,0.0
2023-11-15,-0.00260905753739904,0.0,0.0,0.0
2023-11-16,-0.00219725345992805,0.0,0.0,-0.0006734026339891841
2023-11-17,0.0,0.0,0.0,0.0
2023-11-20,0.0,0.0,0.0,0.0
2023-11-21,-0.0007379197999829445,-0.0021792855303904846,-0.0058093562129386545,-0.002713731888579818
2023-11-22,-0.00037631980263608256,0.0,-0.0017400851291954345,0.0
2023-11-24,0.0,0.0,-0.0031477694828789815,0.0
2023-11-27,-4.966477363133048e-05,-0.0018008995207469125,-0.00401801042464045,-0.001286725314247228
2023-11-28,0.0,-0.0008128174461516924,-0.001407605002818113,-0.0006654653113928877
2023-11-29,-0.0027645973913303923,-0.0015154012059011013,-0.0023800498593228303,-0.00022186854856875993
2023-11-30,0.0,0.0,-0.004888172015536596,0.0
2023-12-01,0.0,0.0,-0.002047252329483551,0.0
2023-12-04,0.0,-0.005249277963868426,-0.011311783278185827,-0.003593750086636538
2023-12-05,-0.002826291240832557,-0.005445299961785666,-0.008829291451523225,-0.005522069982306865
2023-12-06,-0.007374773233910337,-0.009453265701733216,-0.014562074079269904,-0.00972962213191697
2023-12-07,-0.006479598015359467,-0.0018949709872316811,-0.0007934293039729701,-0.00179684038873007
2023-12-08,-0.004467417359643622,0.0,0.0,0.0
2023-12-11,-0.005974136789722695,0.0,0.0,0.0
2023-12-12,-0.006175218346901823,0.0,0.0,0.0
2023-12-13,0.0,0.0,0.0,0.0
2023-12-14,0.0,0.0,-0.0008667946904582502,0.0
2023-12-15,-0.005264259447145592,-0.0016467292322124294,0.0,-0.0013582032334324978
2023-12-18,0.0,0.0,0.0,0.0
2023-12-19,0.0,0.0,0.0,0.0
2023-12-20,-0.009623422784306501,-0.013857394125843747,-0.01485966864266186,-0.014912158564181266
2023-12-21,0.0,-0.004506776451838279,-0.003397338396140537,-0.004019599975766508
2023-12-22,0.0,-0.0025062364596427633,-0.001906417930855997,-0.0017415232934721026
2023-12-26,0.0,0.0,0.0,0.0
2023-12-27,0.0,0.0,0.0,0.0
2023-12-28,-0.002728893520329123,0.0,-0.0004858959767737314,-0.0005036301689012035
2023-12-29,-0.004835636369850627,-0.002894854599408525,-0.004811535117878019,-0.004323156082391755
2024-01-02,-0.012000405600861241,-0.008475037369503502,-0.02165247171487905,-0.010996850659114377
2024-01-03,-0.01695687149870273,-0.01657237317863869,-0.03200464896852895,-0.020482678625129314
2024-01-04,-0.015602159919318237,-0.019740265050602668,-0.036986416783606146,-0.023000895562833024
2024-01-05,-0.015584501269909734,-0.018397567989743457,-0.03584439213285939,-0.021531974236871365
2024-01-08,-0.00786129338917363,-0.004384226755476339,-0.015917170556702942,-0.007555113465497421
2024-01-09,-0.0068262210524673295,-0.005894703241790089,-0.013973060544141824,-0.009401889604531144
2024-01-10,-0.004650094261501425,-0.0002726415663634185,-0.007290318599699641,-0.004281186901649803
2024-01-11,-0.0050739435070459304,-0.0007131285092133455,-0.005224678224502344,-0.004952627700319789
2024-01-12,0.0,-2.097242818199785e-05,-0.004714355922523339,-0.004784883163748921
2024-01-16,-0.008792689004336829,-0.0036922025765090405,-0.004811535117878019,-0.009401889604531144
2024-01-17,-0.015536388744448182,-0.009230176686112479,-0.010425155597570401,-0.01536197592224775
2024-01-18,-0.011699370793779584,-0.0004195804657002311,0.0,-0.006673628483524263
2024-01-19,-0.00538497075415334,0.0,0.0,0.0
2024-01-22,-0.004169647508646346,0.0,0.0,0.0
2024-01-23,-0.007690185864879018,0.0,0.0,0.0
2024-01-24,-0.004853963795225735,0.0,0.0,-0.00016614332282205435
2024-01-25,-0.0038217821670047947,0.0,0.0,0.0
2024-01-26,-0.00013010264596480248,-0.0012703985415636332,-0.005957647019225187,-0.0008252853927864789
2024-01-29,0.0,0.0,0.0,0.0
2024-01-30,0.0,-0.0007733641236991051,-0.00665661394102357,-0.0013917578596550628
2024-01-31,-0.00415872487523683,-0.017078132430270898,-0.026112358170789052,-0.018214020313709334
2024-02-01,0.0,-0.0042134746075790375,-0.014644449541035609,-0.004993545218595519
2024-02-02,0.0,0.0,0.0,0.0
2024-02-05,-0.006198993105592354,-0.0036413228906092554,-0.0013053399773723662,-0.004731140338088635
2024-02-06,-0.0036855897675707183,-0.0007486404182517337,-0.0033100284454105067,-0.0013458365001650652
2024-02-07,0.0,0.0,0.0,0.0
2024-02-08,-0.0010124724487833303,0.0,0.0,0.0
2024-02-09,0.0,0.0,0.0,0.0
2024-02-12,0.0,-0.0004390181849749375,-0.003912621539225336,0.0
2024-02-13,-0.015795237638713044,-0.014205961062806582,-0.019448682038625043,-0.016015006709446222
2024-02-14,-0.001133904367687566,-0.0052473932393583,-0.008763434400131609,-0.005137619967180651
2024-02-15,0.0,0.0,-0.005811861008420571,0.0
2024-02-16,-0.0025308813007209885,-0.004979973581171526,-0.01482672049272249,-0.005244761416975163
2024-02-20,-0.006018297208275847,-0.010458063507266302,-0.022262972947000748,-0.011490674536677292
2024-02-21,-0.009654145285569293,-0.009561591860601126,-0.026175665250392832,-0.01129044419613201
2024-02-22,-0.0001681754114074563,0.0,0.0,0.0
2024-02-23,-0.0010581381665601963,0.0,-0.0029447010418918174,0.0
2024-02-26,0.0,-0.0036624553660886683,-0.003469819391198836,-0.00301580625405351
2024-02-27,0.0,-0.001811573007339362,-0.001072969705938065,-0.00023807516789142724
2024-02-28,-0.007077781184729126,-0.0031307576979627827,-0.006391787425766626,-0.0019046638300520558
2024-02-29,-0.003386069136735337,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0,0.0
2024-03-04,-0.0015847041862544486,-0.001072399009425462,-0.0035681020972750943,-0.0009807558479482115
2024-03-05,-0.011567871356758075,-0.011055812195433834,-0.021453725720456895,-0.011573178465008271
2024-03-06,-0.0018870632210652438,-0.006044581246393288,-0.0153047357688878,-0.00572768581218297
2024-03-07,0.0,0.0,-0.0003589617593292571,0.0
2024-03-08,-0.00883070050038648,-0.006002087411756563,-0.01478871088864575,-0.005783410625969321
2024-03-11,-0.013857098952791302,-0.006856850221336419,-0.018446553425752965,-0.007385524281340761
2024-03-12,-0.00712911453501841,0.0,-0.004375835460591504,0.0
2024-03-13,-0.011793574660266537,-0.0015675294192367684,-0.01202841155951273,-0.0012476803954274418
2024-03-14,-0.018716269313816314,-0.003541313406784097,-0.014519281354671398,-0.005106797722010392
2024-03-15,-0.018455430502230863,-0.01038352122455044,-0.026233497267532324,-0.01099304273621493
2024-03-18,-0.017694534223001934,-0.004502076868498905,-0.01694636811486805,-0.005964324787056219
2024-03-19,-0.01810243030481562,0.0,-0.0144970718103975,-0.00023411655161686973
2024-03-20,-0.0033864343082814496,0.0,-0.002812214138873892,0.0
2024-03-21,0.0,0.0,0.0,0.0
2024-03-22,-0.00475458430603426,-0.0018956332795541098,0.0,-0.0028124817459262985
2024-03-25,-0.004552713248171192,-0.0046534691139310524,-0.0036293426248342753,-0.005049610221615319
2024-03-26,-0.005237808516720732,-0.006491786269313238,-0.00685528657082346,-0.006824276941953422
2024-03-27,0.0,0.0,-0.0034724807371941946,0.0
2024-03-28,0.0,-0.00019121870051808099,-0.0053092940011088,0.0
2024-04-01,0.0,-0.0019305181212068145,-0.0032035944136964423,-0.0007694842529530899
2024-04-02,-0.007018557293952399,-0.008276438980627021,-0.011806226925664798,-0.010003959417599684
2024-04-03,-0.001052419046807418,-0.007186875783565472,-0.009588226128001032,-0.008464628659397344
2024-04-04,-0.014494717700584081,-0.01930536092889168,-0.02473235224191439,-0.020353809402886336
2024-04-05,-0.006230754985589115,-0.009060124143589476,-0.013239987478726789,-0.010465529218606107
2024-04-08,-0.0020895853296918343,-0.008505817553397632,-0.012948682429337555,-0.009311151900719739
2024-04-09,-0.00683911797341219,-0.007358984595153162,-0.00929712865940735,-0.007887500375836853
2024-04-10,-0.015524076901299755,-0.017298463157571775,-0.0179444602359613,-0.018968677372188103
2024-04-11,-0.012384537810789298,-0.009882088990020188,-0.0022627690558477687,-0.012312170674927958
2024-04-12,-0.028062919551476884,-0.023548714761125078,-0.018168509107676534,-0.026548504797609063
2024-04-15,-0.039763765293256426,-0.0357817993344246,-0.03432071675711179,-0.03851466415408489
2024-04-16,-0.04322167293655976,-0.03754038836086737,-0.034230972659948566,-0.04140048669803542
2024-04-17,-0.04923932538956166,-0.04323645318544456,-0.046014711666123476,-0.04701793305843227
2024-04-18,-0.04870094916157597,-0.04520519108451182,-0.051458518022579613,-0.04898031412345638
2024-04-19,-0.05195994444771734,-0.05353901963753738,-0.07108306802201236,-0.056444643441705966
2024-04-22,-0.041456888701200234,-0.04482293340029986,-0.06174124029801942,-0.04717176953364011
2024-04-23,-0.029167333714151922,-0.033488193323544135,-0.04773970807497596,-0.03582131833029245
2024-04-24,-0.031701331043811565,-0.033946890563477106,-0.04451369493538859,-0.03559044286671509
2024-04-25,-0.03354379434389654,-0.03761694772780444,-0.04912870036985373,-0.04016913076716244
2024-04-26,-0.02574981149485822,-0.02849931420060059,-0.034454952338065725,-0.031242570054462404
2024-04-29,-0.024223908134387684,-0.02505881532586751,-0.030534581438236175,-0.027433426782350834
2024-04-30,-0.04100966456589139,-0.040503020201129614,-0.048814976594573456,-0.04343960487451537
2024-05-01,-0.04072362357476522,-0.043618650964049155,-0.055692681891288065,-0.04582521737250922
2024-05-02,-0.0310962791145466,-0.03467330596525686,-0.04364005656161507,-0.0359367560620808
2024-05-03,-0.023468685027232983,-0.022707699931372338,-0.02441876685383082,-0.024509265870363617
2024-05-06,-0.01221231544166157,-0.012615342257512041,-0.013732784286742739,-0.014043676276374706
2024-05-07,-0.0157202929217799,-0.01152577906045038,-0.013575991592701175,-0.013158693916250241
2024-05-08,-0.017889701465743646,-0.011430349427015263,-0.01415839411068398,-0.013851501433130298
2024-05-09,-0.013741393336520247,-0.005734284602437967,-0.012007787877890808,-0.008041397226427272
2024-05-10,-0.01454264507246772,-0.0044536824216822035,-0.0096779702251647,-0.007117895372117933
2024-05-13,-0.016436191849165227,-0.0043199131991707995,-0.007392782443425561,-0.006579226207359623
2024-05-14,-0.008900284609600906,0.0,-0.0010081507291210823,-0.0017313244752985568
2024-05-15,0.0,0.0,0.0,0.0
2024-05-16,-0.0024478424748149985,-0.00205752090146627,-0.0020312622755483956,-0.0027031855109973524
2024-05-17,0.0,-0.0006229354540667753,-0.002516964807912081,-0.0012946254135881574
2024-05-20,0.0,0.0,0.0,-0.00026646496583149215
2024-05-21,-0.001087071610259005,0.0,0.0,0.0
2024-05-22,-0.006423628179751506,-0.002879396361313069,-0.00019746308053658623,-0.003382711861414589
2024-05-23,-0.014353842723652255,-0.01016252681923735,-0.00469499984041688,-0.011858039176956048
2024-05-24,-0.005304916352279587,-0.003613489669373693,0.0,-0.004712895312701693
2024-05-28,-0.005658496800375223,-0.0029170270483244165,0.0,-0.004712895312701693
2024-05-29,-0.01436205148497649,-0.009899229974694168,-0.007048332942501956,-0.012884184104450913
2024-05-30,-0.015342082182534633,-0.016467082468063388,-0.017686243390864886,-0.017711108773270756
2024-05-31,-0.012943581352844347,-0.007509032544527949,-0.019513586479972256,-0.010147837390321324
2024-06-03,-0.01098091298991466,-0.006699795826980881,-0.014249056461783538,-0.009843798866529196
2024-06-04,-0.019218477825264646,-0.005589395648807338,-0.011551514801304119,-0.009957708945078192
2024-06-05,-0.002650819179319641,0.0,0.0,0.0
2024-06-06,0.0,-1.852301249838373e-05,-0.00034522830645544733,-0.0008720575941255637
2024-06-07,-0.00915268567779648,-0.0012343594847787909,-0.0012297883852430136,-0.0027683990227052035
2024-06-10,-0.002205601245404365,0.0,0.0,0.0
2024-06-11,-0.007146490267467165,0.0,0.0,0.0
2024-06-12,0.0,0.0,0.0,0.0
2024-06-13,-0.0023512068916904383,0.0,0.0,0.0
2024-06-14,-0.003558171903643381,0.0,0.0,-0.0007492721582952333
2024-06-17,0.0,0.0,0.0,0.0
2024-06-18,0.0,0.0,0.0,0.0
2024-06-20,-0.0010592894171195244,-0.0027163301738238887,-0.007708005808758633,-0.0025242791056578895
2024-06-21,-0.007936415353551052,-0.004053524812382969,-0.010366671990449716,-0.004046139008575311
