Date,StartWindow,SignalBreadth,CashWeight,BreadthCashWeight,VolCashWeight,ActiveSleeveVol,RiskWeight,EligibleAssets,EligibleCount
2020-10-02,2020-01-01,0.8463983050847458,0.2332984545995347,0.0,0.2332984545995347,0.23477192798141808,0.7667015454004653,"TAN,ARKW,XHB,ARKG,LIT,REM,SMIN,BLOK,SCZ,RYLD,SMH,EWY,PFFD,IHI,EWT",15
2020-11-02,2020-01-01,0.6906779661016949,0.14926680866004238,0.0,0.14926680866004238,0.2115821997217351,0.8507331913399576,"TAN,QCLN,LIT,ARKF,ARKG,BOTZ,PAVE,XSOE,EWY,BBJP,RYLD,XLU,REM,USHY,BNDX",15
2020-12-02,2020-01-01,0.9671610169491525,0.35229696278046385,0.0,0.35229696278046385,0.2779051350024622,0.6477030372195361,"QCLN,ARKG,LIT,ARKW,BLOK,ARKQ,EWY,SMIN,BOTZ,XRT,PICK,XBI,XSOE,EWW,RYLD",15
2020-12-31,2020-01-01,0.9798728813559322,0.10294109165506993,0.0,0.10294109165506993,0.20065571873323151,0.8970589083449301,"QCLN,LIT,BLOK,ARKK,XME,PICK,ARKQ,EWY,XRT,ARKF,AVUV,SMH,URA,SMIN,EWW",15
2021-02-02,2020-01-01,0.9396186440677966,0.24073562412036353,0.0,0.24073562412036353,0.23707157311504728,0.7592643758796365,"QCLN,LIT,ARKK,ARKQ,BLOK,EWY,PICK,ARKF,XBI,AVUV,SMIN,TUR,SMH,KCE,VBK",15
2021-03-02,2020-01-01,0.8771186440677967,0.10493143012733086,0.0,0.10493143012733086,0.20110191113693834,0.8950685698726691,"KBE,KOMP,PICK,XME,ARKW,SMIN,SCHA,TUR,EWT,XLE,JETS,EZA,SMH,REM,AVEM",15
2021-04-01,2020-01-01,0.8601694915254238,0.025680868454689865,0.0,0.025680868454689865,0.1847443965454241,0.9743191315453101,"XLE,KBE,MLPA,XME,JETS,PICK,KCE,SMIN,SCHA,DIV,REM,ECH,XAR,EWT,XHB",15
2021-04-30,2020-01-01,0.8760593220338984,0.0,0.0,0.0,0.16792535804424172,1.0,"XLE,PICK,KBE,MLPA,XRT,PAVE,REM,XHB,XAR,AVDV,EWT,KSA,EWP,EWI,BBCA",15
2021-06-02,2020-01-01,0.909957627118644,0.02894942770431541,0.0,0.02894942770431541,0.185366246759381,0.9710505722956846,"URA,XRT,XOP,XME,MLPA,PICK,AVUV,XLF,XHB,KCE,BBCA,VNQ,EZA,DIV,XLB",15
2021-07-02,2020-01-01,0.875,0.0,0.0,0.0,0.12922241004418478,1.0,"XOP,MLPA,XRT,KSA,SMIN,VNQ,KCE,UAE,BBCA,XLC,RYLD,REM,DSI,EPOL,DIV",15
2021-08-02,2020-01-01,0.8029661016949152,0.0,0.0,0.0,0.11524593755994034,1.0,"SMIN,LIT,KSA,VNQ,KCE,EWL,XLC,JQUA,XLV,EWD,EWW,IGV,XRT,PICK,XME",15
2021-09-02,2020-01-01,0.8802966101694916,0.0,0.0,0.0,0.08578411558660853,1.0,"LIT,WCLD,IHI,QQQM,PHO,VNQ,XLV,KSA,EWN,DSI,FTCS,EWL,KCE,IBB,XHB",15
2021-10-01,2020-01-01,0.5932203389830508,0.09463276836158199,0.09463276836158199,0.0,0.08425821824393916,0.905367231638418,"SMIN,INDA,KSA,EPOL,UAE,XLF,EIS,RYLD,XOP,ANGL,DVYE,BKLN,SHYG,BBJP,REM",15
2021-11-02,2020-01-01,0.8220338983050848,0.0,0.0,0.0,0.11739054221639188,1.0,"LIT,XOP,QCLN,WCLD,SMIN,INDA,KSA,KCE,JMOM,EIS,XLY,UAE,EPOL,BLOK,BOTZ",15
2021-12-02,2020-01-01,0.5084745762711864,0.2358757062146893,0.2358757062146893,0.0,0.10728606970332608,0.7641242937853107,"LIT,XLY,SMH,UAE,QCLN,VUG,XHB,VGLT,SCHP,VIG,EWT",11
2021-12-31,2020-01-01,0.7447033898305084,0.0,0.0,0.0,0.10648944770049362,1.0,"SMH,XHB,UAE,XLY,VNQ,FTCS,XLB,XLP,XLU,EIS,XLV,EWL,EWT,CIBR,XYLD",15
2022-02-02,2020-01-01,0.5,0.25,0.25,0.0,0.10172958414322289,0.75,"XLE,UAE,XLP,SPYD,GNR,TDIV,KSA,DIVO,THD,XLU,BKLN,EWT,FNDE,EEMV,EWW",15
2022-03-02,2020-01-01,0.18220338983050846,0.5,0.5,0.0,0.13759479127436744,0.5,"XLE,XME,GNR,UAE,KSA,EZA,EIDO,SPYD,GLDM,GDX,THD,BBCA,AVUV,SLV,EWW",15
2022-04-01,2020-01-01,0.590042372881356,0.0999293785310734,0.0999293785310734,0.0,0.10748831273523014,0.9000706214689266,"XME,XLE,PICK,GDX,UAE,ECH,EZA,KSA,MLPA,XLU,EWW,SPYD,EIDO,GLDM,BBCA",15
2022-05-02,2020-01-01,0.07733050847457627,0.5,0.5,0.08438889445987252,0.196590013938086,0.5,"XLE,UAE,XME,KSA,EIDO,GDX,MLPA,XOP,IXC,OIH",10
2022-06-02,2020-01-01,0.1906779661016949,0.5,0.5,0.2193392683580374,0.2305739134866003,0.5,"XOP,ECH,XLU,SPYD,EWP,EIDO,XLB,XLE,IXC,MLPA",10
2022-07-01,2020-01-01,0.03389830508474576,0.5,0.5,0.38210767157924663,0.29131289016009454,0.5,"XLE,XLU,TUR,SUSB,ECH,MCHI,IXC,XOP,MLPA,OIH",10
2022-08-02,2020-01-01,0.2139830508474576,0.5,0.5,0.3736485732502933,0.2873786061828976,0.5,"TAN,XLU,MLPA,DIV,XLV,ECH,ICLN,QCLN,XOP,XLE",10
2022-09-02,2020-01-01,0.07521186440677967,0.5,0.5,0.16849642432283674,0.21647531684203628,0.5,"TUR,TAN,SMIN,ECH,XLU,XBI,MLPA,INDA,QCLN,ICLN",10
2022-09-30,2020-01-01,0.025423728813559324,0.5,0.5,0.09258662402329065,0.1983660421649108,0.5,"TUR,MLPA,EIDO,BKLN,SMIN,SUSB,TAN,XLE,INDA,XOP",10
2022-11-02,2020-01-01,0.11546610169491528,0.5,0.5,0.353601614007955,0.27846604184159457,0.5,"TUR,XLE,EWW,KIE,IBB,MLPA,IXC,XOP,OIH,XLV",10
2022-12-02,2020-01-01,0.6927966101694916,0.1979176149606119,0.0,0.1979176149606119,0.22441584973987513,0.8020823850393881,"IBB,EWW,KIE,SLV,XLP,INDA,XLE,FEZ,PHO,BKLN,MLPA,EWS,THD,VWOB,TAN",15
2022-12-30,2020-01-01,0.6027542372881356,0.10514911473778654,0.07874293785310736,0.10514911473778654,0.2011508319034132,0.8948508852622135,"TUR,OIH,EPOL,PICK,THD,XLI,SLV,EWN,ECH,EWM,EWS,EBND,SHYG,EWY,VWOB",15
2023-02-02,2020-01-01,0.9247881355932204,0.0,0.0,0.0,0.1740275582902112,1.0,"PICK,OIH,EWI,EWW,GDX,MCHI,THD,ECH,SLV,EWH,XHB,KIE,EBND,EWT,EZA",15
2023-03-02,2020-01-01,0.722457627118644,0.0,0.0,0.0,0.14743605527774392,1.0,"EWW,EWI,OIH,PICK,XAR,BOTZ,XHB,JETS,KIE,BKLN,XYLD,EWT,MLPA",13
2023-03-31,2020-01-01,0.8474576271186441,0.0,0.0,0.0,0.15075827700089944,1.0,"FEZ,SMH,EWW,EWT,GDX,EWY,XLC,XHB,IGV,QYLD,XLI,BBJP,GLDM,FNDE,EWS",15
2023-05-02,2020-01-01,0.6896186440677966,0.0,0.0,0.0,0.1127341204644643,1.0,"GDX,EPOL,FEZ,SLV,BOTZ,QYLD,EWW,XLC,HEFA,XLP,XYLD,SUSB,BKLN,IHI,GOVT",15
2023-06-02,2020-01-01,0.7404661016949152,0.0,0.0,0.0,0.14880427999943047,1.0,"BOTZ,SMH,XLC,EPOL,QYLD,BLOK,XHB,BBJP,EWL,ARKF,EWW,KSA,HEFA,EWT,EWY",15
2023-06-30,2020-01-01,0.8463983050847458,0.0,0.0,0.0,0.12983723188081372,1.0,"SMH,QQQM,BLOK,ARKW,BOTZ,XHB,EPOL,SMIN,QYLD,JETS,EWW,FEZ,ICVT,HEFA,ARKG",15
2023-08-02,2020-01-01,0.8103813559322035,0.0,0.0,0.0,0.11450175299776745,1.0,"QQQM,BLOK,SMH,ARKW,SMIN,XHB,EPOL,XLY,QYLD,CIBR,JQUA,INDA,XLI,ICVT,UAE",15
2023-09-01,2020-01-01,0.7807203389830508,0.0,0.0,0.0,0.08639706640986232,1.0,"SMIN,XHB,QQQM,XOP,JQUA,URA,PKW,PHO,CIBR,MLPA,BKLN,SLV,UAE,BBJP,REM",15
2023-10-02,2020-01-01,0.3877118644067796,0.43714689265536727,0.43714689265536727,0.0,0.09026867999697614,0.5628531073446328,"TUR,URA,SMIN,OIH,UAE,MLPA,BKLN,INDA,XLC,XOP",10
2023-11-02,2020-01-01,0.4194915254237288,0.384180790960452,0.384180790960452,0.0,0.09166955041375398,0.615819209039548,"URA,MLPA,XOP,SMIN,BKLN,OIH,SHYG,XLC,IXC,USHY",10
2023-12-01,2020-01-01,0.9067796610169491,0.0,0.0,0.0,0.14743939652454194,1.0,"URA,BLOK,EPOL,SMIN,ARKW,KIE,IGV,MLPA,XME,KBE,XAR,EWP,DVYE,XHB,INDA",15
2024-01-02,2020-01-01,0.9555084745762712,0.0,0.0,0.0,0.17124698772022273,1.0,"BLOK,KBE,URA,ARKF,EPOL,XHB,SMIN,CIBR,EWD,XME,XLF,DVYE,XAR,XRT,KIE",15
2024-02-02,2020-01-01,0.8919491525423728,0.0,0.0,0.0,0.12847911138213522,1.0,"URA,CIBR,SMH,ARKF,SMIN,FDN,XLC,XHB,KCE,JMOM,BLOK,EWD,XBI,EPOL,USMV",15
2024-03-01,2020-01-01,0.8972457627118644,0.0,0.0,0.0,0.16149818194735058,1.0,"BLOK,SMH,ARKF,XBI,XHB,JMOM,CIBR,EWD,KCE,EPOL,XLC,XRT,INDA,EIS,EWN",15
2024-04-02,2020-01-01,0.9078389830508474,0.0,0.0,0.0,0.13052115082479432,1.0,"BLOK,SMH,ARKF,XHB,EPOL,JMOM,EWN,XLF,EWI,XLI,KIE,XLC,FDN,KCE,GLDM",15
2024-05-02,2020-01-01,0.8061440677966102,0.0,0.0,0.0,0.10036200537138482,1.0,"SLVP,JETS,KCE,PHO,EWI,KBE,GLDM,EWT,INDA,TUR,HEFA,AVEM,XAR,SLV,AVDV",15
2024-05-31,2020-01-01,0.861228813559322,0.0,0.0,0.0,0.11080835060675628,1.0,"SMH,SLVP,TUR,KCE,XLU,EWN,EWI,SLV,HEFA,EWU,XLC,AVDV,JMOM,XME,DVYE",15
2024-07-02,2020-01-01,0.7902542372881356,0.0,0.0,0.0,0.13800205188332165,1.0,"SMH,TUR,VUG,TDIV,EWT,SMIN,SLV,XLC,EWN,HEFA,FNDE,EWM,AVUS,BLOK,EWS",15
2024-08-02,2020-01-01,0.7108050847457628,0.0,0.0,0.0,0.07990735906788661,1.0,"GDX,XLU,EWM,SPYD,SMIN,KIE,USMV,KCE,EWL,EZA,KBE,EWU,XLP,XLV,PHO",15
2024-08-30,2020-01-01,0.9226694915254237,0.0,0.0,0.0,0.09273187620929922,1.0,"GDX,KBE,EWM,EZA,XLU,SPYD,GLDM,KIE,USMV,EWL,EWS,SMIN,XLF,EWU,XLP",15
2024-10-02,2020-01-01,0.9396186440677966,0.0,0.0,0.0,0.13575721987484196,1.0,"MCHI,XLU,EZA,EWM,THD,VNQ,EWS,XHB,KIE,GDX,VNQI,FNDE,XAR,GLDM,KCE",15
2024-11-01,2020-01-01,0.7891949152542372,0.0,0.0,0.0,0.12968649308114155,1.0,"KCE,EZA,GLDM,BLOK,GDXJ,JETS,XLF,XLC,TMFC,KBE,ARKQ,EIS,XLY,EWH,XLI",15
2024-12-02,2020-01-01,0.8114406779661016,0.0,0.0,0.0,0.1238793913572026,1.0,"ARKF,ARKQ,KCE,IGV,WCLD,JETS,XLY,VBK,XLC,EIS,KIE,XAR,EWS,SPYD,VUG",15
2025-01-02,2020-01-01,0.5455508474576272,0.17408192090395475,0.17408192090395475,0.0,0.08402313735212733,0.8259180790960452,"ARKW,JETS,ARKQ,EIS,FDN,UAE,XLC,XYLD,RYLD,BKLN,MLPA,SHYG,BNDX,KSA,PBW",15
