Date,StartWindow,Turnover,TurnoverBeforePrune,ExtraTurnoverFromPrune,SignalBreadth,CashWeight,BreadthCashWeight,VolCashWeight,ActiveSleeveVol,EligibleAssets,EligibleCount
2020-10-02,2020-01-01,,,0.0,0.8463983050847458,0.2332984545995347,0.0,0.2332984545995347,0.23477192798141808,"TAN,ARKW,XHB,ARKG,LIT,REM,SMIN,BLOK,SCZ,RYLD,SMH,EWY,PFFD,IHI,EWT",15
2020-11-02,2020-01-01,0.1886201052303123,0.2,0.0,0.6906779661016949,0.14926680866004238,0.0,0.14926680866004238,0.2115821997217351,"TAN,QCLN,LIT,ARKF,ARKG,BOTZ,PAVE,XSOE,EWY,BBJP,RYLD,XLU,REM,USHY,BNDX",15
2020-12-02,2020-01-01,0.20336902323883235,0.20000000000000007,0.003369023238832286,0.9671610169491525,0.35229696278046385,0.0,0.35229696278046385,0.2779051350024622,"QCLN,ARKG,LIT,ARKW,BLOK,ARKQ,EWY,SMIN,BOTZ,XRT,PICK,XBI,XSOE,EWW,RYLD",15
2020-12-31,2020-01-01,0.22127208318266117,0.19999999999999998,0.02127208318266119,0.9798728813559322,0.10294109165506993,0.0,0.10294109165506993,0.20065571873323151,"QCLN,LIT,BLOK,ARKK,XME,PICK,ARKQ,EWY,XRT,ARKF,AVUV,SMH,URA,SMIN,EWW",15
2021-02-02,2020-01-01,0.2327204509777916,0.2,0.03272045097779158,0.9396186440677966,0.24073562412036353,0.0,0.24073562412036353,0.23707157311504728,"QCLN,LIT,ARKK,ARKQ,BLOK,EWY,PICK,ARKF,XBI,AVUV,SMIN,TUR,SMH,KCE,VBK",15
2021-03-02,2020-01-01,0.17457894518888617,0.19999999999999998,0.0,0.8771186440677967,0.10493143012733086,0.0,0.10493143012733086,0.20110191113693834,"KBE,KOMP,PICK,XME,ARKW,SMIN,SCHA,TUR,EWT,XLE,JETS,EZA,SMH,REM,AVEM",15
2021-04-01,2020-01-01,0.19221764007076797,0.2,0.0,0.8601694915254238,0.025680868454689865,0.0,0.025680868454689865,0.1847443965454241,"XLE,KBE,MLPA,XME,JETS,PICK,KCE,SMIN,SCHA,DIV,REM,ECH,XAR,EWT,XHB",15
2021-04-30,2020-01-01,0.24117273117886565,0.23061674408456906,0.010555987094296587,0.8760593220338984,0.0,0.0,0.0,0.16792535804424172,"XLE,PICK,KBE,MLPA,XRT,PAVE,REM,XHB,XAR,AVDV,EWT,KSA,EWP,EWI,BBCA",15
2021-06-02,2020-01-01,0.22479259959548167,0.2,0.024792599595481662,0.909957627118644,0.02894942770431541,0.0,0.02894942770431541,0.185366246759381,"URA,XRT,XOP,XME,MLPA,PICK,AVUV,XLF,XHB,KCE,BBCA,VNQ,EZA,DIV,XLB",15
2021-07-02,2020-01-01,0.19184291339929702,0.20000000000000007,0.0,0.875,0.0,0.0,0.0,0.12922241004418478,"XOP,MLPA,XRT,KSA,SMIN,VNQ,KCE,UAE,BBCA,XLC,RYLD,REM,DSI,EPOL,DIV",15
2021-08-02,2020-01-01,0.23536082185169696,0.21954268326544818,0.01581813858624878,0.8029661016949152,0.0,0.0,0.0,0.11524593755994034,"SMIN,LIT,KSA,VNQ,KCE,EWL,XLC,JQUA,XLV,EWD,EWW,IGV,XRT,PICK,XME",15
2021-09-02,2020-01-01,0.19945014557722657,0.2,0.0,0.8802966101694916,0.0,0.0,0.0,0.08578411558660853,"LIT,WCLD,IHI,QQQM,PHO,VNQ,XLV,KSA,EWN,DSI,FTCS,EWL,KCE,IBB,XHB",15
2021-10-01,2020-01-01,0.3634611912183498,0.3681260769931218,0.0,0.5932203389830508,0.09463276836158199,0.09463276836158199,0.0,0.08425821824393916,"SMIN,INDA,KSA,EPOL,UAE,XLF,EIS,RYLD,XOP,ANGL,DVYE,BKLN,SHYG,BBJP,REM",15
2021-11-02,2020-01-01,0.2320890654980372,0.2,0.032089065498037195,0.8220338983050848,0.0,0.0,0.0,0.11739054221639188,"LIT,XOP,QCLN,WCLD,SMIN,INDA,KSA,KCE,JMOM,EIS,XLY,UAE,EPOL,BLOK,BOTZ",15
2021-12-02,2020-01-01,0.3651527009524636,0.33810528194535594,0.027047419007107665,0.5084745762711864,0.2358757062146893,0.2358757062146893,0.0,0.10728606970332608,"LIT,XLY,SMH,UAE,QCLN,VUG,XHB,VGLT,SCHP,VIG,EWT",11
2021-12-31,2020-01-01,0.19401552176532777,0.19999999999999998,0.0,0.7447033898305084,0.0,0.0,0.0,0.10648944770049362,"SMH,XHB,UAE,XLY,VNQ,FTCS,XLB,XLP,XLU,EIS,XLV,EWL,EWT,CIBR,XYLD",15
2022-02-02,2020-01-01,0.33857403658436036,0.3426330622022292,0.0,0.5,0.25,0.25,0.0,0.10172958414322289,"XLE,UAE,XLP,SPYD,GNR,TDIV,KSA,DIVO,THD,XLU,BKLN,EWT,FNDE,EEMV,EWW",15
2022-03-02,2020-01-01,0.3332272163594512,0.30249371212702225,0.030733504232428932,0.18220338983050846,0.5,0.5,0.0,0.13759479127436744,"XLE,XME,GNR,UAE,KSA,EZA,EIDO,SPYD,GLDM,GDX,THD,BBCA,AVUV,SLV,EWW",15
2022-04-01,2020-01-01,0.19360722938678182,0.2,0.0,0.590042372881356,0.0999293785310734,0.0999293785310734,0.0,0.10748831273523014,"XME,XLE,PICK,GDX,UAE,ECH,EZA,KSA,MLPA,XLU,EWW,SPYD,EIDO,GLDM,BBCA",15
2022-05-02,2020-01-01,0.2508409450393813,0.211108897236231,0.03973204780315032,0.07733050847457627,0.5,0.5,0.08438889445987252,0.196590013938086,"XLE,UAE,XME,KSA,EIDO,GDX,MLPA,XOP,IXC,OIH",10
2022-06-02,2020-01-01,0.1856983597609688,0.17887055639865332,0.006827803362315477,0.1906779661016949,0.5,0.5,0.2193392683580374,0.2305739134866003,"XOP,ECH,XLU,SPYD,EWP,EIDO,XLB,XLE,IXC,MLPA",10
2022-07-01,2020-01-01,0.1876850071717819,0.1876850071717819,0.0,0.03389830508474576,0.5,0.5,0.38210767157924663,0.29131289016009454,"XLE,XLU,TUR,SUSB,ECH,MCHI,IXC,XOP,MLPA,OIH",10
2022-08-02,2020-01-01,0.20975391941499805,0.20975391941499805,0.0,0.2139830508474576,0.5,0.5,0.3736485732502933,0.2873786061828976,"TAN,XLU,MLPA,DIV,XLV,ECH,ICLN,QCLN,XOP,XLE",10
2022-09-02,2020-01-01,0.19894924745474868,0.20000000000000004,0.0,0.07521186440677967,0.5,0.5,0.16849642432283674,0.21647531684203628,"TUR,TAN,SMIN,ECH,XLU,XBI,MLPA,INDA,QCLN,ICLN",10
2022-09-30,2020-01-01,0.2371265809060989,0.22447305821536895,0.012653522690729946,0.025423728813559324,0.5,0.5,0.09258662402329065,0.1983660421649108,"TUR,MLPA,EIDO,BKLN,SMIN,SUSB,TAN,XLE,INDA,XOP",10
2022-11-02,2020-01-01,0.2246861843163867,0.2246861843163867,0.0,0.11546610169491528,0.5,0.5,0.353601614007955,0.27846604184159457,"TUR,XLE,EWW,KIE,IBB,MLPA,IXC,XOP,OIH,XLV",10
2022-12-02,2020-01-01,0.19220718373128676,0.19999999999999998,0.0,0.6927966101694916,0.1979176149606119,0.0,0.1979176149606119,0.22441584973987513,"IBB,EWW,KIE,SLV,XLP,INDA,XLE,FEZ,PHO,BKLN,MLPA,EWS,THD,VWOB,TAN",15
