Date,Strategy,SPY,QQQ,VTI
2020-10-05,0.0,0.0,0.0,0.0
2020-10-06,-0.00345709970378405,-0.014215913709745731,-0.01784656552523267,-0.012337115455557157
2020-10-07,0.0,0.0,-0.0008563150274438769,0.0
2020-10-08,0.0,0.0,0.0,0.0
2020-10-09,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,0.0,0.0
2020-10-13,0.0,-0.006526230417094214,-3.3880906682992595e-05,-0.0052793825690304885
2020-10-14,-0.003252274304983427,-0.012768504019599725,-0.008386167712418069,-0.01189244294278935
2020-10-15,-0.008007838263557332,-0.013988525597320667,-0.01504076376998853,-0.011559184330705796
2020-10-16,-0.00942145535019534,-0.014584066950873109,-0.020439193046866144,-0.013337421403676886
2020-10-19,-0.011875792960718834,-0.029566160439346345,-0.036430981001281726,-0.027452201147398547
2020-10-20,-0.00719511518120719,-0.025678611833282128,-0.03435942088095312,-0.024062540123610865
2020-10-21,-0.02062292073266514,-0.027522926328565678,-0.03510683797110414,-0.027396688681403436
2020-10-22,-0.016964571666158945,-0.02218852784500014,-0.03514039722360984,-0.02050597406961252
2020-10-23,-0.015283633033775557,-0.018868892868113885,-0.03323920659922874,-0.01728294235186656
2020-10-26,-0.026228211274486934,-0.03700017232207764,-0.04773712533587404,-0.03512110127174095
2020-10-27,-0.02176092845292954,-0.04031999460557001,-0.040301338499528216,-0.039011017845879126
2020-10-28,-0.03890375674920332,-0.0731207528227108,-0.07771690293774258,-0.07085339111776645
2020-10-29,-0.030033208978295978,-0.0637002607307956,-0.06158980579271289,-0.06207304686878912
2020-10-30,-0.04561509752393211,-0.07346136988559326,-0.0853902849931063,-0.0720199800761715
2020-11-02,-0.036590668414886895,-0.06307615511983888,-0.08335314186975629,-0.06235097683099
2020-11-03,-0.027505938710999933,-0.04653407856388281,-0.0674974136323685,-0.04434582097284878
2020-11-04,-0.010978776320300976,-0.025224861580418145,-0.025871503230426307,-0.023506680199209096
2020-11-05,0.0,-0.006214083958313021,-0.00047497600191770406,-0.0033346080980742876
2020-11-06,0.0,-0.006441099564699626,0.0,-0.0038344960161996733
2020-11-09,-0.01019404829774706,0.0,-0.02043364141934867,0.0
2020-11-10,-0.026327840903609512,-0.001466643518119981,-0.03798218541306475,-0.0016538858795946965
2020-11-11,-0.007444125114597022,0.0,-0.01646229130715926,0.0
2020-11-12,-0.010601278184283025,-0.009700871967072033,-0.021078918819493864,-0.009859447765473428
2020-11-13,-0.0018700876484336604,0.0,-0.012491369950717757,0.0
2020-11-16,0.0,0.0,-0.004786093221575416,0.0
2020-11-17,0.0,-0.0053781119092980445,-0.007942700224378818,-0.0022633534869895833
2020-11-18,-0.004924446996146359,-0.017348275304563843,-0.015274423508420565,-0.012825996567624731
2020-11-19,0.0,-0.013211322164543238,-0.007569361157151899,-0.0073290263007665946
2020-11-20,0.0,-0.019968600522026092,-0.014357850908978453,-0.012556469082996125
2020-11-23,0.0,-0.014093897657292409,-0.014324086393854407,-0.00447251626278411
2020-11-24,0.0,0.0,-0.0004751685572829123,0.0
2020-11-25,0.0,-0.001541448125222833,0.0,-0.00037320216272107576
2020-11-27,0.0,0.0,0.0,0.0
2020-11-30,0.0,-0.004427391889346932,0.0,-0.007864878803507058
2020-12-01,0.0,0.0,0.0,0.0
2020-12-02,-0.0027009304574738824,0.0,0.0,0.0
2020-12-03,0.0,-0.00027274976940905304,0.0,0.0
2020-12-04,0.0,0.0,0.0,0.0
2020-12-07,0.0,-0.002055336941930608,0.0,-0.0010962576196770213
2020-12-08,0.0,0.0,0.0,0.0
