Ticker,Score,Mom21,Mom63,Mom126,RS63VsSPY,RS126VsSPY,Vol63Ann,AboveSMA50,AboveSMA126,PositiveMom63,PositiveMom126,OutperformSPY63,OutperformSPY126,Date,StartWindow,Eligible,Rank
XME,8.440431272173708,0.15797063763057162,0.07115336943871453,-0.15179620289768958,0.10968717693258812,-0.03264135649108535,0.4179822581844971,True,False,True,False,True,False,2022-10-21,2022-01-01,False,19
SHYG,8.188483987451281,0.010609528220427267,-0.01159587376996074,-0.039228986573046964,0.026937933723912844,0.07992585983355727,0.09759266074380565,False,False,False,False,True,True,2022-10-21,2022-01-01,False,20
SUSB,8.135503839128745,-0.009811185818985435,-0.03275479354027566,-0.035097449358854615,0.005779013953597922,0.08405739704774962,0.045626772367039624,False,False,False,False,True,True,2022-10-21,2022-01-01,False,21
XLV,7.717608150587344,0.031043850053530164,-0.03152618921766859,-0.05193771873654918,0.0070076182762049966,0.06721712767005505,0.1920433110035547,True,False,False,False,True,True,2022-10-21,2022-01-01,False,22
DIA,7.327343277826795,0.051398456982072016,-0.01588570091197483,-0.0777059553767886,0.022648106581898753,0.04144889102981564,0.21168341408507718,True,False,False,False,True,True,2022-10-21,2022-01-01,False,23
PAVE,7.010367290743309,0.05846950256820227,0.00407825437356002,-0.0835719562071614,0.042612061867433604,0.03558289019944283,0.286136080915665,False,False,True,False,True,True,2022-10-21,2022-01-01,False,24
PICK,6.9021158499808575,0.08172358660154355,0.04387713237377899,-0.15670189828547798,0.08241093986765258,-0.03754705187887375,0.34143031075667707,True,False,True,False,True,False,2022-10-21,2022-01-01,False,25
HEFA,6.432616334721782,0.022046584434804783,-0.02541586105890903,-0.05295705985781962,0.013117946434964556,0.06619778654878461,0.1513429987913256,False,False,False,False,True,True,2022-10-21,2022-01-01,False,26
THD,5.684499264599549,-0.019084730211037737,0.0013697685970441853,-0.11146962021935292,0.03990357609091777,0.007685226187251315,0.1908914973102299,False,False,True,False,True,True,2022-10-21,2022-01-01,False,27
VGIT,5.299834295099572,-0.018859777244368825,-0.06530872941718002,-0.05970733006472395,-0.02677492192330644,0.05944751634188028,0.0735884432823308,False,False,False,False,False,True,2022-10-21,2022-01-01,False,28
USHY,5.173811470489122,0.004971039519625853,-0.03721411866846358,-0.07383929018312385,0.0013196888254100037,0.04531555622348038,0.1302896099983873,False,False,False,False,True,True,2022-10-21,2022-01-01,False,29
XBI,5.0980321613007336,0.028571462914674273,-0.030258512508584245,-0.033468300657008454,0.008275294985289339,0.08568654574959578,0.41998922088470597,False,True,False,False,True,True,2022-10-21,2022-01-01,False,30
PKW,4.90752526158516,0.06072250289819481,-0.0016830074159644992,-0.08784893386260673,0.036850800077909085,0.031305912543997505,0.24912296922969507,False,False,False,False,True,True,2022-10-21,2022-01-01,False,31
FTCS,4.895865372361094,0.030092896666543245,-0.019839264850732174,-0.07779727570921757,0.01869454264314141,0.04135757069738666,0.19949109921653468,False,False,False,False,True,True,2022-10-21,2022-01-01,False,32
VTV,4.692470393538562,0.035976441514273816,-0.018713700396683963,-0.08426298013850542,0.01982010709718962,0.034891866268098815,0.20607563654278688,False,False,False,False,True,True,2022-10-21,2022-01-01,False,33
ANGL,4.670567045920812,-0.005858796441138847,-0.03857202708007357,-0.07866414239011343,-3.8219586199983446e-05,0.0404907040164908,0.12999164731406299,False,False,False,False,False,True,2022-10-21,2022-01-01,False,34
BNDX,4.614490148431996,-0.019364225548603953,-0.06604642523543303,-0.07600104034446808,-0.027512617741559442,0.043153806062136146,0.07305395333698357,False,False,False,False,False,True,2022-10-21,2022-01-01,False,35
ICVT,4.159045829201161,0.011807492580691692,-0.010789270735342305,-0.11518415555450823,0.02774453675853128,0.003970690852096004,0.15089659796825064,False,False,False,False,True,True,2022-10-21,2022-01-01,False,36
GOVT,4.128912670055758,-0.029723565595398793,-0.07437002959416261,-0.07610922524335739,-0.03583622210028903,0.04304562116324684,0.07028133361387533,False,False,False,False,False,True,2022-10-21,2022-01-01,False,37
XLI,4.049967985922736,0.04648962933101397,-0.01411057665354798,-0.09066536410276527,0.024423230840325605,0.028489482303838964,0.247914731477874,False,False,False,False,True,True,2022-10-21,2022-01-01,False,38
JEPI,4.017522913405573,0.007556590379873329,-0.04543931148870595,-0.08213517669765047,-0.006905503994832363,0.03701966970895376,0.1623549627028993,False,False,False,False,False,True,2022-10-21,2022-01-01,False,39
KBE,3.901822018198795,0.006595128263272354,-0.014215290599886021,-0.06073010375653354,0.024318516893987563,0.05842474265007069,0.26702373648663386,False,False,False,False,True,True,2022-10-21,2022-01-01,False,40
AVUS,3.7051794416247903,0.03915703856707742,-0.01720787581676686,-0.09343381510641102,0.021325931677106724,0.02572103130019321,0.24518096666101505,False,False,False,False,True,True,2022-10-21,2022-01-01,False,41
SLV,3.5340387969753495,0.023041451870212226,0.034965057506117114,-0.18644066463804543,0.0734988649999907,-0.0672858182314412,0.36311022292787537,True,False,True,False,True,False,2022-10-21,2022-01-01,False,42
SCHP,3.5196611025700673,-0.020789685923962242,-0.06866284524058408,-0.0897490231380792,-0.030129037746710496,0.029405823268525033,0.09491057661482667,False,False,False,False,False,True,2022-10-21,2022-01-01,False,43
XLF,3.4775177135709687,0.03671502724109943,-0.004328076968950101,-0.10207458387387702,0.03420573052492348,0.01708026253272721,0.25810703009613917,False,False,False,False,True,True,2022-10-21,2022-01-01,False,44
EWI,3.4417216716082653,0.05018260612895187,0.006118997458574915,-0.1597230097113127,0.0446528049524485,-0.04056816330470847,0.30467164893968757,False,False,True,False,True,False,2022-10-21,2022-01-01,False,45
BND,3.261729323079071,-0.03260674766714633,-0.08242629434248194,-0.08385139309920375,-0.04389248684860836,0.03530345330740048,0.08153758205380855,False,False,False,False,False,True,2022-10-21,2022-01-01,False,46
EAGG,3.1561005806391202,-0.032772995856501175,-0.08397358299587021,-0.08578292726929215,-0.045439775501996627,0.03337191913731208,0.08006679844464969,False,False,False,False,False,True,2022-10-21,2022-01-01,False,47
TAN,3.0377339370146603,-0.12087180837830935,-0.08371184084774674,0.04033143733031985,-0.04517803335387316,0.15948628373692408,0.42288796784231364,False,False,False,True,False,True,2022-10-21,2022-01-01,False,48
VIG,2.89639056466126,0.017907350810586253,-0.03834697956575617,-0.0982480209047879,0.00018682792811741677,0.02090682550181633,0.212847382814658,False,False,False,False,True,True,2022-10-21,2022-01-01,False,49
VBR,2.863432613672529,0.03857430125821648,-0.030117232697816188,-0.10049215898472719,0.008416574796057397,0.018662687421877044,0.2510768220253736,False,False,False,False,True,True,2022-10-21,2022-01-01,False,50
HYD,2.8079825135042307,-0.02999522649180053,-0.0907244137150256,-0.09478358810343213,-0.052190606221152014,0.024371258303172105,0.07108131218337942,False,False,False,False,False,True,2022-10-21,2022-01-01,False,51
GLDM,2.74929146591323,0.007664010060884463,-0.03691772917662117,-0.12834792548644725,0.0016160783172524118,-0.009193079079843014,0.1459369247801313,False,False,False,False,True,False,2022-10-21,2022-01-01,False,52
RYLD,2.7046635327038295,0.042587801020760985,-0.05774754577968311,-0.11257867339579064,-0.019213738285809523,0.006576173010813591,0.1907926431627945,False,False,False,False,False,True,2022-10-21,2022-01-01,False,53
JQUA,2.6511332486080836,0.025734116725843137,-0.040742798932421165,-0.10249650123527854,-0.0022089914385475806,0.016658345171325695,0.2227094452458932,False,False,False,False,False,True,2022-10-21,2022-01-01,False,54
USMV,2.6051935619706432,0.0013542801713761765,-0.04428912786343431,-0.09988807215689455,-0.005755320369560724,0.019266774249709684,0.1927309048365706,False,False,False,False,False,True,2022-10-21,2022-01-01,False,55
FNDE,2.33737848721631,-0.004924153167809475,-0.04112292545465002,-0.11024509163155882,-0.0025891179607764325,0.008909754775045409,0.18218132979978272,False,False,False,False,False,True,2022-10-21,2022-01-01,False,56
VMBS,2.3188118853386004,-0.03462719130450165,-0.09445617878601253,-0.088221735294431,-0.05592237129213895,0.03093311111217323,0.09809914746447547,False,False,False,False,False,True,2022-10-21,2022-01-01,False,57
PHO,2.2466073870282988,0.0036279404368981805,-0.051056122639368984,-0.07117813053293709,-0.0125223151454954,0.04797671587366714,0.2635273542484228,False,False,False,False,False,True,2022-10-21,2022-01-01,False,58
ECH,2.0734778217382064,-0.00896849186216786,-0.044042398260390025,-0.021903069859050772,-0.005508590766516441,0.09725177654755346,0.3728788087888977,False,False,False,False,False,True,2022-10-21,2022-01-01,False,59
EEMV,2.0592969223029645,-0.0021375353394895713,-0.061243089299917286,-0.12286737385603641,-0.022709281806043702,-0.003712527449432179,0.13852818417979662,False,False,False,False,False,False,2022-10-21,2022-01-01,False,60
JMOM,1.9599658890608587,0.02388413396611111,-0.029760221580856228,-0.11287252258291769,0.008773585913017357,0.006282323823686542,0.2537238163474866,False,False,False,False,True,True,2022-10-21,2022-01-01,False,61
EBND,1.9504213047063796,-0.029501948774121822,-0.05878192632460366,-0.11924369516266364,-0.020248118830730077,-8.8848756059412e-05,0.12060152400293658,False,False,False,False,False,False,2022-10-21,2022-01-01,False,62
FNDA,1.7959475112507406,0.042626766562175344,-0.04399661632496554,-0.11435324547521031,-0.005462808831091959,0.004801600931393923,0.25873299793607324,False,False,False,False,False,True,2022-10-21,2022-01-01,False,63
EWM,1.5911355189573446,0.0024073113526916767,-0.04974906564659909,-0.14526024732220522,-0.011215258152725505,-0.026105400915600985,0.14159617395840968,False,False,False,False,False,False,2022-10-21,2022-01-01,False,64
XAR,1.5603396263623663,0.06854668923975193,-0.020150829544416826,-0.14094889284168288,0.018382977949456758,-0.02179404643507865,0.29007127896729024,False,False,False,False,True,False,2022-10-21,2022-01-01,False,65
MGC,1.5347216668195411,0.018719159158994136,-0.0349528176369448,-0.11944222239243185,0.0035809898569287846,-0.00028737598582762036,0.24631766024321197,False,False,False,False,True,False,2022-10-21,2022-01-01,False,66
SCHA,1.5023735510974765,0.03397798898902593,-0.036479849873079506,-0.11625880906881803,0.002053957620794078,0.002896037337786206,0.2719524778663348,False,False,False,False,True,True,2022-10-21,2022-01-01,False,67
GSLC,1.4920355659319346,0.018438580060045062,-0.039285750485963056,-0.11990747886443354,-0.0007519429920894716,-0.0007526324578293053,0.2396434014026277,False,False,False,False,False,False,2022-10-21,2022-01-01,False,68
XLP,1.4692637379792886,-0.006774337537308606,-0.05493604016514486,-0.12201177410258468,-0.016402232671271277,-0.002856927695980449,0.17625531550201504,False,False,False,False,False,False,2022-10-21,2022-01-01,False,69
KCE,1.4577011382809366,0.010989248182774247,-0.025656252030632265,-0.10444612955257682,0.01287755546324132,0.014708716854027415,0.2883012691618538,False,False,False,False,True,True,2022-10-21,2022-01-01,False,70
EWQ,1.4242136468977717,0.06740744069569704,-0.04379572545815469,-0.12697685479526521,-0.005261917964281104,-0.007822008388660984,0.28407323864739203,False,False,False,False,False,False,2022-10-21,2022-01-01,False,71
SPY,1.4067295084153342,0.01723074842479888,-0.038533807493873584,-0.11915484640660423,0.0,0.0,0.24545228364524202,False,False,False,False,False,False,2022-10-21,2022-01-01,False,72
URA,1.2942303750595263,0.05549793747407916,0.03194733259974969,-0.14077864413472585,0.07048114009362327,-0.02162379772812162,0.509424547957392,False,False,True,False,True,False,2022-10-21,2022-01-01,False,73
XYLD,1.281213601169162,0.019487317651760927,-0.06317361201649596,-0.13142449250689026,-0.024639804522622377,-0.012269646100286025,0.18596871458926423,False,False,False,False,False,False,2022-10-21,2022-01-01,False,74
FEZ,1.2704802321609534,0.06382293014344986,-0.03321474503370947,-0.1300827777336524,0.0053190624601641145,-0.010927931327048168,0.29935352654808245,False,False,False,False,True,False,2022-10-21,2022-01-01,False,75
VTI,1.2578947236190783,0.017529638720868324,-0.03798274743376884,-0.12234272287328263,0.0005510600601047466,-0.0031878764666783965,0.24785198096711858,False,False,False,False,True,False,2022-10-21,2022-01-01,False,76
RSP,1.2490195252463407,0.01831703670098994,-0.043799502091607656,-0.12204511216860658,-0.005265694597734072,-0.002890265762002353,0.23982168973358886,False,False,False,False,False,False,2022-10-21,2022-01-01,False,77
SUSC,1.2215060903264807,-0.042750269631213866,-0.09435170250622615,-0.1058060686312744,-0.05581789501235257,0.013348777775329834,0.10798800941672533,False,False,False,False,False,True,2022-10-21,2022-01-01,False,78
XLB,1.1608466663553443,0.05684631429645881,-0.028466282785442942,-0.14348048797136326,0.010067524708430642,-0.024325641564759026,0.27591772064490694,False,False,False,False,True,False,2022-10-21,2022-01-01,False,79
VYMI,1.1220180731792895,0.017977524864514427,-0.051188609119976025,-0.13440809691638278,-0.012654801626102441,-0.015253250509778549,0.20694480505822063,False,False,False,False,False,False,2022-10-21,2022-01-01,False,80
ESGU,0.9295149776236151,0.016215027817140015,-0.042004557650849206,-0.12546315598119995,-0.0034707501569756216,-0.006308309574595716,0.24972987710070776,False,False,False,False,False,False,2022-10-21,2022-01-01,False,81
EMXC,0.8785939242697511,0.01201137510401118,-0.03679056538643799,-0.153780179480433,0.0017432421074355942,-0.03462533307382876,0.1960188259113106,False,False,False,False,True,False,2022-10-21,2022-01-01,False,82
DIV,0.8237239637711267,-0.008866363983026315,-0.07579418633376833,-0.10484723350904013,-0.03726037883989475,0.014307612897564104,0.20735990678694852,False,False,False,False,False,True,2022-10-21,2022-01-01,False,83
VOE,0.6999553756652397,0.008903717658890864,-0.0485545040491544,-0.12820094552763805,-0.010020696555280817,-0.009046099121033824,0.23502081555165794,False,False,False,False,False,False,2022-10-21,2022-01-01,False,84
EFV,0.3854136629546311,0.021761105914456236,-0.05764279865690869,-0.1424441910650256,-0.019108991163035105,-0.023289344658421363,0.2222022299106871,False,False,False,False,False,False,2022-10-21,2022-01-01,False,85
SPYX,0.3739363239408003,0.00946643105286804,-0.04898921107497345,-0.13158406675584777,-0.010455403581099865,-0.012429220349243542,0.24492128920427036,False,False,False,False,False,False,2022-10-21,2022-01-01,False,86
VT,0.3535623910317436,0.013980053865913833,-0.05597651503507661,-0.13507309285829328,-0.01744270754120303,-0.015918246451689044,0.2322755858710549,False,False,False,False,False,False,2022-10-21,2022-01-01,False,87
SLVP,0.2986919736003655,0.1407767503557913,0.028446357315625725,-0.2694555205988619,0.06698016480949931,-0.15030067419225768,0.49868266836230685,True,False,True,False,True,False,2022-10-21,2022-01-01,False,88
PFFD,0.1589807252999056,-0.05317499582343077,-0.1129318121280084,-0.10063290658066448,-0.07439800463413482,0.01852193982593975,0.1286786502456743,False,False,False,False,False,True,2022-10-21,2022-01-01,False,89
UAE,0.13702949466210423,-0.01709944428566057,-0.03542563340296434,-0.16195572474878384,0.0031081740909092437,-0.042800878342179605,0.18207934620108007,False,False,False,False,True,False,2022-10-21,2022-01-01,False,90
VWOB,0.11872103188184568,-0.04015814550301333,-0.06944279982404988,-0.1287930068290296,-0.0309089923301763,-0.00963816042242538,0.1639464038204087,False,False,False,False,False,False,2022-10-21,2022-01-01,False,91
FNDF,-0.0023285604622259592,0.01979043605914832,-0.06642985739614915,-0.14279176328532228,-0.027896049902275566,-0.02363691687871805,0.22389958807921803,False,False,False,False,False,False,2022-10-21,2022-01-01,False,92
JEPQ,-0.0330315440402803,0.006375405090547126,-0.0720540281962766,-0.12750953739202986,-0.033520220702403014,-0.008354690985425628,0.23062351787628355,False,False,False,False,False,False,2022-10-21,2022-01-01,False,93
SPYD,-0.2627002920190268,0.0067696364582883195,-0.06810450536649604,-0.1342014450225365,-0.029570697872622453,-0.015046598615932272,0.23589119895917132,False,False,False,False,False,False,2022-10-21,2022-01-01,False,94
BBCA,-0.2912892641701846,0.019647318905169353,-0.051179791257855434,-0.1459590189988944,-0.01264598376398185,-0.026804172592290176,0.25876788371375037,False,False,False,False,False,False,2022-10-21,2022-01-01,False,95
VWO,-0.2969119332352892,-0.020522488523068927,-0.08214177165008629,-0.12998610693002133,-0.04360796415621271,-0.010831260523417097,0.1866049288543238,False,False,False,False,False,False,2022-10-21,2022-01-01,False,96
QCLN,-0.3116358954855092,-0.0937074539039282,-0.016572008569616492,-0.020885126370004614,0.021961798924257092,0.09826972003659962,0.4377763511669949,False,False,False,False,True,True,2022-10-21,2022-01-01,False,97
LQD,-0.3580115149036769,-0.047702992076866346,-0.10936239942732617,-0.11866670884158437,-0.07082859193345259,0.00048813756501986383,0.13092212144392862,False,False,False,False,False,True,2022-10-21,2022-01-01,False,98
BBJP,-0.4117516017923257,-0.015043045615960371,-0.08637890380746926,-0.12642954909783521,-0.04784509631359568,-0.007274702691230983,0.19990048856755402,False,False,False,False,False,False,2022-10-21,2022-01-01,False,99
VO,-0.4850757631748435,0.007176953459139268,-0.05175286193400208,-0.1435580379637621,-0.013219054440128497,-0.024403191557157866,0.2567898970540223,False,False,False,False,False,False,2022-10-21,2022-01-01,False,100
DVYE,-0.7515584172525309,-0.002822336086193311,-0.03927576583885817,-0.1785711393614854,-0.0007419583449845835,-0.059416292954881156,0.20532543589436217,False,False,False,False,False,False,2022-10-21,2022-01-01,False,101
EIS,-0.7530992611877839,2.220446049250313e-16,-0.02640205875098034,-0.1648316861004998,0.012131748742893245,-0.04567683969389558,0.2606625528263387,False,False,False,False,True,False,2022-10-21,2022-01-01,False,102
EWA,-0.7647208412680622,0.02255627282084216,-0.06163763775635034,-0.15368650311960075,-0.023103830262476754,-0.03453165671299652,0.25275340527035056,False,False,False,False,False,False,2022-10-21,2022-01-01,False,103
DSI,-0.9091179002115539,0.00585061659598618,-0.06159586062883704,-0.14859055497856655,-0.023062053134963456,-0.029435708571962316,0.2494581018317738,False,False,False,False,False,False,2022-10-21,2022-01-01,False,104
VIGI,-0.9991529220591084,0.01494939751802793,-0.08913668930966523,-0.15742258436683432,-0.050602881815791645,-0.038267737960230086,0.19924037096585348,False,False,False,False,False,False,2022-10-21,2022-01-01,False,105
GSIE,-1.121930130115405,0.0243843657339069,-0.08064310177977685,-0.15813409480010066,-0.042109294285903265,-0.038979248393496424,0.23127165301620217,False,False,False,False,False,False,2022-10-21,2022-01-01,False,106
EWU,-1.1493563122821713,0.03580947182274663,-0.09002680832286536,-0.15045309808996377,-0.051493000828991775,-0.031298251683359535,0.24747970752736156,False,False,False,False,False,False,2022-10-21,2022-01-01,False,107
VXUS,-1.1625571927416014,0.007496529537583063,-0.08285562609614516,-0.15481521601417003,-0.04432181860227158,-0.0356603696075658,0.21459748807290477,False,False,False,False,False,False,2022-10-21,2022-01-01,False,108
VBK,-1.2120285582311687,0.013919248266118789,-0.048833519699347905,-0.14539829233030677,-0.01029971220547432,-0.026243445923702535,0.30488005703365995,False,False,False,False,False,False,2022-10-21,2022-01-01,False,109
AVDE,-1.245385978893947,0.020671883959641812,-0.07458026965268016,-0.1618995440872436,-0.03604646215880658,-0.042744697680639376,0.23551514046641542,False,False,False,False,False,False,2022-10-21,2022-01-01,False,110
MOAT,-1.270651051238163,0.01629627570444292,-0.07102025111344512,-0.13722762565402236,-0.03248644361957154,-0.018072779247418125,0.28964393602884797,False,False,False,False,False,False,2022-10-21,2022-01-01,False,111
QYLD,-1.2892019962160095,0.013191275064870611,-0.08721844506015175,-0.15644735790231046,-0.048684637566278166,-0.037292511495706226,0.21757693170938172,False,False,False,False,False,False,2022-10-21,2022-01-01,False,112
TMFC,-1.3490077848220459,0.001995797966523938,-0.05111896006705452,-0.1526922740073714,-0.012585152573180935,-0.03353742760076717,0.2771006940847138,False,False,False,False,False,False,2022-10-21,2022-01-01,False,113
ESGD,-1.4879048727373532,0.01931192884231825,-0.08480450060104983,-0.15938875869225122,-0.04627069310717624,-0.04023391228564699,0.23394117690034727,False,False,False,False,False,False,2022-10-21,2022-01-01,False,114
VEA,-1.4907493466706878,0.018378423161020896,-0.08220881183142748,-0.1617378475959752,-0.04367500433755389,-0.04258300118937097,0.23242713742654866,False,False,False,False,False,False,2022-10-21,2022-01-01,False,115
VPL,-1.5299089950868203,-0.013184567661489899,-0.09466725185712432,-0.15014193945561305,-0.05613344436325074,-0.030987093049008818,0.1962388316442095,False,False,False,False,False,False,2022-10-21,2022-01-01,False,116
EFAV,-1.6464013214847506,-0.007623012177595534,-0.10472013071234898,-0.1639978077428763,-0.0661863232184754,-0.04484296133627208,0.16267775260270892,False,False,False,False,False,False,2022-10-21,2022-01-01,False,117
AVEM,-1.8376034868278273,-0.0243545723707147,-0.08541632423163026,-0.1611909590878683,-0.046882516737756674,-0.04203611268126406,0.19056713475209708,False,False,False,False,False,False,2022-10-21,2022-01-01,False,118
XT,-1.855516602737949,0.011933647259201763,-0.0786721235005845,-0.15127986502770585,-0.04013831600671092,-0.03212501862110162,0.27150346269293235,False,False,False,False,False,False,2022-10-21,2022-01-01,False,119
XLK,-1.8897679877624527,0.004848834424425297,-0.0707695483418681,-0.13949668098809975,-0.03223574084799452,-0.02034183458149552,0.3028421667305766,False,False,False,False,False,False,2022-10-21,2022-01-01,False,120
EWS,-1.9046671195577174,-0.05338686570355189,-0.09295936032540264,-0.14724064655892566,-0.054425552831529056,-0.028085800152321427,0.17270303219160676,False,False,False,False,False,False,2022-10-21,2022-01-01,False,121
AVDV,-2.000381951116176,0.014012101725866977,-0.07984285010675163,-0.1659124823331457,-0.041309042612878044,-0.046757635926541474,0.24875209145149096,False,False,False,False,False,False,2022-10-21,2022-01-01,False,122
VSGX,-2.007293558235135,0.0031518715804188524,-0.09210337566659421,-0.16476108582145743,-0.05356956817272063,-0.0456062394148532,0.2160252800930993,False,False,False,False,False,False,2022-10-21,2022-01-01,False,123
VOT,-2.0359936811490744,0.004815564051439347,-0.055617697565863544,-0.16076693285877586,-0.01708389007198996,-0.041612086452171626,0.29183269444687965,False,False,False,False,False,False,2022-10-21,2022-01-01,False,124
VGK,-2.0785992108766487,0.04171161803012646,-0.08171930744578038,-0.17367850455927125,-0.04318549995190679,-0.05452365815266702,0.26916781161831554,False,False,False,False,False,False,2022-10-21,2022-01-01,False,125
EWP,-2.155702848760782,0.014091478617708875,-0.06202236009095541,-0.1716331413064076,-0.023488552597081824,-0.05247829489980338,0.2759764013604577,False,False,False,False,False,False,2022-10-21,2022-01-01,False,126
VUG,-2.3271462507521052,-0.0023136732578262764,-0.05680218550873051,-0.1607836693880733,-0.018268378014856923,-0.04162882298146908,0.29572053200429854,False,False,False,False,False,False,2022-10-21,2022-01-01,False,127
EWG,-2.333185701748496,0.05633101981382316,-0.054439904605455336,-0.18891747593169628,-0.015906097111581752,-0.06976262952509205,0.31685494717809887,False,False,False,False,False,False,2022-10-21,2022-01-01,False,128
KOMP,-2.4332039601337705,-0.0007595586765168916,-0.05736136788600554,-0.15679734946633128,-0.01882756039213196,-0.03764250305972705,0.310776679056387,False,False,False,False,False,False,2022-10-21,2022-01-01,False,129
IGV,-2.440221489988707,0.026161386592283842,-0.058446943294998,-0.16867320996506185,-0.019913135801124415,-0.04951836355845762,0.3191160381315591,False,False,False,False,False,False,2022-10-21,2022-01-01,False,130
EFG,-2.4999712296937426,0.02176572291661838,-0.10137236601065192,-0.16726662778324908,-0.06283855851677833,-0.04811178137664485,0.24459876012218626,False,False,False,False,False,False,2022-10-21,2022-01-01,False,131
QQQM,-2.507903474733132,-0.0006174044210595087,-0.06253963628801196,-0.16098564646247604,-0.024005828794138373,-0.04183080005587181,0.2969661315952069,False,False,False,False,False,False,2022-10-21,2022-01-01,False,132
FDN,-2.5976002310490554,0.03567469207529084,-0.001449072974997745,-0.20387943979853074,0.03708473451887584,-0.0847245933919265,0.36460878322357426,False,False,False,False,True,False,2022-10-21,2022-01-01,False,133
IHI,-2.689072086072552,0.0012511067264686648,-0.08671455446278376,-0.16870587639251888,-0.04818074696891017,-0.04955102998591465,0.2503485143795296,False,False,False,False,False,False,2022-10-21,2022-01-01,False,134
EWL,-2.7293276406624445,0.013807905946681576,-0.09675895934822731,-0.1835883485282278,-0.05822515185435373,-0.06443350212162358,0.2197320017017682,False,False,False,False,False,False,2022-10-21,2022-01-01,False,135
QQQJ,-2.8034898141492297,0.003118085534856929,-0.06796392610001745,-0.16294860337153538,-0.029430118606143862,-0.04379375696493115,0.30370169163494154,False,False,False,False,False,False,2022-10-21,2022-01-01,False,136
