Date,Strategy,SPY,QQQ,VTI
2023-01-18,-0.006007991789224065,-0.035302880708019124,-0.05166397590654759,-0.03238320900850988
2023-01-19,-0.005759901664965761,-0.04232584813471951,-0.060980761605385236,-0.040257499363509974
2023-01-20,0.0,-0.0244849878939577,-0.035282629713113245,-0.021852114209526707
2023-01-23,0.0,-0.012780435414857627,-0.013850781152940028,-0.009450439512668218
2023-01-24,0.0,-0.013839959896621123,-0.015864095340800466,-0.011074453346819335
2023-01-25,0.0,-0.013470400399901439,-0.01804819689668724,-0.010582265916933564
2023-01-26,0.0,-0.002627969904849037,0.0,-0.0003953559297641407
2023-01-27,-0.002460122210157234,-0.00033644935666454767,0.0,0.0
2023-01-30,-0.009328352551365438,-0.012879058017301936,-0.020218530583696714,-0.013386288204530694
2023-01-31,-0.005842847356298697,0.0,-0.005535635806606876,0.0
2023-02-01,-0.006962068623838968,0.0,0.0,0.0
2023-02-02,-0.010453522701910245,0.0,0.0,0.0
2023-02-03,-0.011071307536894781,-0.010629123224835668,-0.017772303642163867,-0.010332823386423273
2023-02-06,-0.01574608925515686,-0.016675536904657173,-0.026081177026625935,-0.01776097556368128
2023-02-07,-0.01666273266875884,-0.003815172318731297,-0.005902755681599592,-0.005380569590690443
2023-02-08,-0.022089240042945657,-0.014708181933048348,-0.02357885457608422,-0.015999190747464587
2023-02-09,-0.025800034420768947,-0.023249799941035376,-0.03220841045281064,-0.02556998830910384
2023-02-10,-0.022386788306057892,-0.02097023811802934,-0.03856012162358047,-0.023808355837114714
2023-02-13,-0.01852387686875767,-0.009477549363831939,-0.023162067237228467,-0.012189747172567156
2023-02-14,-0.014184365388649423,-0.009933415781876676,-0.015943913930817177,-0.011808810432288763
2023-02-15,-0.00997406642898202,-0.006718305490996723,-0.008404978231053573,-0.0073805446062373825
2023-02-16,-0.010735686071909556,-0.02039460434271556,-0.027011555858544534,-0.02061781068548496
2023-02-17,-0.015502892617418107,-0.022841871096935806,-0.033876458918025265,-0.023475102839970563
2023-02-21,-0.02229422211821208,-0.04244450996083071,-0.05674961220895203,-0.04371205295729097
2023-02-22,-0.024854395260931028,-0.04376417164101987,-0.05604391092379446,-0.04452153400886827
2023-02-23,-0.023016211957564536,-0.038677581526421534,-0.04779917403778533,-0.0394264575000739
2023-02-24,-0.027140755880582068,-0.04894686663629122,-0.0637430879686024,-0.0501404461431163
2023-02-27,-0.022318041347932804,-0.04570763440325021,-0.05703812655090201,-0.046759623051631394
2023-02-28,-0.023709267902219167,-0.04923456865755693,-0.0582572195269464,-0.04995009203114753
2023-03-01,-0.014944849611297384,-0.05288180631229167,-0.06582812357484868,-0.04766431924524994
2023-03-02,-0.015879258747836467,-0.04551557779709281,-0.05809707808299025,-0.04618833219938423
2023-03-03,-0.007793816066428039,-0.03020779330175838,-0.03862425812203352,-0.030664988645784486
2023-03-06,-0.007321319141319171,-0.029536054645771692,-0.03753353804398274,-0.03195069775179493
2023-03-07,-0.01794258251449954,-0.04441201808762829,-0.049339049407182145,-0.04637853396712566
2023-03-08,-0.015904575969606483,-0.04285236222733646,-0.044591250203174004,-0.04514058477636307
2023-03-09,-0.026094009175637423,-0.06051153832900091,-0.061144360968205524,-0.06399668681774517
2023-03-10,-0.03338655131135537,-0.07406784009066847,-0.07432960625684526,-0.0797579920543342
2023-03-13,-0.042924197922798,-0.07538773150363998,-0.06746440349410077,-0.08356720711289078
2023-03-14,-0.03808449824751725,-0.060103762640089875,-0.04603492082489158,-0.06723483954039544
2023-03-15,-0.05333372019419569,-0.06598216507832055,-0.04103027592380826,-0.0744248015183232
2023-03-16,-0.04497487768065156,-0.049594713082899866,-0.015751304633283003,-0.058425610770858394
2023-03-17,-0.05472340639474582,-0.06070750039246109,-0.020402899089611903,-0.07056797888874611
2023-03-20,-0.05049546695003737,-0.05167563262665076,-0.01692664093281293,-0.06247309220085884
2023-03-21,-0.04314276486339008,-0.039223579772795225,-0.002885842727116339,-0.04909285106432226
2023-03-22,-0.045786789699669206,-0.05560138299135153,-0.016444418381361015,-0.06609195314744665
2023-03-23,-0.04695066523030367,-0.053048362579593666,-0.004781465870641877,-0.06439003961254586
2023-03-24,-0.047404961761040476,-0.046834550278934906,-0.0011184925804964552,-0.05850970478430939
2023-03-27,-0.042559485030477795,-0.04505213019722665,-0.007962416411511297,-0.0561192715142802
2023-03-28,-0.04108020482538488,-0.04719553705781321,-0.013231599393440874,-0.057457767895038314
2023-03-29,-0.03388370772141924,-0.03334678546404202,0.0,-0.043880317156306026
2023-03-30,-0.03190819912591758,-0.027686935479548924,0.0,-0.038716761917355624
2023-03-31,-0.03220436535960092,-0.01398237949558434,0.0,-0.024231111067777533
2023-04-03,-0.02677945795160963,-0.010225023260445165,-0.0024305326128510885,-0.021649333448302333
2023-04-04,-0.025727411195094585,-0.015716479115376658,-0.00579560971422477,-0.028199144983258817
2023-04-05,-0.029442883491478833,-0.01829377462448356,-0.01561094271569774,-0.03173695880094107
2023-04-06,-0.0279878998677634,-0.014464282295644115,-0.008973991063018882,-0.028533845250561796
2023-04-10,-0.02347447564544658,-0.013452615699173553,-0.009534756509791409,-0.026334527813637654
2023-04-11,-0.021720164603470482,-0.013187657223374005,-0.015891519207379412,-0.02533050318384167
2023-04-12,-0.019315509037482692,-0.017209742201530265,-0.024584643126273398,-0.029442121533521104
2023-04-13,-0.013949011620788432,-0.004155712879969409,-0.005484030295285769,-0.016820783165109487
2023-04-14,-0.018111106171286417,-0.00658842989129893,-0.007353700577216737,-0.01954591670244188
2023-04-17,-0.018464600140418175,-0.003023666305476569,-0.006512455522910243,-0.01562549035798122
2023-04-18,-0.01845617850815917,-0.0023733693758551944,-0.006450159015951917,-0.015147358000707212
2023-04-19,-0.018049587368689557,-0.002542069815793413,-0.006917431260212936,-0.01466930181554682
2023-04-20,-0.018663809975551837,-0.007985281786402898,-0.014489218053857278,-0.02078881708059066
2023-04-21,-0.020189329445362336,-0.007214604878759356,-0.013460889710380508,-0.019928300712879432
2023-04-24,-0.017235208339897112,-0.0061787397625339135,-0.01551735262903875,-0.0195459167024421
2023-04-25,-0.02681076915875169,-0.021954872823761407,-0.03408849359295463,-0.03589626089375475
2023-04-26,-0.030299519301581146,-0.026097184624751635,-0.02823029671932864,-0.0402468311639006
2023-04-27,-0.024733030087658148,-0.00670865671413301,-0.0018072768908251602,-0.022222985636072168
2023-04-28,-0.023643636813958868,0.0,0.0,-0.013713113273112643
2023-05-01,-0.023296294949481378,-0.0010098035026344654,-0.0011471917034355794,-0.014191093286159306
2023-05-02,-0.02932003410177164,-0.012237656528142682,-0.009858657615088529,-0.026239084155255665
2023-05-03,-0.030022398480916035,-0.019017711158435757,-0.016338011008066422,-0.03192807463404612
2023-05-04,-0.03062578149709627,-0.02596593896857713,-0.019810432378779663,-0.03914721053149528
2023-05-05,-0.026229423676712327,-0.007933875528761458,0.0,-0.02141038152783581
2023-05-08,-0.023317023615141652,-0.007669614309336326,0.0,-0.02035852081067846
2023-05-09,-0.023116300052599348,-0.012021401107328966,-0.006333203686977096,-0.024374466985634724
2023-05-10,-0.022524553888569887,-0.007404970878138739,0.0,-0.020071656630736623
2023-05-11,-0.025714461120064813,-0.009136237322322494,0.0,-0.021362469268360496
2023-05-12,-0.027845638522801086,-0.010434457828396804,-0.003586755170907785,-0.02365738270789408
2023-05-15,-0.027549206973117912,-0.007020236508058386,0.0,-0.01949792827085306
2023-05-16,-0.0321677610067006,-0.013656044415454205,0.0,-0.02709944817873966
2023-05-17,-0.03157787664857614,-0.0016828019914457704,0.0,-0.014478033638214538
2023-05-18,-0.03609888444088105,0.0,0.0,-0.004677424809744757
2023-05-19,-0.035289736144048955,-0.0014550783797769862,-0.00225331597082179,-0.007067858079773948
2023-05-22,-0.03759713319152014,-0.0010493309946103535,0.0,-0.005346596828010197
2023-05-23,-0.042701040710186544,-0.012260472529612487,-0.012676185263058581,-0.015864442278447743
2023-05-24,-0.047147821064833284,-0.019416567113195837,-0.017740728816880713,-0.02346603835844796
2023-05-25,-0.0500088361745592,-0.010924843146403074,0.0,-0.016820783165109487
2023-05-26,-0.04204466485186098,0.0,0.0,-0.0038645160130538203
2023-05-30,-0.04341801784934274,0.0,0.0,-0.003529968089978075
2023-05-31,-0.04856652890493707,-0.005545111949878612,-0.0056861744838129225,-0.009505898920823874
2023-06-01,-0.038964361471430675,0.0,0.0,0.0
2023-06-02,-0.03318785932507229,0.0,0.0,0.0
2023-06-05,-0.03197417195438512,-0.0019163583010478602,0.0,-0.0026327202453849674
2023-06-06,-0.02719464686651707,0.0,-0.00016882581775168326,0.0
2023-06-07,-0.032147293044545,-0.003457724968653264,-0.017131396161477408,-0.001970741725852654
2023-06-08,-0.02598248717946683,0.0,-0.004930817773161955,0.0
2023-06-09,-0.025405261481091457,0.0,-0.0011267612050360754,0.0
2023-06-12,-0.024954213814451176,0.0,0.0,0.0
2023-06-13,-0.02444655166404297,0.0,0.0,0.0
2023-06-14,-0.019508536941828636,0.0,0.0,0.0
2023-06-15,-0.013435584458229566,0.0,0.0,0.0
2023-06-16,-0.014686974563463906,-0.003406181627724658,-0.006292924962641111,-0.0037712705413711634
2023-06-20,-0.025441571607027313,-0.008576586610335668,-0.007715565871565966,-0.008678374364134211
2023-06-21,-0.026885716432179962,-0.013656406241323471,-0.0212379184481869,-0.014130663683529665
2023-06-22,-0.031528400360385955,-0.010096136128879274,-0.009689762502692378,-0.011495443600086253
2023-06-23,-0.03746454733866056,-0.01757973612149455,-0.019507000886368808,-0.019673298441751252
2023-06-26,-0.034607127743948696,-0.021593651353288612,-0.03265104065414093,-0.023093828878065548
2023-06-27,-0.028456680506798948,-0.010867225077588638,-0.016018293376754644,-0.01118987621444234
2023-06-28,-0.031187214773666594,-0.01036825136436581,-0.014098177422409153,-0.010368876517548364
2023-06-29,-0.029805278675750113,-0.006467693535316732,-0.016072542005947987,-0.005625451410478544
2023-06-30,-0.02560161258698479,0.0,-0.0009001409540619898,0.0
2023-07-03,-0.019022740461122623,0.0,0.0,0.0
2023-07-05,-0.024678294663988853,-0.001487096684625211,-2.700110922571053e-05,-0.00303263476794291
2023-07-06,-0.034088729135347884,-0.009306167396950449,-0.007642655580894608,-0.011903813451654033
2023-07-07,-0.026427643350547925,-0.01180747915270175,-0.010937377887064392,-0.01312573235931358
2023-07-10,-0.02187913580222023,-0.009306167396950449,-0.010613532285108973,-0.00882599160669817
2023-07-11,-0.016642214823009427,-0.002996963065055036,-0.005725241408364612,-0.0010410987600567578
2023-07-12,-0.004298684122742591,0.0,0.0,0.0
2023-07-13,0.0,0.0,0.0,0.0
2023-07-14,-0.002275309370470935,-0.0006228860891427379,-0.00021096118617192072,-0.0014714439244128963
2023-07-17,0.0,0.0,0.0,0.0
2023-07-18,0.0,0.0,0.0,0.0
2023-07-19,0.0,0.0,-0.00023327676090145744,0.0
2023-07-20,-0.010277024009987645,-0.006634424603174538,-0.02327994209455797,-0.007218938077964809
2023-07-21,-0.012244799463928535,-0.006634424603174538,-0.02620918340898326,-0.0073069696480421165
2023-07-24,-0.011768742003349986,-0.0021967915486433842,-0.0246536830198667,-0.003785497245974323
2023-07-25,-0.008473164660992016,0.0,-0.018043289340781477,-0.0012765276324461228
2023-07-26,-0.0036881323017591283,0.0,-0.021309727463838857,-0.0005282592867891234
2023-07-27,-0.008484745457114862,-0.006629978716723772,-0.023642817055960275,-0.008231440866504403
2023-07-28,0.0,0.0,-0.005858804611957202,0.0
2023-07-31,0.0,0.0,-0.005340170322623794,0.0
2023-08-01,-0.008176615212538874,-0.0028615790782207107,-0.00764766225775193,-0.002715204624584966
2023-08-02,-0.022680594400899645,-0.016732574208173645,-0.02942386274761699,-0.016860153581476633
2023-08-03,-0.026970723413573428,-0.019550490938471388,-0.03097936313673355,-0.019706520460025634
2023-08-04,-0.021764374741097603,-0.02398474488768232,-0.03551602461625236,-0.023866873162069036
2023-08-07,-0.01930154824465502,-0.01546560496812488,-0.027350050052273756,-0.01637832170840947
2023-08-08,-0.02675294262250294,-0.019747213688305343,-0.03561986416820628,-0.020932717239133924
2023-08-09,-0.028519184212289717,-0.02630044082364502,-0.04622284837203705,-0.02793957583642337
2023-08-10,-0.028501127105208024,-0.025950934453820684,-0.04445991036634245,-0.027764414797743497
2023-08-11,-0.030570018847116187,-0.02651882175874032,-0.05055207223497782,-0.02868401025081324
2023-08-14,-0.028985701439080525,-0.021145169972123457,-0.03989724875094669,-0.023866873162068813
2023-08-15,-0.03516579074608106,-0.03254775474160321,-0.05008535772162159,-0.03494629541701555
2023-08-16,-0.04124342415110438,-0.039647072605641154,-0.06014394898757225,-0.04291653972704479
2023-08-17,-0.0481127958364036,-0.04696470220929416,-0.07041013886165437,-0.05075548276641273
2023-08-18,-0.047990908975440116,-0.046506212958362325,-0.07157668365771508,-0.04966065676631437
2023-08-21,-0.04170799104089984,-0.040302422997367304,-0.056618314463513175,-0.044186665782520285
2023-08-22,-0.04285644408752143,-0.0429018204016095,-0.057966377236051914,-0.046726639860076746
2023-08-23,-0.03277901197995292,-0.03224191071970173,-0.04311184759380415,-0.03630400199183115
2023-08-24,-0.04013496531198424,-0.045654209012282565,-0.06356606594278436,-0.04922268466126589
2023-08-25,-0.03751698314476637,-0.038926194094290656,-0.056307359278088276,-0.04274144819671355
2023-08-28,-0.02997171355175754,-0.032831663796323296,-0.049204089958216235,-0.03661032528447483
2023-08-29,-0.019631987519490246,-0.01885140900334281,-0.0284387554322576,-0.022596955631639215
2023-08-30,-0.017687067284021585,-0.014810323771879408,-0.02302074569355661,-0.01826165041596195
2023-08-31,-0.024142003174084103,-0.016252011599100613,-0.020091101900247876,-0.01931247763134425
2023-09-01,-0.02193872992939483,-0.014417224249611893,-0.02112812899158445,-0.016071789890719446
2023-09-05,-0.03236655031208735,-0.01867682880713062,-0.019883664283669833,-0.021940171244938078
2023-09-06,-0.03900771482640164,-0.025273718290393266,-0.02851675583988833,-0.028071016123781822
2023-09-07,-0.04429872352395148,-0.028266284412383103,-0.035464185336052334,-0.03139928438374662
2023-09-08,-0.04377051374684726,-0.026802661617980283,-0.03411628355506724,-0.030348179134969677
2023-09-11,-0.04079400798872368,-0.020402425689071357,-0.02273546866090148,-0.02426105500744724
2023-09-12,-0.04705485105486529,-0.025776146671168343,-0.033571729625633595,-0.028990542068502934
2023-09-13,-0.04691860876994802,-0.024640233670368494,-0.02989065775675026,-0.028859240797841745
2023-09-14,-0.040820229966405996,-0.01623021502287858,-0.02195763797056649,-0.02053867441045265
2023-09-15,-0.04831580356781651,-0.028083054781162242,-0.03870470381900959,-0.032056068770447865
2023-09-18,-0.050831181553948945,-0.027512884025400197,-0.037702611894764426,-0.03196841874275913
2023-09-19,-0.05116370766826883,-0.02952986307390848,-0.03975364428529915,-0.03442095131767309
2023-09-20,-0.05326609806096683,-0.03845151310102268,-0.0535912707803875,-0.04296032998671473
2023-09-21,-0.061111746277797585,-0.05434440015856867,-0.07093368339336725,-0.05901196245631646
2023-09-22,-0.058840330143482666,-0.056470846456544876,-0.07080384370553627,-0.06098975300972875
2023-09-25,-0.05518317269332118,-0.05250297004299376,-0.06639058225171157,-0.05720988900837365
2023-09-26,-0.06421020323296855,-0.06642309396379509,-0.08040956573172431,-0.07079140329084499
2023-09-27,-0.06493552206054887,-0.06605047630362781,-0.07825485478078897,-0.06982433363562524
2023-09-28,-0.06057749433776738,-0.06063586079281058,-0.07054416432987409,-0.06367096805180827
2023-09-29,-0.060536194760266504,-0.06291571347009783,-0.06986928773794943,-0.06639618187860363
2023-10-02,-0.0633952583337013,-0.06328826193478498,-0.062106677511057695,-0.06762668817533013
2023-10-03,-0.0736343549645272,-0.07582717487794477,-0.0785662929408747,-0.08116427318143404
2023-10-04,-0.0697168662085147,-0.06909736087747109,-0.06602698282831909,-0.07452747703253015
2023-10-05,-0.07214890442724431,-0.06944832035237714,-0.06877889194665521,-0.07501097710596571
2023-10-06,-0.06211267983071078,-0.05839994724536657,-0.053175671085240794,-0.06397861200307708
2023-10-09,-0.063197623252502,-0.05237149863086421,-0.048347051423600074,-0.058088891585812985
2023-10-10,-0.05181848507049902,-0.04743924481160244,-0.04307667093938261,-0.052243169953264834
2023-10-11,-0.05121586806804834,-0.0435373116905563,-0.036248697175854105,-0.048507235228277046
2023-10-12,-0.057861221233654,-0.049368345600424024,-0.039597804461591224,-0.05615503030876812
2023-10-13,-0.0602981364200289,-0.054103392301491526,-0.051670078077683645,-0.06147332259151339
2023-10-16,-0.0537969304397371,-0.044151144794241315,-0.04094787962854751,-0.0505730928594702
2023-10-17,-0.05138610130400423,-0.04419501472860454,-0.044089227314599855,-0.04934244754604622
2023-10-18,-0.060573568767281594,-0.056931134789958815,-0.05662869841870877,-0.06340732288525563
2023-10-19,-0.06407971103466259,-0.06521729352812666,-0.06545562380524139,-0.07224183400280315
2023-10-20,-0.0715882433992362,-0.07670395080588921,-0.07939717034806049,-0.08371349186936528
2023-10-23,-0.07105836956040845,-0.07830430386890674,-0.07661918059807071,-0.08621885078927782
2023-10-24,-0.06447981771422562,-0.07135534778305697,-0.06763649588360687,-0.07931827045712392
2023-10-25,-0.07645243313529604,-0.0846832275899545,-0.09045688758893566,-0.09298757378398115
2023-10-26,-0.07732163566769412,-0.09564393002371863,-0.10779938069769224,-0.10239351303604771
2023-10-27,-0.08023985175010706,-0.09974327784939951,-0.10351587843592203,-0.10722844426205469
2023-10-30,-0.07289601385069788,-0.08897985172930967,-0.09341647581117996,-0.09694336341585186
2023-10-31,-0.07019973298242499,-0.08325835426438988,-0.08908089278187925,-0.09109771129165234
2023-11-01,-0.06381365059990185,-0.0734815864945928,-0.0732702343038868,-0.08199927697415721
2023-11-02,-0.05271244124435848,-0.05572547274525019,-0.056447019450677316,-0.0637589656212404
2023-11-03,-0.04591556488320525,-0.04711042789031816,-0.04536130207392519,-0.05321023960848481
2023-11-06,-0.04669882069945419,-0.04491838427723749,-0.041467077388317675,-0.052814667596132514
2023-11-07,-0.04625779799856322,-0.0422001090382379,-0.032406311770446505,-0.050001595216602523
2023-11-08,-0.048846793352905093,-0.04149881284774659,-0.03178343545027551,-0.05013338304570447
2023-11-09,-0.0499627955892753,-0.048973792973074914,-0.03923444652552843,-0.05822081843161231
2023-11-10,-0.043584570079609586,-0.034133161580926163,-0.01763420980354824,-0.044199733352072834
2023-11-13,-0.04485894667235035,-0.03505380744323372,-0.020697637577746564,-0.044771300503289146
2023-11-14,-0.029354544462099175,-0.016333247092700343,0.0,-0.023586059433391537
2023-11-15,-0.031001479695635048,-0.014250878315527515,0.0,-0.02116848955786499
2023-11-16,-0.028545047803631984,-0.013045147075338992,0.0,-0.021827706736770036
2023-11-17,-0.024201408928588353,-0.011817411672488842,0.0,-0.019366485618270812
2023-11-20,-0.01918421629145861,-0.004210752548590713,0.0,-0.011982544229378611
2023-11-21,-0.02137308350239675,-0.006381276367370181,-0.0058094355638041995,-0.014663620254760645
2023-11-22,-0.02023363278374457,-0.00254487136594872,-0.0017401644800610905,-0.01044404643963992
2023-11-24,-0.01978162644352821,-0.0019311766532239538,-0.0031478488337447486,-0.009389187740034055
2023-11-27,-0.019642458782937466,-0.003728460052515481,-0.004017931073775238,-0.01066390134652262
2023-11-28,-0.01664543512248795,-0.002742286070583355,-0.0014075256519527901,-0.010048335410590248
2023-11-29,-0.01890870090949781,-0.003443651456554786,-0.0023801292101883753,-0.0096089731385679
2023-11-30,-0.016276523570549872,0.0,-0.004888013313805617,-0.00552132616924661
2023-12-01,-0.009591735138803847,0.0,-0.002047331680349096,0.0
2023-12-04,-0.010817603587612745,-0.005249277963868426,-0.011311862629051372,-0.003593750086636427
2023-12-05,-0.01153002968212724,-0.005445231206262058,-0.00882937080238877,-0.005522208600658773
2023-12-06,-0.015093211480723179,-0.009453128190686,-0.014562232781000994,-0.009729691441093036
2023-12-07,-0.011004487545453245,-0.0018949022317080733,-0.0007933499531075361,-0.001796909697906135
2023-12-08,-0.010307879627865835,0.0,0.0,0.0
2023-12-11,-0.012064361637251997,0.0,0.0,0.0
2023-12-12,-0.01130265950281395,0.0,0.0,0.0
2023-12-13,-0.0024971229830640373,0.0,0.0,0.0
2023-12-14,0.0,0.0,-0.0008668715528742377,0.0
2023-12-15,-0.004056380102990587,-0.0016465957025070255,0.0,-0.0013580691860243244
2023-12-18,0.0,0.0,0.0,0.0
2023-12-19,0.0,0.0,0.0,0.0
2023-12-20,-0.011801352772932927,-0.01385732791787464,-0.01485989664896803,-0.014912159554792859
2023-12-21,0.0,-0.004506842659807164,-0.0033972630255705294,-0.004019467383204911
2023-12-22,0.0,-0.002506170251673767,-0.0019063424475315172,-0.0017413905495781146
2023-12-26,0.0,0.0,0.0,0.0
2023-12-27,0.0,0.0,0.0,0.0
2023-12-28,-0.0012618458546892475,0.0,-0.000486046256090944,-0.0005036962288083036
2023-12-29,-0.004223446043655099,-0.0028948547903272503,-0.004811609914171178,-0.004323221889854123
2024-01-02,-0.01028203319976928,-0.008474906026368467,-0.021652470087524467,-0.010996916025491021
2024-01-03,-0.014572548120362017,-0.01657250617367656,-0.032004872036880405,-0.020482743364557243
2024-01-04,-0.01267812270282842,-0.019740134450420777,-0.03698663947753844,-0.023001026229017785
2024-01-05,-0.011965868160567217,-0.01839750325204559,-0.035844539754705806,-0.021532171093335384
2024-01-08,-0.0031648780543319655,-0.004384292995656902,-0.015917319676237995,-0.00755504687296249
2024-01-09,-0.0033520229188575,-0.005894703630551668,-0.013973209809792109,-0.009401955076324131
2024-01-10,0.0,-0.0002725096822714379,-0.0072903180517748245,-0.004281252711886396
2024-01-11,-0.0009970307010860324,-0.0007130626052082034,-0.005224752989744785,-0.004952759559372577
2024-01-12,0.0,-2.0972429564780626e-05,-0.0047145058840386556,-0.004784948940694589
2024-01-16,-0.008481487519718,-0.00369200496690425,-0.004811609914171511,-0.00940195507632402
2024-01-17,-0.015453895300420073,-0.009230111343815461,-0.01042522997195583,-0.015361974906925702
2024-01-18,-0.011707316079800467,-0.00041944859129883216,0.0,-0.006673694135636565
2024-01-19,-0.004973719139142685,0.0,0.0,0.0
2024-01-22,-0.002967461142941885,0.0,0.0,0.0
2024-01-23,-0.010041642612708235,0.0,0.0,0.0
2024-01-24,-0.006857285084803433,0.0,0.0,-0.00016614333367681589
