TickerA,TickerB,Correlation,AbsCorrelation,WeightA,WeightB
GLDM,MLPA,0.10761406331887273,0.10761406331887273,0.038395343998758415,0.03224505495016642
CIBR,GLDM,0.10400595302613734,0.10400595302613734,0.049695043853761625,0.038395343998758415
SGOV,OIH,-0.07068457573468216,0.07068457573468216,0.1664258048826375,0.061729116956738043
SGOV,EIS,-0.06226729772380262,0.06226729772380262,0.1664258048826375,0.0763648469726303
SGOV,XOP,-0.05979449356537024,0.05979449356537024,0.1664258048826375,0.03224505495016642
SGOV,XLE,-0.05178626379818052,0.05178626379818052,0.1664258048826375,0.03371257609882643
SGOV,EWY,-0.04493942849124032,0.04493942849124032,0.1664258048826375,0.06188723303344634
SGOV,AVUV,-0.041879297894987566,0.041879297894987566,0.1664258048826375,0.08740208943371748
SGOV,LIT,-0.035774270306886534,0.035774270306886534,0.1664258048826375,0.04502534637956715
SGOV,AVDV,-0.031938740944415324,0.031938740944415324,0.1664258048826375,0.051999547131524965
SGOV,XBI,-0.031090050117073633,0.031090050117073633,0.1664258048826375,0.05826813907588144
SGOV,MLPA,-0.027711188451783476,0.027711188451783476,0.1664258048826375,0.03224505495016642
SGOV,THD,-0.027309613493660033,0.027309613493660033,0.1664258048826375,0.06986947870156825
SGOV,CIBR,-0.015065303765734426,0.015065303765734426,0.1664258048826375,0.049695043853761625
SGOV,EWT,-0.009644700771585952,0.009644700771585952,0.1664258048826375,0.07535164541994636
SGOV,SPYD,-0.002906124604485158,0.002906124604485158,0.1664258048826375,0.0593836781606628
SGOV,GLDM,0.001890442558718342,0.001890442558718342,0.1664258048826375,0.038395343998758415
