Month,Strategy,SPY,QQQ,VTI
2022-10-31,0.0037734993415141638,-0.007223268483452339,-0.011627918593136721,-0.006451916117106604
2022-11-30,0.03121435710133058,0.05559142415650542,0.05544146414161677,0.05169278471500394
2022-12-31,-0.016394522267101808,-0.05762816850720276,-0.09013659116480754,-0.05855252440879943
2023-01-31,0.023939623210235572,0.06288730808705356,0.10642952690165486,0.06925047484928282
2023-02-28,-0.022887896720061973,-0.025142655508519685,-0.003598008580468215,-0.02401789387204234
2023-03-31,-0.0062000539074393846,0.03707777991932981,0.09492753015912525,0.02707102249813076
2023-04-30,0.0027889736431032652,0.015974920274512083,0.005078860297626164,0.010778954500976212
2023-05-31,-0.02368975147146768,0.004616277697360172,0.07883793268748329,0.004265711182785292
2023-06-30,0.043393888473618025,0.0647997917538703,0.06303855932900104,0.06728703419660498
2023-07-31,0.05002151991165582,0.032733186796475744,0.03860089967427438,0.03663518472149918
2023-08-31,-0.025419768422610733,-0.016252013848231717,-0.01483013058212801,-0.019312478973723346
2023-09-30,-0.03766455477112696,-0.047434475693710954,-0.0507985555740017,-0.04801070472033453
2023-10-31,-0.01922718269371526,-0.02170851681346886,-0.02065482333443669,-0.026458401596183623
2023-11-30,0.051874592723422985,0.09134385461501693,0.10818816442533952,0.09415355884296295
2023-12-31,0.03626661101438167,0.045655254340069895,0.055869813488196085,0.052938819389533265
2024-01-31,0.008360861970927225,0.01592652096353775,0.01819194764742904,0.01117098602431943
2024-02-29,0.032077805347983324,0.052186828862955226,0.05283358043723374,0.052987035801417504
2024-03-31,0.033150418528140824,0.032701836549228425,0.012749661048173433,0.03259701371200219
2024-04-30,-0.03963362075035781,-0.0403195137610034,-0.04373776996508549,-0.043439662627211995
2024-05-31,0.04303497602217421,0.050579662758128086,0.0615182430076584,0.04758460067346015
2024-06-30,0.017741344141208426,0.03528021556863159,0.0647011768391923,0.03078911054999467
2024-07-31,0.012143921724687257,0.012109000174276963,-0.01678102290227068,0.0189152981445464
2024-08-31,0.0011331008203707693,0.0233657385156667,0.011038622544559562,0.021315628669238196
2024-09-30,0.031774164916203995,0.02100466450108751,0.026216031228837755,0.02030873637949271
2024-10-31,-0.009805476440432948,-0.008923646360100457,-0.00864635645596501,-0.007522169541625878
2024-11-30,0.05327411024192763,0.05963341895369467,0.0535082842125687,0.06700333181796259
2024-12-31,-0.04472578631028301,-0.024060067053594758,0.004540376102652788,-0.030404585598723055
2025-01-31,0.03049818296899498,0.026856343038533792,0.021634043053750496,0.03033011696740462
2025-02-28,-0.013331406749138242,-0.012694838334663672,-0.027034671566146584,-0.01888809100086397
2025-03-31,-0.02100580887148229,-0.055719206434979296,-0.07586191333201009,-0.05855327291955903
2025-04-30,0.005292196337139732,-0.008670166230189347,0.013968265440644112,-0.0073496802782042625
2025-05-31,0.03671476429197673,0.06284493303163585,0.09178261622175277,0.06253210845056922
2025-06-30,0.0380501179330861,0.051386124993305415,0.06385872698875783,0.05163374904509688
2025-07-31,0.005640976643864093,0.02303154869710755,0.024236804802801437,0.022900011184215696
2025-08-31,0.025105175962900184,0.02051948404438786,0.009539601296203015,0.023513098351642947
2025-09-30,0.04934431751605883,0.0356204341852997,0.05376232173269724,0.03419951403167332
2025-10-31,0.022683945407865114,0.023837301197624505,0.047803801864853,0.022092131764341216
2025-11-30,0.013024820040385077,0.0019500953167388424,-0.01561031253441758,0.0026534767539900805
2025-12-31,0.06462710036039354,0.0007975029584423865,-0.006699365349315256,-0.00026466375435818534
2026-01-31,0.11201567658208922,0.014737728839574249,0.012306564639789075,0.015808116238933412
2026-02-28,0.07823267871411388,-0.00864195834022441,-0.023445512550915093,-0.005285208717470735
2026-03-31,-0.0921849412919401,-0.04937956664344345,-0.048382495164410066,-0.05004846206025593
2026-04-30,0.06475943661001815,0.10505268686597291,0.15690076873760828,0.10401787801166806
2026-05-31,0.04472936027087204,0.05262575303750294,0.10568488508947715,0.05183814948583665
2026-06-30,-0.04966210607210653,-0.010292566443839246,-0.001490831230687828,-0.0038534790698642185
2026-07-31,-0.051608855642953144,-0.016189759282326466,-0.0939435787851618,-0.019457388500619954
