Date,StartWindow,SignalBreadth,CashWeight,BreadthCashWeight,VolCashWeight,ActiveSleeveVol,RiskWeight,EligibleAssets,EligibleCount
2022-10-31,2022-01-01,0.17907303370786518,0.5,0.5,0.25220459715814136,0.24070755091023982,0.5,"TUR,XLE,KIE,EWW,IBB,XLV,IXC,XOP,MLPA,DIVO",10
2022-11-30,2022-01-01,0.6422050561797754,0.1203455677340951,0.01299157303370768,0.1203455677340951,0.20462580917865367,0.8796544322659049,"IBB,EWW,FEZ,KIE,TAN,XLP,EWS,XLE,PHO,INDA,BKLN,MLPA",12
2022-12-30,2022-01-01,0.601123595505618,0.1064026633494709,0.08146067415730335,0.1064026633494709,0.20143300860171987,0.8935973366505291,"TUR,OIH,EPOL,SLV,THD,PICK,ECH,XLI,EWM,EBND,EWS,EWN,SHYG,EZA,VWOB",15
2023-01-31,2022-01-01,0.9094101123595506,0.12290407632107303,0.0,0.12290407632107303,0.2052227072781283,0.877095923678927,"PICK,EWW,EWI,MCHI,GDX,OIH,EWH,THD,JETS,EWT,ECH,DVYE,EWS,XHB,EWY",15
2023-02-28,2022-01-01,0.6116573033707865,0.06390449438202253,0.06390449438202253,0.0,0.14762939456211552,0.9360955056179775,"EWP,EWW,XAR,BOTZ,XHB,KIE,JETS,XME,BKLN,XYLD,ECH,EWT,KBE,MLPA",14
2023-03-31,2022-01-01,0.848314606741573,0.0,0.0,0.0,0.14038063302718065,1.0,"SMH,FEZ,EWW,GDX,XLC,IGV,EWT,QYLD,GLDM,EWY,SLV,BBJP,XHB,EWS,EBND",15
2023-04-28,2022-01-01,0.7924859550561798,0.0,0.0,0.0,0.13133724234316346,1.0,"EPOL,EWQ,XLC,GDX,XLK,XHB,SLV,EWW,IHI,HEFA,XLP,BBJP,EIDO,JEPI,EEMV",15
2023-05-31,2022-01-01,0.6313202247191011,0.031132958801498203,0.031132958801498203,0.0,0.1220289469436046,0.9688670411985018,"SMH,IGV,XLC,QYLD,ARKF,BLOK,EWT,BBJP,EWY,XLY,EPOL,SMIN,BKLN,BNDX,XHB",15
2023-06-30,2022-01-01,0.8472612359550562,0.0,0.0,0.0,0.12986942633577095,1.0,"XHB,BLOK,QQQM,JETS,ARKQ,SMH,EPOL,BOTZ,SMIN,EWI,QYLD,EWW,JMOM,ICVT,INDA",15
2023-07-31,2022-01-01,0.9146769662921348,0.0,0.0,0.0,0.12664877849157422,1.0,"ARKW,BLOK,QTEC,EPOL,XHB,SMIN,XLC,JEPQ,ARKG,XLY,OIH,CIBR,BOTZ,VTI,EWI",15
