Date,StartWindow,Turnover,TurnoverBeforePrune,ExtraTurnoverFromPrune,SignalBreadth,CashWeight,BreadthCashWeight,VolCashWeight,ActiveSleeveVol,EligibleAssets,EligibleCount
2022-10-31,2022-01-01,,,0.0,0.17907303370786518,0.5,0.5,0.25220459715814136,0.24070755091023982,"TUR,XLE,KIE,EWW,IBB,XLV,IXC,XOP,MLPA,DIVO",10
2022-11-30,2022-01-01,0.19645809176527232,0.20000000000000004,0.0,0.6422050561797754,0.1203455677340951,0.01299157303370768,0.1203455677340951,0.20462580917865367,"IBB,EWW,FEZ,KIE,TAN,XLP,EWS,XLE,PHO,INDA,BKLN,MLPA",12
2022-12-30,2022-01-01,0.1347394079574997,0.2,0.0,0.601123595505618,0.1064026633494709,0.08146067415730335,0.1064026633494709,0.20143300860171987,"TUR,OIH,EPOL,SLV,THD,PICK,ECH,XLI,EWM,EBND,EWS,EWN,SHYG,EZA,VWOB",15
2023-01-31,2022-01-01,0.23108230542244595,0.2,0.031082305422445944,0.9094101123595506,0.12290407632107303,0.0,0.12290407632107303,0.2052227072781283,"PICK,EWW,EWI,MCHI,GDX,OIH,EWH,THD,JETS,EWT,ECH,DVYE,EWS,XHB,EWY",15
2023-02-28,2022-01-01,0.24011634409311194,0.2,0.04011634409311193,0.6116573033707865,0.06390449438202253,0.06390449438202253,0.0,0.14762939456211552,"EWP,EWW,XAR,BOTZ,XHB,KIE,JETS,XME,BKLN,XYLD,ECH,EWT,KBE,MLPA",14
2023-03-31,2022-01-01,0.18501176334734434,0.2,0.0,0.848314606741573,0.0,0.0,0.0,0.14038063302718065,"SMH,FEZ,EWW,GDX,XLC,IGV,EWT,QYLD,GLDM,EWY,SLV,BBJP,XHB,EWS,EBND",15
2023-04-28,2022-01-01,0.2752435736114296,0.19999999999999996,0.07524357361142964,0.7924859550561798,0.0,0.0,0.0,0.13133724234316346,"EPOL,EWQ,XLC,GDX,XLK,XHB,SLV,EWW,IHI,HEFA,XLP,BBJP,EIDO,JEPI,EEMV",15
2023-05-31,2022-01-01,0.07116946190712131,0.19999999999999996,0.0,0.6313202247191011,0.031132958801498203,0.031132958801498203,0.0,0.1220289469436046,"SMH,IGV,XLC,QYLD,ARKF,BLOK,EWT,BBJP,EWY,XLY,EPOL,SMIN,BKLN,BNDX,XHB",15
2023-06-30,2022-01-01,0.24109596035818082,0.19999999999999998,0.04109596035818083,0.8472612359550562,0.0,0.0,0.0,0.12986942633577095,"XHB,BLOK,QQQM,JETS,ARKQ,SMH,EPOL,BOTZ,SMIN,EWI,QYLD,EWW,JMOM,ICVT,INDA",15
2023-07-31,2022-01-01,0.23347793769566855,0.2,0.033477937695668536,0.9146769662921348,0.0,0.0,0.0,0.12664877849157422,"ARKW,BLOK,QTEC,EPOL,XHB,SMIN,XLC,JEPQ,ARKG,XLY,OIH,CIBR,BOTZ,VTI,EWI",15
2023-08-31,2022-01-01,0.21092164669655264,0.2,0.010921646696552628,0.7587780898876405,0.0,0.0,0.0,0.0956357320114261,"SMIN,TUR,IGV,XHB,XLC,JEPQ,XOP,SMH,URA,XLY,JQUA,BKLN,MLPA,SLV,XLI",15
2023-09-29,2022-01-01,0.19230806295527247,0.2,0.0,0.4174859550561798,0.38752340823970033,0.38752340823970033,0.0,0.10981110039763055,"URA,TUR,OIH,SMIN,MLPA,UAE,BKLN,XOP,IXC,XLE",10
2023-10-31,2022-01-01,0.20112103077026158,0.19999999999999998,0.0011210307702615996,0.21558988764044942,0.5,0.5,0.0,0.10041396658835713,"URA,MLPA,XOP,EPOL,SMIN,BKLN,KIE,GLDM,OIH,IXC",10
