Month,Strategy_Rolling12M,SPY_Rolling12M,QQQ_Rolling12M,VTI_Rolling12M,StrategyMinusSPY_Rolling12M,StrategyMinusQQQ_Rolling12M,StrategyMinusVTI_Rolling12M
2023-10-31,-0.008945106395966351,0.09987670925708203,0.270905939780115,0.0832684051271535,-0.10882181565304838,-0.27985104617608136,-0.09221351152311985
2023-11-30,0.019032450464201878,0.13712889807968076,0.33442042837766284,0.1270035521817039,-0.11809644761547888,-0.31538797791346096,-0.10797110171750202
2023-12-31,0.07993416820785249,0.26175786176827476,0.5485559786119092,0.26046986174168296,-0.18182369356042227,-0.4686218104040567,-0.18053569353383048
2024-01-31,0.06269420949886073,0.20601044588273587,0.42505945858415495,0.19200372225621032,-0.14331623638387514,-0.3623652490852942,-0.1293095127573496
2024-02-29,0.12771606726328222,0.3016759731540153,0.5057676293526407,0.28605280421256074,-0.17395990589073307,-0.37805156208935853,-0.15833673694927852
2024-03-31,0.17148693713128726,0.29618356051335093,0.3927555840394992,0.2929720670966727,-0.12469662338206366,-0.2212686469082119,-0.12148512996538541
2024-04-30,0.11083504404310096,0.22436297337214461,0.3251089499452007,0.22361627959422137,-0.11352792932904365,-0.21427390590209971,-0.1127812355511204
2024-05-31,0.19132094994181825,0.2803801693818231,0.3038355338688352,0.27639687474790153,-0.08905921944000483,-0.11251458392701696,-0.08507592480608328
2024-06-30,0.1590708245882504,0.244883983555799,0.30587507404969294,0.23274818827199906,-0.0858131589675486,-0.14680424946144255,-0.07367736368374866
2024-07-31,0.13756048803042686,0.2200233202639179,0.23624065090022994,0.21167587420656275,-0.08246283223349105,-0.09868016286980308,-0.07411538617613589
2024-08-31,0.190696272461492,0.2691559884413899,0.2687022437985571,0.26187341394619,-0.07845971597989787,-0.0780059713370651,-0.071177141484698
2024-09-30,0.27424359681287,0.3603413119788348,0.37163983880261076,0.3524316206277536,-0.08609771516596476,-0.09739624198974073,-0.07818802381488354
2024-10-31,0.2758562933739179,0.3781193255698314,0.3884585679494075,0.3787374886816939,-0.10226303219591348,-0.11260227457548955,-0.10288119530777595
2024-11-30,0.2810588794753468,0.33807606631609666,0.3199497952858097,0.3445257803921036,-0.057017186840749856,-0.03889091581046289,-0.06346690091675677
2024-12-31,0.17887415984764754,0.2488645481531,0.25578255243556725,0.23810248301663428,-0.06999038830545246,-0.0769083925879197,-0.05922832316898674
2025-01-31,0.2128111876502421,0.2623005156168483,0.260027603836291,0.26156152276487665,-0.04948932796660621,-0.04721641618604888,-0.04875033511463456
2025-02-28,0.1584786016869255,0.18446252309693612,0.16444170785927814,0.1754490581560082,-0.025983921410010602,-0.005963106172352628,-0.016970456469082684
2025-03-31,0.09789991240555085,0.08304744904293226,0.06255752419415983,0.07168900495452601,0.014852463362618584,0.03534238821139102,0.026210907451024834
2025-04-30,0.15188427613029232,0.11876531749697428,0.12667814576858993,0.11212272502059273,0.03311895863331804,0.025206130361702384,0.03976155110969959
2025-05-31,0.13680269499926045,0.13182683623128377,0.15880047912634887,0.1279911133374234,0.004975858767976682,-0.021997784127088416,0.008811581661837042
2025-06-30,0.15083792435399368,0.14943497334246914,0.15788323255262893,0.15080147388897225,0.0014029510115245447,-0.007045308198635247,3.6450465021431455e-05
2025-07-31,0.13052190266732255,0.1618391446602736,0.2061878973559439,0.1553019746915032,-0.03131724199295105,-0.07566599468862134,-0.024780072024180644
2025-08-31,0.14196800543812027,0.1586081467953686,0.20439958861581387,0.15778783987522504,-0.01664014135724834,-0.062431583177693595,-0.015819834437104774
2025-09-30,0.16406520637763045,0.1751934806719082,0.23672868525579638,0.1735503104446645,-0.011128274294277762,-0.07266347887816593,-0.009485104067034067
2025-10-31,0.21823036607002,0.2140406569789206,0.3071509531674457,0.20856770179279494,0.004189709091099392,-0.08892058709742567,0.009662664277225064
2025-11-30,0.15669551062446097,0.14795189516051788,0.2213914850056189,0.1356800094819377,0.008743615463943089,-0.06469597438115793,0.021015501142523263
2025-12-31,0.2901863121989683,0.1771906798121443,0.20772548258556633,0.17098255750738112,0.11299563238682397,0.08246082961340195,0.11920375469158717
2026-01-31,0.3665350763670199,0.16329797011714242,0.19669901984491833,0.15447800904617415,0.20323710624987745,0.16983605652210154,0.21205706732084573
2026-02-28,0.4811125863137333,0.1680730751501267,0.2011136775620408,0.17048471079828453,0.3130395111636066,0.27999890875169253,0.3106278755154488
2026-03-31,0.41102073445828324,0.17591532446518343,0.23682881709422854,0.18105871238048787,0.2351054099930998,0.1741919173640547,0.22996202207779537
2026-04-30,0.49378056293454375,0.31081335981091907,0.4111765210633218,0.31356406241735213,0.1829672031236247,0.08260404187122194,0.18021650051719162
2026-05-31,0.49124105118182015,0.29820983576947135,0.4291456392530817,0.30034370656129794,0.1930312154123488,0.062095411928738464,0.1908973446205222
2026-06-30,0.3995341933900953,0.2220513148327199,0.34135794117211904,0.2317335674331944,0.17748287855737543,0.05817625221797629,0.16780062595690093
2026-07-31,0.355057290684506,0.19495525949745263,0.22352425778436924,0.1982033362781528,0.16010203118705335,0.13153303290013674,0.1568539544063532
