Ticker,Overlay,ActionType,WeightBefore,WeightAfter,WeightReleased,WeightRedistributedToEligible,WeightFreedToSGOV,Reason,Date,StartWindow,AboveSMA126,Mom63,Mom126
SHYG,StalePosition,SoftTargetTrim,0.03936097756455081,0.019680488782275404,0.019680488782275404,0.019680488782275404,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-04-02,2023-01-01,,,
SMIN,StalePosition,SoftTargetTrim,0.09033443260141051,0.045167216300705255,0.045167216300705255,0.045167216300705255,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-04-02,2023-01-01,,,
URA,StalePosition,SoftTargetTrim,0.09033443260141051,0.045167216300705255,0.045167216300705255,0.045167216300705255,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-04-02,2023-01-01,,,
USHY,StalePosition,SoftTargetTrim,0.03936097756455081,0.019680488782275404,0.019680488782275404,0.019680488782275404,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-04-02,2023-01-01,,,
BLOK,StalePosition,SoftTargetTrim,0.0939680518254754,0.0469840259127377,0.0469840259127377,0.0469840259127377,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2023-01-01,,,
EIS,StalePosition,SoftTargetTrim,0.032946005399679366,0.016473002699839683,0.016473002699839683,0.016473002699839683,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2023-01-01,,,
EPOL,StalePosition,SoftTargetTrim,0.10365281333353676,0.05182640666676838,0.05182640666676838,0.05182640666676838,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2023-01-01,,,
JMOM,StalePosition,SoftTargetTrim,0.09245385212556186,0.04622692606278093,0.04622692606278093,0.04622692606278093,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2023-01-01,,,
KIE,StalePosition,SoftTargetTrim,0.05173737291318145,0.025868686456590725,0.025868686456590725,0.025868686456590725,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2023-01-01,,,
MLPA,StalePosition,SoftTargetTrim,0.043046529061279946,0.021523264530639973,0.021523264530639973,0.021523264530639973,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2023-01-01,,,
SMH,StalePosition,SoftTargetTrim,0.0756439009673358,0.0378219504836679,0.0378219504836679,0.0378219504836679,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2023-01-01,,,
SMIN,StalePosition,SoftTargetTrim,0.07421642697213944,0.03710821348606972,0.03710821348606972,0.03710821348606972,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2023-01-01,,,
URA,StalePosition,SoftTargetTrim,0.07421642697213944,0.03710821348606972,0.03710821348606972,0.03710821348606972,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2023-01-01,,,
XHB,StalePosition,SoftTargetTrim,0.056845495716731885,0.028422747858365943,0.028422747858365943,0.028422747858365943,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2023-01-01,,,
XLC,StalePosition,SoftTargetTrim,0.08315468101420985,0.041577340507104925,0.041577340507104925,0.041577340507104925,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2023-01-01,,,
XLF,StalePosition,SoftTargetTrim,0.05173737291318145,0.025868686456590725,0.025868686456590725,0.025868686456590725,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2023-01-01,,,
BLOK,StalePosition,SoftTargetTrim,0.08726061049688066,0.04363030524844033,0.04363030524844033,0.04363030524844033,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2023-01-01,,,
EPOL,StalePosition,SoftTargetTrim,0.09625407354408425,0.04812703677204212,0.04812703677204212,0.04812703677204212,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2023-01-01,,,
GLDM,StalePosition,SoftTargetTrim,0.06870940671738676,0.03435470335869338,0.03435470335869338,0.03435470335869338,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2023-01-01,,,
INDA,StalePosition,SoftTargetTrim,0.060174765929682024,0.030087382964841012,0.030087382964841012,0.030087382964841012,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2023-01-01,,,
KIE,StalePosition,SoftTargetTrim,0.04804435824948157,0.024022179124740785,0.024022179124740785,0.024022179124740785,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2023-01-01,,,
MLPA,StalePosition,SoftTargetTrim,0.03997386699721546,0.01998693349860773,0.01998693349860773,0.01998693349860773,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2023-01-01,,,
SMIN,StalePosition,SoftTargetTrim,0.06891885700167631,0.034459428500838156,0.034459428500838156,0.034459428500838156,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2023-01-01,,,
URA,StalePosition,SoftTargetTrim,0.06891885700167631,0.034459428500838156,0.034459428500838156,0.034459428500838156,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2023-01-01,,,
XHB,StalePosition,SoftTargetTrim,0.05278786315004827,0.026393931575024135,0.026393931575024135,0.026393931575024135,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2023-01-01,,,
XLF,StalePosition,SoftTargetTrim,0.04804435824948157,0.024022179124740785,0.024022179124740785,0.024022179124740785,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2023-01-01,,,
DVYE,StalePosition,SoftTargetTrim,0.0475409357119975,0.02377046785599875,0.02377046785599875,0.02377046785599875,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-07-02,2023-01-01,,,
EPOL,StalePosition,SoftTargetTrim,0.08290590332921782,0.04145295166460891,0.04145295166460891,0.04145295166460891,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-07-02,2023-01-01,,,
EWU,StalePosition,SoftTargetTrim,0.05005253222219526,0.02502626611109763,0.02502626611109763,0.02502626611109763,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-07-02,2023-01-01,,,
GLDM,StalePosition,SoftTargetTrim,0.0591810322553323,0.02959051612766615,0.02959051612766615,0.02959051612766615,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-07-02,2023-01-01,,,
INDA,StalePosition,SoftTargetTrim,0.05182994488788721,0.025914972443943605,0.025914972443943605,0.025914972443943605,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-07-02,2023-01-01,,,
JMOM,StalePosition,SoftTargetTrim,0.09792188896529583,0.048960944482647914,0.048960944482647914,0.048960944482647914,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-07-02,2023-01-01,,,
KCE,StalePosition,SoftTargetTrim,0.05782621350768763,0.028913106753843815,0.028913106753843815,0.028913106753843815,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-07-02,2023-01-01,,,
URA,StalePosition,HardExit,0.03219060677000594,0.0,0.03219060677000594,0.0,0.03219060677000594,Ineligible and below SMA126 -> hard exit after turnover cap,2024-07-02,2023-01-01,False,-0.07823936518918018,0.06615736236789904
XHB,StalePosition,HardExit,0.024656145194786958,0.0,0.024656145194786958,0.0,0.024656145194786958,Ineligible and below SMA126 -> hard exit after turnover cap,2024-07-02,2023-01-01,False,-0.09260023681949825,0.044967192843127446
GLDM,StalePosition,SoftTargetTrim,0.048224356828538074,0.024112178414269037,0.024112178414269037,0.024112178414269037,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-08-02,2023-01-01,,,
INDA,StalePosition,SoftTargetTrim,0.04223423724502085,0.021117118622510426,0.021117118622510426,0.021117118622510426,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-08-02,2023-01-01,,,
JMOM,StalePosition,SoftTargetTrim,0.07979279736813702,0.03989639868406851,0.03989639868406851,0.03989639868406851,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-08-02,2023-01-01,,,
SLV,StalePosition,SoftTargetTrim,0.07086385381949077,0.035431926909745386,0.035431926909745386,0.035431926909745386,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-08-02,2023-01-01,,,
TDIV,StalePosition,SoftTargetTrim,0.04506083036407832,0.02253041518203916,0.02253041518203916,0.02253041518203916,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-08-02,2023-01-01,,,
TMFC,StalePosition,SoftTargetTrim,0.04506083036407832,0.02253041518203916,0.02253041518203916,0.02253041518203916,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-08-02,2023-01-01,,,
XLC,StalePosition,SoftTargetTrim,0.05338134859418035,0.026690674297090176,0.026690674297090176,0.026690674297090176,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-08-02,2023-01-01,,,
BLOK,StalePosition,HardExit,0.05842056379070233,0.0,0.05842056379070233,0.0,0.05842056379070233,Ineligible and below SMA126 -> hard exit after turnover cap,2024-08-02,2023-01-01,False,0.04167958272435124,0.22584181142631565
EPOL,StalePosition,HardExit,0.04632701305615487,0.0,0.04632701305615487,0.0,0.04632701305615487,Ineligible and below SMA126 -> hard exit after turnover cap,2024-08-02,2023-01-01,False,-0.021818353350520403,0.045835673899603524
HEFA,StalePosition,HardExit,0.058628116312943845,0.0,0.058628116312943845,0.0,0.058628116312943845,Ineligible and below SMA126 -> hard exit after turnover cap,2024-08-02,2023-01-01,False,-0.023799361039672395,0.04612293506232423
SMH,StalePosition,HardExit,0.06599423621054212,0.0,0.06599423621054212,0.0,0.06599423621054212,Ineligible and below SMA126 -> hard exit after turnover cap,2024-08-02,2023-01-01,False,0.003215055146047474,0.1422967656244538
INDA,StalePosition,SoftTargetTrim,0.03715834914470534,0.01857917457235267,0.01857917457235267,0.01857917457235267,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-08-30,2023-01-01,,,
JMOM,StalePosition,SoftTargetTrim,0.07020296369120556,0.03510148184560278,0.03510148184560278,0.03510148184560278,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-08-30,2023-01-01,,,
KCE,StalePosition,SoftTargetTrim,0.06552200576877096,0.03276100288438548,0.03276100288438548,0.03276100288438548,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-08-30,2023-01-01,,,
SLV,StalePosition,SoftTargetTrim,0.06234713809764457,0.031173569048822285,0.031173569048822285,0.031173569048822285,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-08-30,2023-01-01,,,
TDIV,StalePosition,SoftTargetTrim,0.03964523042537394,0.01982261521268697,0.01982261521268697,0.01982261521268697,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-08-30,2023-01-01,,,
TMFC,StalePosition,SoftTargetTrim,0.03964523042537394,0.01982261521268697,0.01982261521268697,0.01982261521268697,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-08-30,2023-01-01,,,
XLC,StalePosition,SoftTargetTrim,0.04696575381177574,0.02348287690588787,0.02348287690588787,0.02348287690588787,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-08-30,2023-01-01,,,
INDA,StalePosition,SoftTargetTrim,0.030936967490417366,0.015468483745208683,0.015468483745208683,0.015468483745208683,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-10-02,2023-01-01,,,
JMOM,StalePosition,SoftTargetTrim,0.05844895845582108,0.02922447922791054,0.02922447922791054,0.02922447922791054,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-10-02,2023-01-01,,,
SLV,StalePosition,SoftTargetTrim,0.05190842512771398,0.02595421256385699,0.02595421256385699,0.02595421256385699,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-10-02,2023-01-01,,,
SMIN,StalePosition,SoftTargetTrim,0.0961988914047364,0.0480994457023682,0.0480994457023682,0.0480994457023682,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-10-02,2023-01-01,,,
TDIV,StalePosition,SoftTargetTrim,0.033007472965054,0.016503736482527,0.016503736482527,0.016503736482527,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-10-02,2023-01-01,,,
TMFC,StalePosition,SoftTargetTrim,0.033007472965054,0.016503736482527,0.016503736482527,0.016503736482527,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-10-02,2023-01-01,,,
USMV,StalePosition,SoftTargetTrim,0.06089413896514112,0.03044706948257056,0.03044706948257056,0.03044706948257056,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-10-02,2023-01-01,,,
XLC,StalePosition,SoftTargetTrim,0.03910232914760384,0.01955116457380192,0.01955116457380192,0.01955116457380192,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-10-02,2023-01-01,,,
XLF,StalePosition,SoftTargetTrim,0.040287350231188124,0.020143675115594062,0.020143675115594062,0.020143675115594062,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-10-02,2023-01-01,,,
XLP,StalePosition,SoftTargetTrim,0.056110568345844276,0.028055284172922138,0.028055284172922138,0.028055284172922138,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-10-02,2023-01-01,,,
EWM,StalePosition,SoftTargetTrim,0.09505695574751793,0.04752847787375897,0.04752847787375897,0.04752847787375897,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-11-01,2023-01-01,,,
EWS,StalePosition,SoftTargetTrim,0.0443013015458589,0.02215065077292945,0.02215065077292945,0.02215065077292945,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-11-01,2023-01-01,,,
FNDE,StalePosition,SoftTargetTrim,0.044301301545858894,0.022150650772929447,0.022150650772929447,0.022150650772929447,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-11-01,2023-01-01,,,
JMOM,StalePosition,SoftTargetTrim,0.0510038177769146,0.0255019088884573,0.0255019088884573,0.0255019088884573,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-11-01,2023-01-01,,,
KIE,StalePosition,SoftTargetTrim,0.08245264524286998,0.04122632262143499,0.04122632262143499,0.04122632262143499,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-11-01,2023-01-01,,,
MCHI,StalePosition,SoftTargetTrim,0.0443013015458589,0.02215065077292945,0.02215065077292945,0.02215065077292945,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-11-01,2023-01-01,,,
SLV,StalePosition,SoftTargetTrim,0.045296407776054474,0.022648203888027237,0.022648203888027237,0.022648203888027237,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-11-01,2023-01-01,,,
SMIN,StalePosition,SoftTargetTrim,0.08394522087603976,0.04197261043801988,0.04197261043801988,0.04197261043801988,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-11-01,2023-01-01,,,
USMV,StalePosition,SoftTargetTrim,0.053137534859714085,0.026568767429857042,0.026568767429857042,0.026568767429857042,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-11-01,2023-01-01,,,
XHB,StalePosition,SoftTargetTrim,0.0443013015458589,0.02215065077292945,0.02215065077292945,0.02215065077292945,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-11-01,2023-01-01,,,
XLP,StalePosition,SoftTargetTrim,0.04896328829253133,0.024481644146265667,0.024481644146265667,0.024481644146265667,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-11-01,2023-01-01,,,
XLU,StalePosition,SoftTargetTrim,0.08245264524286998,0.04122632262143499,0.04122632262143499,0.04122632262143499,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-11-01,2023-01-01,,,
FNDE,StalePosition,SoftTargetTrim,0.04228906099296145,0.021144530496480726,0.021144530496480726,0.021144530496480726,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-12-02,2023-01-01,,,
GLDM,StalePosition,SoftTargetTrim,0.09740903526478732,0.04870451763239366,0.04870451763239366,0.04870451763239366,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-12-02,2023-01-01,,,
JMOM,StalePosition,SoftTargetTrim,0.04868713752369319,0.024343568761846596,0.024343568761846596,0.024343568761846596,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-12-02,2023-01-01,,,
MCHI,StalePosition,SoftTargetTrim,0.042289060992961466,0.021144530496480733,0.021144530496480733,0.021144530496480733,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-12-02,2023-01-01,,,
SLV,StalePosition,SoftTargetTrim,0.04323896780370504,0.02161948390185252,0.02161948390185252,0.02161948390185252,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-12-02,2023-01-01,,,
SMIN,StalePosition,SoftTargetTrim,0.08013228600111642,0.04006614300055821,0.04006614300055821,0.04006614300055821,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-12-02,2023-01-01,,,
USMV,StalePosition,SoftTargetTrim,0.05072393754327784,0.02536196877163892,0.02536196877163892,0.02536196877163892,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-12-02,2023-01-01,,,
XHB,StalePosition,SoftTargetTrim,0.042289060992961466,0.021144530496480733,0.021144530496480733,0.021144530496480733,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-12-02,2023-01-01,,,
XLF,StalePosition,SoftTargetTrim,0.06338111295897138,0.03169055647948569,0.03169055647948569,0.03169055647948569,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-12-02,2023-01-01,,,
XLP,StalePosition,SoftTargetTrim,0.046739292363123935,0.023369646181561968,0.023369646181561968,0.023369646181561968,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-12-02,2023-01-01,,,
XLU,StalePosition,SoftTargetTrim,0.07870750569477745,0.03935375284738873,0.03935375284738873,0.03935375284738873,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-12-02,2023-01-01,,,
EWM,StalePosition,HardExit,0.05355003045126208,0.0,0.05355003045126208,0.0,0.05355003045126208,Ineligible and below SMA126 -> hard exit after turnover cap,2024-12-02,2023-01-01,False,-0.0463938202008326,0.07120186346990165
EWS,StalePosition,SoftTargetTrim,0.06764167709562316,0.03382083854781158,0.03382083854781158,0.03382083854781158,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2025-01-02,2023-01-01,,,
GLDM,StalePosition,SoftTargetTrim,0.09069901894316772,0.04534950947158386,0.04534950947158386,0.04534950947158386,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2025-01-02,2023-01-01,,,
JMOM,StalePosition,SoftTargetTrim,0.045333326590766145,0.022666663295383072,0.022666663295383072,0.022666663295383072,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2025-01-02,2023-01-01,,,
KCE,StalePosition,SoftTargetTrim,0.08978764964945266,0.04489382482472633,0.04489382482472633,0.04489382482472633,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2025-01-02,2023-01-01,,,
