Month,Strategy_Rolling12M,SPY_Rolling12M,QQQ_Rolling12M,VTI_Rolling12M,StrategyMinusSPY_Rolling12M,StrategyMinusQQQ_Rolling12M,StrategyMinusVTI_Rolling12M
2024-10-31,0.15486728307647524,0.337936621879523,0.3404372667640876,0.33847770607243244,-0.18306933880304777,-0.18556998368761235,-0.1836104229959572
2024-11-30,0.17503606311957287,0.33807615886047016,0.31994961029152,0.34452610812992535,-0.16304009574089728,-0.14491354717194715,-0.16949004501035247
2024-12-31,0.10025828199503595,0.2488647630411518,0.2557826472739053,0.2381024008311854,-0.14860648104611585,-0.15552436527886937,-0.13784411883614944
2025-01-31,0.11783871477408359,0.2623005156168481,0.2600277521802119,0.261561474288728,-0.1444618008427645,-0.14218903740612832,-0.14372275951464442
2025-02-28,0.09550617657548277,0.18446239934400976,0.1644417078592797,0.175449256124401,-0.088956222768527,-0.06893553128379692,-0.07994307954891822
2025-03-31,0.05400387721284505,0.08304731925689768,0.06255774593804642,0.07168899629802383,-0.029043442044052625,-0.008553868725201363,-0.01768511908517878
2025-04-30,0.0978442794444383,0.11876538734640785,0.1266780730239654,0.11212292144897607,-0.02092110790196955,-0.02883379357952709,-0.014278642004537767
2025-05-31,0.06389776312773021,0.1318268362312851,0.15880039971508397,0.12799097741407284,-0.0679290731035549,-0.09490263658735376,-0.06409321428634263
2025-06-30,0.07128335104638306,0.14943497334247025,0.15788310382383064,0.15080122245796024,-0.07815162229608719,-0.08659975277744758,-0.07951787141157718
2025-07-31,0.06277601735397376,0.16183914466027427,0.20618776643006775,0.15530208942243884,-0.09906312730630051,-0.143411749076094,-0.09252607206846508
2025-08-31,0.10957100487794214,0.15860788994783448,0.20439953710211411,0.1577878398752255,-0.049036885069892344,-0.09482853222417198,-0.04821683499728335
2025-09-30,0.14287483877394958,0.17519358923473582,0.23672860722547573,0.17355031044466496,-0.03231875046078625,-0.09385376845152615,-0.030675471670715382
2025-10-31,0.1890210067702287,0.2140405474386189,0.3071511636491566,0.20856770179279605,-0.025019540668390183,-0.11813015687892792,-0.01954669502256734
2025-11-30,0.18359768031644386,0.14795189516051854,0.22139155879218286,0.13567989140684578,0.035645785155925314,-0.03779387847573901,0.04791778890959808
2025-12-31,0.2988614668064331,0.17719055511914705,0.20772548258556767,0.170982557507382,0.12167091168728605,0.09113598422086544,0.1278789092990511
2026-01-31,0.3842204111263259,0.1632978669632541,0.19669887895673543,0.15447812919541493,0.22092254416307178,0.18752153216959044,0.22974228193091095
2026-02-28,0.49238426323415374,0.16807319719069214,0.20111367756204213,0.1704845866380389,0.3243110660434616,0.2912705856721116,0.32189967659611485
2026-03-31,0.3899854067270778,0.17591532446518343,0.23682881709423032,0.18105857930668923,0.2140700822618944,0.1531565896328475,0.2089268274203886
2026-04-30,0.4615678193777011,0.3108133598109182,0.4111766121767573,0.3135639133179198,0.1507544595667829,0.05039120720094381,0.1480039060597813
2026-05-31,0.4747467263986953,0.29820983576946936,0.42914563925308347,0.3003437065612984,0.17653689062922595,0.04560108714561184,0.17440301983739692
2026-06-30,0.41411850261214767,0.22205131483271812,0.34135809029891595,0.23173369255556975,0.19206718777942955,0.07276041231323171,0.18238481005657792
2026-07-31,0.3636835559657894,0.1949552594974524,0.22352439059204054,0.19820321728677248,0.16872829646833698,0.14015916537374884,0.1654803386790169
2026-08-31,0.3573655395748563,0.20230859454225913,0.26264386106762405,0.21016483489827986,0.15505694503259715,0.09472167850723223,0.14720070467657642
2026-09-30,0.2831372269114003,0.15639913093836544,0.18202564459159398,0.16454074730580714,0.12673809597303487,0.10111158231980633,0.11859647960559316
